Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Down,1,2.618319,0,0,0,0,0,0
Down,1,2.685415,0,0,0,0,0,0
Down,1,2.723588,0,0,0,0,0,0
Down,1,2.755464,0,0,0,0,0,0
Down,1,2.781185,0,0,0,0,0,0
Down,1,2.810425,0,0,0,0,0,0
Down,1,2.832242,0,0,0,0,0,0
Down,1,2.861318,0,0,0,0,0,0
Down,1,2.888846,0,0,0,0,0,0
Down,1,2.915966,0,0,0,0,0,0
Down,1,2.943804,0,0,0,0,0,0
Down,1,2.978614,0,0,0,0,0,0
Down,1,3.000751,0.08392937,0.07661668,0.0656106,0.07401875,0.0656106,0
Down,1,3.028038,0.1008706,0.07912937,0.06852804,0.1370561,0.07132626,0
Down,1,3.056476,0.08846933,0.09065409,0.07401875,0.1887116,0.07661668,-0.02797646
Down,1,3.083683,0.07132626,0.09891172,0.07912937,0.2315465,0.07661668,-0.03426402
Down,1,3.111564,0.05233916,0.1046783,0.08392937,0.2639296,0.07132626,-0.03956468
Down,1,3.145567,0.03426402,0.1083524,0.09065409,0.2811602,0.08392937,-0.03956468
Down,1,3.167187,-0.03426402,0.1153499,0.09691329,0.3032579,0.08622923,-0.04423466
Down,1,3.194848,-0.04423466,0.1186941,0.1027921,0.3214254,0.08622923,-0.04845664
Down,1,3.222807,-0.02797646,0.09691329,0.09691329,0.3345502,0.08846933,-0.04845664
Down,1,3.251272,-0.03426402,0.07132626,0.08622923,0.3351346,0.1027921,-0.04423466
Down,1,3.279225,-0.1384764,0.05595291,0.07912937,0.3516591,0.1008706,-0.04845664
Down,1,3.313468,-0.2712421,0.04423466,0.07912937,0.3577275,0.09487279,-0.04845664
Down,1,3.334811,-0.4334104,0.03956468,0.07912937,0.3560827,0.08392937,-0.04845664
Down,1,3.362484,-0.680988,0.05934703,0.08622923,0.3499859,0.07661668,-0.04423466
Down,1,3.39047,-0.8877931,0.06852804,0.08846933,0.3368816,0.07132626,-0.04845664
Down,1,3.41781,-1.054805,0.07132626,0.09487279,0.3238513,0.0656106,-0.05233916
Down,1,3.445432,-1.202847,0.07132626,0.09891172,0.3226406,0.06255726,-0.05233916
Down,1,3.479791,-1.361138,0.06852804,0.1065312,0.3286494,0.06255726,-0.05233916
Down,1,3.501421,-1.558967,0.05233916,0.1153499,0.3256589,0.07661668,-0.05233916
Down,1,3.529153,-1.813697,0.04423466,0.1251145,0.3460502,0.09065409,-0.03426402
Down,1,3.557147,-2.089378,0.02797646,0.1412742,0.3758652,0.09691329,-0.01978234
Down,1,3.58461,-2.386385,0.01978234,0.166689,0.409739,0.09487279,0
Down,1,3.612751,-2.727854,0,0.1876719,0.4532716,0.09691329,0
Down,1,3.646601,-3.083753,0,0.1958353,0.5035778,0.09691329,0
Down,1,3.669247,-3.399379,-0.03426402,0.2176059,0.5654452,0.1083524,0
Down,1,3.696668,-3.693001,-0.05233916,0.2398483,0.628073,0.1235407,0
Down,1,3.723955,-3.980986,-0.07132626,0.2556444,0.6878495,0.1398823,0
Down,1,3.751896,-4.217608,-0.08156469,0.2654082,0.7391344,0.1557664,0
Down,1,3.779528,-4.403043,-0.09891172,0.2690692,0.7664279,0.1619255,0
Down,1,3.812987,-4.588384,-0.08846933,0.2712421,0.7638705,0.1619255,0
Down,1,3.835919,-4.748503,-0.0656106,0.2712421,0.7311491,0.1631294,0
Down,1,3.862851,-4.882266,-0.04423466,0.2733977,0.6731851,0.1701742,0
Down,1,3.890705,-5.030923,0,0.2832403,0.5865081,0.174713,0
Down,1,3.919194,-5.167291,0.05233916,0.2934199,0.4905876,0.166689,0
Down,1,3.946426,-5.267638,0.08846933,0.2993615,0.3891652,0.1519511,0
Down,1,3.981893,-5.376693,0.1266688,0.3071049,0.2783625,0.1440177,0
Down,1,4.029445,-5.408707,0.1312212,0.3146578,0.04423466,0.1101434,0.01978234
Down,1,4.057282,-5.520948,0.165511,0.3238513,-0.08156469,0.1027921,0.01978234
Down,1,4.084799,-5.656137,0.1897456,0.3183671,-0.2007689,0.09691329,0.02797646
Down,1,4.113496,-5.930322,0.2762456,0.3250574,-0.3051875,0.09065409,0.02797646
Down,1,4.146972,-6.104256,0.3202056,0.3226406,-0.3846134,0.08622923,0.02797646
Down,1,4.169115,-6.34375,0.3758652,0.302612,-0.4480613,0.07912937,0.03426402
Down,1,4.196392,-6.65511,0.4780633,0.3051875,-0.4937682,0.0656106,0.03956468
Down,1,4.224523,-6.926255,0.564406,0.3109043,-0.5093729,0.03956468,0.03956468
Down,1,4.252331,-7.236737,0.649214,0.332791,-0.5158621,0,0.03956468
Down,1,4.280226,-7.510135,0.6985759,0.3577275,-0.5286014,0,0.03956468
Down,1,4.314651,-7.750689,0.711069,0.3946573,-0.5496522,-0.01978234,0.04423466
Down,1,4.335785,-7.95917,0.7022079,0.4528397,-0.5640592,-0.04423466,0.04423466
Down,1,4.363941,-8.11128,0.6714388,0.5263757,-0.5911604,-0.05233916,0.05233916
Down,1,4.39131,-8.378222,0.6552143,0.6236961,-0.6129363,-0.05934703,0.06255726
