Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Right,1,13.34014,0.7102429,0,0.02797646,-0.2639296,0.3700944,-0.1570175
Right,1,13.41696,0.6778198,-0.02797646,0.04423466,-0.2609472,0.3609945,-0.1519511
Right,1,13.44738,0.6676395,-0.02797646,0.04423466,-0.2631872,0.3466151,-0.14537
Right,1,13.47876,0.6652907,-0.03426402,0.03956468,-0.2741124,0.329838,-0.1384764
Right,1,13.50557,0.6620474,-0.03426402,0.04423466,-0.2811602,0.3183671,-0.1341704
Right,1,13.53369,0.7699938,-0.04423466,0.05934703,-0.2920831,0.3109043,-0.1282043
Right,1,13.55591,0.8767033,-0.05934703,0.07661668,-0.2960753,0.3071049,-0.1219466
Right,1,13.58325,0.9528548,-0.07661668,0.09278741,-0.3019647,0.302612,-0.1186941
Right,1,13.6114,1.020867,-0.08846933,0.1065312,-0.3121605,0.301316,-0.1153499
Right,1,13.6397,1.059987,-0.1027921,0.1170339,-0.3202056,0.301316,-0.1119058
Right,1,13.66832,1.000733,-0.1083524,0.1219466,-0.3256589,0.3032579,-0.1083524
Right,1,13.70274,0.9147157,-0.09691329,0.1083524,-0.3310224,0.3039024,-0.1101434
Right,1,13.72475,0.8327476,-0.09487279,0.1027921,-0.3316129,0.3032579,-0.1119058
Right,1,13.75219,0.7656615,-0.09065409,0.09691329,-0.3127867,0.3045456,-0.1083524
Right,1,13.77988,0.7393991,-0.07912937,0.08392937,-0.3051875,0.2987072,-0.1083524
Right,1,13.80741,0.8192443,-0.09278741,0.1008706,-0.3000144,0.2887141,-0.1065312
Right,1,13.83607,0.8699816,-0.1101434,0.1186941,-0.2927522,0.2804634,-0.1046783
Right,1,13.86933,0.8469599,-0.1008706,0.1065312,-0.2846186,0.2690692,-0.1027921
Right,1,13.89125,0.8254311,-0.09065409,0.09487279,-0.2790645,0.254109,-0.1008706
Right,1,13.91891,0.8791551,-0.09691329,0.1065312,-0.2762456,0.2382111,-0.09891172
Right,1,13.94668,0.9553158,-0.1027921,0.1153499,-0.272681,0.2238118,-0.09691329
Right,1,13.97477,0.9270402,-0.09891172,0.1101434,-0.2668786,0.2112177,-0.09487279
Right,1,14.00292,0.9061184,-0.09278741,0.1046783,-0.2564087,0.2055842,-0.09487279
Right,1,14.03784,0.9389946,-0.09487279,0.1046783,-0.2517883,0.1948336,-0.09065409
Right,1,14.05892,0.9259842,-0.09065409,0.09891172,-0.2398483,0.191797,-0.09278741
Right,1,14.08634,0.9518273,-0.09278741,0.1008706,-0.2315465,0.1845175,-0.08846933
Right,1,14.11527,0.9458466,-0.09487279,0.1008706,-0.2211734,0.1780411,-0.08622923
Right,1,14.14136,0.9859589,-0.1083524,0.1101434,-0.2185032,0.1619255,-0.08156469
Right,1,14.16925,0.9932752,-0.1083524,0.1101434,-0.2036718,0.14537,-0.07132626
Right,1,14.20379,0.9889315,-0.1251145,0.1219466,-0.1988102,0.1312212,-0.0656106
Right,1,14.2254,1.010075,-0.1440177,0.1398823,-0.191797,0.1136409,-0.05934703
Right,1,14.25201,1.027363,-0.1619255,0.1545051,-0.1802258,0.09891172,-0.05934703
Right,1,14.28659,1.07611,-0.1582588,0.1506579,-0.1701742,0.08846933,-0.05595291
Right,1,14.30708,1.056844,-0.1493534,0.1398823,-0.1619255,0.08392937,-0.05595291
Right,1,14.33738,1.079559,-0.14537,0.1341704,-0.1545051,0.08156469,-0.05233916
Right,1,14.37108,1.066245,-0.1398823,0.1235407,-0.1467098,0.08156469,-0.05233916
Right,1,14.39232,1.085885,-0.1440177,0.1203313,-0.1398823,0.07912937,-0.04845664
Right,1,14.42027,1.124832,-0.1519511,0.1203313,-0.1384764,0.08392937,-0.04423466
Right,1,14.44712,1.107652,-0.1735894,0.1282043,-0.1356209,0.08156469,-0.04423466
Right,1,14.4744,1.08354,-0.1928145,0.1370561,-0.1312212,0.07661668,-0.03956468
Right,1,14.5015,1.060171,-0.2121421,0.1440177,-0.1312212,0.07912937,-0.03956468
Right,1,14.53557,1.049971,-0.2315465,0.1493534,-0.1282043,0.07912937,-0.03956468
Right,1,14.55713,1.030596,-0.2525642,0.1519511,-0.1266688,0.07912937,-0.03426402
Right,1,14.5853,0.9729732,-0.2668786,0.1440177,-0.1282043,0.08392937,-0.03426402
Right,1,14.61273,0.8702065,-0.2719625,0.1282043,-0.1282043,0.08846933,-0.02797646
Right,1,14.64116,0.7436213,-0.2811602,0.1136409,-0.1282043,0.1008706,-0.02797646
Right,1,14.66871,0.6342734,-0.2907402,0.1008706,-0.132704,0.1136409,-0.03956468
Right,1,14.70259,0.5482264,-0.3006659,0.09065409,-0.1356209,0.1251145,-0.04423466
Right,1,14.72453,0.4829499,-0.3127867,0.08156469,-0.1398823,0.1370561,-0.04423466
Right,1,14.75221,0.4284154,-0.3268584,0.07401875,-0.1440177,0.1493534,-0.05233916
Right,1,14.77985,0.4893896,-0.3658403,0.08156469,-0.1545051,0.1570175,-0.05233916
Right,1,14.80792,0.6926687,-0.4365593,0.1046783,-0.166689,0.166689,-0.05233916
Right,1,14.83541,0.873349,-0.5078341,0.1203313,-0.1813082,0.1823843,-0.05595291
Right,1,14.86922,1.010269,-0.569239,0.1266688,-0.1988102,0.1978235,-0.05595291
Right,1,14.89166,1.113642,-0.6252628,0.1282043,-0.2148914,0.2167048,-0.06255726
Right,1,14.9188,1.195995,-0.6746368,0.1266688,-0.2255535,0.2390311,-0.05934703
Right,1,14.94637,1.261916,-0.7151849,0.1219466,-0.2349025,0.261696,-0.06255726
Right,1,14.97545,1.311346,-0.7436213,0.1203313,-0.2365626,0.2947506,-0.07401875
Right,1,15.0028,1.351905,-0.7631016,0.1170339,-0.2422834,0.3256589,-0.08846933
Right,1,15.03663,1.383384,-0.7755645,0.1153499,-0.2571706,0.354982,-0.1008706
Right,1,15.05815,1.409033,-0.7848442,0.1153499,-0.272681,0.3846134,-0.1119058
Right,1,15.08607,1.431218,-0.7917944,0.1136409,-0.2887141,0.410693,-0.1251145
Right,1,15.11408,1.449424,-0.798439,0.1136409,-0.3090104,0.4288719,-0.1312212
Right,1,15.14164,1.467138,-0.8062432,0.1101434,-0.315899,0.4502396,-0.1341704
Right,1,15.16962,1.482397,-0.8180492,0.1008706,-0.3214254,0.4685547,-0.1356209
Right,1,15.203,1.498286,-0.8303944,0.09487279,-0.3208161,0.4885893,-0.1370561
Right,1,15.22436,1.511161,-0.8425589,0.08846933,-0.3140353,0.5101407,-0.1384764
Right,1,15.25192,1.523799,-0.8572935,0.08392937,-0.2993615,0.5359538,-0.1384764
Right,1,15.28255,1.53926,-0.8780415,0.08392937,-0.2832403,0.5640592,-0.1412742
Right,1,15.31068,1.554819,-0.9074132,0.08392937,-0.2712421,0.5934729,-0.14537
Right,1,15.33483,1.560096,-0.9348176,0.08846933,-0.2654082,0.6224399,-0.1519511
Right,1,15.3685,1.554819,-0.9681343,0.08622923,-0.2631872,0.6483091,-0.1594904
Right,1,15.3908,1.531741,-1.017603,0.08156469,-0.2654082,0.6746368,-0.1713202
Right,1,15.41823,1.467938,-1.074472,0.06255726,-0.2697954,0.6952065,-0.1791368
Right,1,15.44623,1.389735,-1.135222,0.03956468,0.2755364,0.7140896,-0.1855749
Right,1,15.4747,1.360419,-1.219489,0.01978234,0.2880355,0.7335538,-0.1876719
Right,1,15.50218,1.316707,-1.31239,0,0.3083766,0.7504317,-0.1887116
Right,1,15.53607,1.294676,-1.428892,-0.04423466,0.3374619,0.7648944,-0.1887116
Right,1,15.55824,1.340275,-1.563479,-0.09065409,0.3815487,0.7820969,-0.1866263
Right,1,15.58612,1.415822,-1.713379,-0.1398823,0.4528397,0.8055148,-0.1802258
Right,1,15.61391,1.426699,-1.870744,-0.1813082,0.5521386,0.828271,-0.166689
Right,1,15.64117,1.428207,-2.039225,-0.2102893,0.6564078,0.8517979,-0.1519511
Right,1,15.66925,1.44618,-2.210454,-0.2462884,0.7595032,0.8758101,-0.1398823
Right,1,15.70329,1.454142,-2.398657,-0.2900664,0.8702065,0.9043891,-0.1266688
Right,1,15.72524,1.470469,-2.59518,-0.3351346,0.9799869,0.9274623,-0.1101434
Right,1,15.75258,1.47777,-2.800581,-0.3851218,1.086065,0.9460534,-0.09487279
Right,1,15.78015,1.497894,-3.009604,-0.4306931,1.18399,0.9669209,-0.08392937
Right,1,15.80834,1.516977,-3.231315,-0.4788812,1.274107,0.985562,-0.06852804
Right,1,15.8365,1.488983,-3.464415,-0.5308178,1.356096,0.9977959,-0.05595291
Right,1,15.87028,1.481209,-3.709085,-0.5801346,1.429713,1.004636,-0.04845664
Right,1,15.89185,1.470069,-3.965164,-0.6230683,1.49711,1.010075,-0.03956468
Right,1,15.91939,1.452392,-4.231285,-0.652521,1.561726,1.015293,-0.03426402
Right,1,15.94733,1.455891,-4.509845,-0.6926687,1.625821,1.016256,-0.02797646
Right,1,15.97539,1.479226,-4.811208,-0.7553698,1.685395,1.016833,-0.01978234
Right,1,16.00293,1.497763,-5.13763,-0.8235324,1.742261,1.020867,0
Right,1,16.03737,1.48964,-5.495189,-0.913217,1.800376,1.026982,0
Right,1,16.0587,1.506362,-5.88,-0.997992,1.856356,1.032872,0
Right,1,16.08652,1.526365,-6.297686,-1.09593,1.915506,1.040423,0.01978234
Right,1,16.11373,1.56135,-6.761642,-1.196976,1.973677,1.050343,0.03426402
Right,1,16.14217,1.609489,-7.263878,-1.312241,2.026516,1.054248,0.05233916
Right,1,16.17077,1.670701,-7.812435,-1.440622,2.077542,1.051647,0.06852804
Right,1,16.20412,1.756135,-8.431166,-1.588439,2.133317,1.040611,0.08156469
Right,1,16.22498,1.858464,-9.097403,-1.7417,2.185343,1.029076,0.09891172
Right,1,16.25257,2.002227,-9.816181,-1.916936,2.232743,1.0201,0.1119058
Right,1,16.28091,2.160936,-10.60436,-2.108029,2.276237,1.009494,0.1312212
Right,1,16.31602,2.341092,-11.43804,-2.315875,2.315959,0.997992,0.1467098
Right,1,16.36923,2.749155,-13.20663,-2.771705,2.367033,0.9739782,0.1713202
Right,1,16.39167,2.956713,-14.14604,-3.003483,2.386467,0.960423,0.1823843
Right,1,16.41901,-3.166072,-15.09656,-3.236643,2.403629,0.9497693,0.1907741
Right,1,16.44676,-3.383446,-16.06461,-3.478403,2.42172,0.9402443,0.1988102
Right,1,16.47485,-3.608746,-17.04421,-3.730142,2.438794,0.9306217,0.2055842
Right,1,16.50267,-3.82495,-18.02387,-3.970692,2.454554,0.9240804,0.2121421
Right,1,16.53701,-4.036384,-19.02234,-4.205378,2.467121,0.916639,0.2167048
Right,1,16.55797,-4.240578,-20.02821,-4.431112,2.478756,0.9093519,0.220287
Right,1,16.58625,-4.441399,-21.04425,-4.653074,2.487899,0.9009206,0.220287
Right,1,16.61391,-4.626223,-22.07092,-4.85014,2.49544,0.8939433,0.2193969
Right,1,16.64214,-4.800651,-23.09163,-5.033182,2.500455,0.8882338,0.2176059
Right,1,16.67072,-4.961871,-24.10715,-5.192106,2.501472,0.8820438,0.2158
Right,1,16.70507,-5.114237,-25.13247,-5.329361,2.5071,0.8769265,0.2139789
Right,1,16.75206,-5.396229,-27.17622,-5.57,2.517928,0.8695317,0.2121421
Right,1,16.77973,-5.5218,-28.20423,-5.660708,2.526465,0.8695317,0.2121421
Right,1,16.80812,-5.637812,-29.24072,-5.732307,2.534664,0.8677295,0.2130625
Right,1,16.83647,-5.743375,-30.28714,-5.772818,2.54376,0.8672784,0.2139789
Right,1,16.87028,-5.835663,-31.33275,-5.778112,2.55221,0.8656976,0.2176059
Right,1,16.89175,-5.939867,-32.37336,-5.81143,2.557955,0.8634343,0.2229358
Right,1,16.91962,-6.024931,-33.41392,-5.806773,2.580885,0.8625273,0.2306999
