Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Right,1,12.68386,2.038745,0.05934703,0.268341,0.1008706,0.04845664,0
Right,1,12.71189,2.047557,0.05233916,0.2690692,0.1008706,0.01978234,0
Right,1,12.73879,2.054047,0.05233916,0.2676108,0.1235407,0,0.01978234
Right,1,12.76625,2.060231,0.04845664,0.2661444,0.1426525,0,0.01978234
Right,1,12.79361,2.062699,0.04845664,0.2624426,0.1532334,-0.01978234,0.01978234
Right,1,12.82111,2.064691,0.03956468,0.2594432,0.1582588,0,0.01978234
Right,1,12.84873,2.066775,0.03956468,0.2564087,0.1557664,0,0.02797646
Right,1,12.8771,2.068857,0.03426402,0.254109,0.1493534,0,0.01978234
Right,1,12.90429,2.070748,0.02797646,0.2462884,0.1412742,0,0
Right,1,12.93269,2.071882,0.02797646,0.2373883,0.1312212,0.02797646,0
Right,1,12.96025,2.073771,0.02797646,0.2349025,0.1219466,0.05233916,0
Right,1,12.98796,2.074242,0.02797646,0.2365626,0.1170339,0.07661668,0
Right,1,13.01601,2.072355,0.03426402,0.2382111,0.1136409,0.1008706,-0.01978234
Right,1,13.04345,2.072638,0.03426402,0.2390311,0.1136409,0.1266688,-0.02797646
Right,1,13.07165,2.07311,0.02797646,0.2382111,0.1153499,0.1519511,-0.02797646
Right,1,13.09919,2.073582,0.02797646,0.2382111,0.1282043,0.1855749,-0.03956468
Right,1,13.12717,2.069803,0.01978234,0.2349025,0.14537,0.2255535,-0.05233916
Right,1,13.15497,2.06156,0.02797646,0.2349025,0.1631294,0.2654082,-0.06255726
Right,1,13.18271,2.058995,0.03426402,0.2298502,0.1769387,0.302612,-0.07132626
Right,1,13.21717,2.060801,0.03426402,0.2289973,0.1948336,0.3357179,-0.08156469
Right,1,13.24143,2.062889,0.03426402,0.2289973,0.2093567,0.3642322,-0.09065409
Right,1,13.26922,2.060516,0.02797646,0.2272819,0.2220564,0.3886621,-0.09487279
Right,1,13.29577,2.049946,0.02797646,0.2246844,0.23239,0.4111691,-0.1027921
Right,1,13.32263,2.037016,0.02797646,0.2229358,0.2422834,0.4306931,-0.1101434
Right,1,13.35007,2.036247,0.01978234,0.2238118,0.249446,0.4458725,-0.1170339
Right,1,13.37735,2.0374,0.02797646,0.2255535,0.2548778,0.4562834,-0.1219466
Right,1,13.40528,2.038073,0.02797646,0.2272819,0.2586879,0.4639383,-0.1266688
Right,1,13.4325,2.034613,0.01978234,0.2272819,0.2502292,0.464781,-0.1282043
Right,1,13.46,2.027772,0.01978234,0.2298502,0.2406627,0.4622481,-0.1282043
Right,1,13.48765,2.019067,0,0.2306999,0.2349025,0.463094,-0.1282043
Right,1,13.51516,2.0112,0,0.2298502,0.2298502,0.464781,-0.1297215
Right,1,13.54338,2.002911,0,0.2298502,0.2272819,0.466462,-0.1312212
Right,1,13.57144,1.996746,0,0.2298502,0.2238118,0.4698059,-0.132704
Right,1,13.59913,1.909059,0,0.2121421,0.2220564,0.4739525,-0.1312212
Right,1,13.62655,1.92295,0,0.2112177,0.2211734,0.4760123,-0.132704
Right,1,13.6545,1.941082,0,0.2121421,0.2211734,0.4768338,-0.1341704
Right,1,13.68293,1.956147,0,0.2007689,0.2229358,0.4751895,-0.1356209
Right,1,13.71095,1.973578,0,0.1948336,0.2255535,0.4710537,-0.1384764
Right,1,13.73901,1.949232,-0.01978234,0.1802258,0.2272819,0.4673002,-0.1384764
Right,1,13.76823,1.81553,0,0.1594904,0.2332305,0.4660423,-0.1356209
Right,1,13.79334,1.710636,0,0.1384764,0.2564087,0.4626713,-0.1341704
Right,1,13.8197,1.724536,0,0.1235407,0.302612,0.4601268,-0.1282043
Right,1,13.84734,1.803742,-0.03426402,0.09691329,0.3663747,0.4643598,-0.1186941
Right,1,13.87605,1.921321,-0.09065409,0.0656106,0.453703,0.477244,-0.1083524
Right,1,13.90456,2.05519,-0.1643245,0.05233916,0.5570779,0.4901886,-0.09278741
Right,1,13.93248,2.150859,-0.249446,0.02797646,0.6647022,0.5008504,-0.07661668
Right,1,13.95986,2.183192,-0.3477423,0,0.7540734,0.5147229,-0.05934703
Right,1,13.98753,2.22528,-0.4702222,-0.03956468,0.8341562,0.5315546,-0.04845664
Right,1,14.01597,2.285076,-0.6189722,-0.07401875,0.9157847,0.5464389,-0.03956468
Right,1,14.04373,2.302483,-0.7730374,-0.1101434,1.005999,0.5560232,-0.02797646
Right,1,14.07143,2.292089,-0.9221727,-0.1506579,1.103758,0.5637122,-0.01978234
Right,1,14.09901,2.237559,-1.084262,-0.1845175,1.199426,0.5712977,0
