time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.485646, 0, 0, 0, 0, 0, 0
0.4895768, 0.1065312, -0.1724585, 0, 0.1282043, -0.07912937, -0.0656106
0.4929615, 0.191797, -0.1582588, 0.02797646, 0.2315465, -0.08392937, -0.05233916
0.4968607, 0.2601963, -0.14537, 0.02797646, 0.3146578, -0.08846933, -0.04423466
0.5000108, 0.3146578, -0.1356209, 0.04423466, 0.3805216, -0.09278741, -0.03956468
0.5032198, 0.3593647, -0.1282043, 0.05233916, 0.4325065, -0.09487279, -0.03426402
0.5065683, 0.3946573, -0.1219466, 0.05595291, 0.4743652, -0.09891172, -0.02797646
0.5099211, 0.4228991, -0.1170339, 0.06255726, 0.5078341, -0.09891172, -0.01978234
0.51365, 0.4423477, -0.1136409, 0.06852804, 0.5363187, -0.1027921, 0
0.5173477, 0.4575681, -0.1101434, 0.07132626, 0.5591815, -0.1046783, -0.01978234
0.5213394, 0.4718838, -0.1083524, 0.07132626, 0.5757331, -0.1065312, 0
0.5254525, 0.4829499, -0.1046783, 0.07401875, 0.5888388, -0.1083524, -0.01978234
0.5289157, 0.4917827, -0.1027921, 0.07661668, 0.5977437, -0.1083524, 0
0.5322806, 0.4988932, -0.1008706, 0.07401875, 0.6042554, -0.1083524, 0
0.5360418, 0.5070629, -0.1027921, 0.07912937, 0.6090934, -0.1119058, -0.01978234
0.540073, 0.5132, -0.1008706, 0.07912937, 0.6132555, -0.1136409, 0
0.5470522, 0.5185105, -0.1008706, 0.07912937, 0.615485, -0.1119058, 0
0.5544784, 0.5222706, -0.1027921, 0.08156469, 0.6173896, -0.1136409, 0
0.5626138, 0.5274898, -0.1027921, 0.07912937, 0.618656, -0.1153499, 0
0.5690563, 0.5319225, -0.1046783, 0.08156469, 0.6214961, -0.1186941, 0
0.5724366, 0.5352231, -0.1027921, 0.08156469, 0.6240098, -0.1170339, 0
0.5759604, 0.5381398, -0.1046783, 0.08156469, 0.6255757, -0.1186941, 0
0.579642, 0.5485832, -0.1046783, 0.08156469, 0.6268256, -0.1186941, 0
0.582858, 0.5574291, -0.1008706, 0.08156469, 0.6277614, -0.1186941, 0
0.5865442, 0.5574291, -0.1027921, 0.07912937, 0.6277614, -0.1203313, 0
0.5899817, 0.55778, -0.1046783, 0.08156469, 0.6274496, -0.1203313, 0
0.5936568, 0.5588315, -0.1046783, 0.07912937, 0.6274496, -0.1219466, 0
0.5969398, 0.5588315, -0.1065312, 0.07912937, 0.6277614, -0.1219466, 0
0.6002158, 0.5588315, -0.1083524, 0.08156469, 0.6283845, -0.1203313, 0
0.6041199, 0.6546168, -0.06852804, 0.09487279, 0.6274496, -0.1203313, 0
0.6073274, 0.7348864, -0.02797646, 0.1046783, 0.6271377, -0.1235407, 0
0.6110406, 0.7527748, -0.01978234, 0.1065312, 0.6258884, -0.1219466, 0
0.6152148, 0.7689767, -0.01978234, 0.1083524, 0.6246366, -0.1219466, 0
0.6192463, 0.8508785, 0, 0.1186941, 0.6236961, -0.1219466, 0
0.6277603, 0.8524867, 0, 0.1203313, 0.6224399, -0.1186941, 0
0.6358326, 0.9181321, 0.03956468, 0.1297215, 0.6218109, -0.1186941, 0
0.643749, 0.9793876, 0.07132626, 0.1370561, 0.6211812, -0.1186941, 0
0.6474859, 1.054434, 0.1065312, 0.1480375, 0.6202354, -0.1170339, -0.01978234
0.6509493, 1.118901, 0.1356209, 0.1594904, 0.6192883, -0.1136409, 0
0.654556, 1.079922, 0.1170339, 0.1545051, 0.618656, -0.1153499, 0
0.6582023, 1.049784, 0.1046783, 0.1506579, 0.6180231, -0.1136409, 0
0.6611668, 1.079559, 0.1186941, 0.1570175, 0.6170725, -0.1119058, 0
0.6658587, 1.107475, 0.132704, 0.1607126, 0.616438, -0.1136409, 0
0.6706046, 1.057399, 0.1119058, 0.1545051, 0.6161205, -0.1119058, 0
0.673978, 1.017411, 0.09487279, 0.1493534, 0.6158028, -0.1101434, 0
0.6771788, 0.9857605, 0.08156469, 0.14537, 0.6158028, -0.1101434, 0
0.680207, 0.9272513, 0.05233916, 0.1384764, 0.6158028, -0.1101434, 0
0.6839224, 0.8793777, 0.03426402, 0.1312212, 0.6158028, -0.1046783, -0.01978234
0.6874023, 0.8240075, 0, 0.1251145, 0.6145305, -0.1046783, 0
0.6911273, 0.7783349, 0, 0.1186941, 0.6138933, -0.1027921, 0
0.6947794, 0.7362165, -0.01978234, 0.1136409, 0.6135744, -0.1008706, 0
0.6993784, 0.7010924, -0.03956468, 0.1083524, 0.6129363, -0.1008706, 0
0.7026396, 0.6691033, -0.05233916, 0.1065312, 0.612617, -0.09891172, 0
0.7066061, 0.6422443, -0.06255726, 0.1027921, 0.6122975, -0.09691329, 0
0.7110462, 0.6208661, -0.07401875, 0.1008706, 0.612617, -0.09487279, 0
0.7147277, 0.6026341, -0.08156469, 0.09691329, 0.6129363, -0.09278741, 0
0.7178396, 0.587175, -0.08622923, 0.09691329, 0.6132555, -0.09278741, 0
0.722262, 0.5757331, -0.09278741, 0.09487279, 0.6135744, -0.09065409, 0
0.7254488, 0.5654452, -0.09691329, 0.09278741, 0.614212, -0.09278741, 0
0.7294939, 0.5598809, -0.09891172, 0.09278741, 0.615167, -0.09278741, 0
0.7338525, 0.5539077, -0.1027921, 0.09065409, 0.615485, -0.09065409, 0
0.7392697, 0.5475121, -0.1065312, 0.09065409, 0.6158028, -0.09278741, 0
0.742753, 0.5417637, -0.1083524, 0.09065409, 0.6158028, -0.09278741, 0
0.7465811, 0.5399548, -0.1101434, 0.08846933, 0.615167, -0.09278741, 0
0.7504848, 0.5381398, -0.1083524, 0.08846933, 0.6145305, -0.09278741, 0
0.7543555, 0.5374122, -0.1119058, 0.08846933, 0.6132555, -0.09278741, -0.01978234
0.7578868, 0.5355885, -0.1119058, 0.08622923, 0.6122975, -0.09487279, 0
0.7619987, 0.5337587, -0.1136409, 0.08392937, 0.6116581, -0.09278741, 0
0.7656335, 0.5311863, -0.1153499, 0.08622923, 0.6110179, -0.09065409, 0
0.7692188, 0.530449, -0.1153499, 0.08392937, 0.6103771, -0.09065409, 0
0.7723889, 0.5289715, -0.1153499, 0.08156469, 0.6100564, -0.09065409, 0
0.7758535, 0.5271187, -0.1170339, 0.08156469, 0.6097356, -0.09278741, 0
0.7797731, 0.5344914, -0.1136409, 0.07912937, 0.608772, -0.09065409, 0
0.7827298, 0.5399548, -0.1119058, 0.07912937, 0.6081289, -0.09278741, 0
0.7866048, 0.5388666, -0.1119058, 0.07661668, 0.6068404, -0.09278741, 0
0.790245, 0.5377761, -0.1119058, 0.07912937, 0.605226, -0.09487279, 0
0.7942498, 0.5363187, -0.1119058, 0.07912937, 0.6039315, -0.09487279, 0
0.7974092, 0.5355885, -0.1101434, 0.07912937, 0.6029587, -0.09487279, 0
0.8017675, 0.5337587, -0.1119058, 0.07912937, 0.6023093, -0.09065409, 0
0.8054652, 0.5341251, -0.1119058, 0.07912937, 0.6006827, -0.09278741, -0.01978234
0.8091123, 0.5337587, -0.1119058, 0.07661668, 0.5990517, -0.09278741, 0
0.8133289, 0.5421248, -0.1101434, 0.07912937, 0.5970887, -0.09278741, 0
