time,turnedAngle,pitchAngle,yawAngle

757161,0,0,0
757164,0,0,0
757167,0,0,0
757169,0.6935157,0.6957693,0
0,0.6940797,0.6966124,0
1,0.6940797,0.6966124,0
2,0.6985759,0.7010924,0
4,0.6985759,0.7010924,0
5,0.7005339,0.7030433,0
7,0.7005339,0.7030433,0
8,0.7024865,0.7047113,0
10,0.7024865,0.7047113,0
12,0.7063754,0.7083117,0
14,0.7102429,0.7127182,0
16,0.7102429,0.7127182,0
19,0.7168246,0.7195491,0
21,0.7168246,0.7195491,0
23,0.7022079,0.7047113,0
25,0.7022079,0.7047113,0
27,0.6898379,0.6923862,0
29,0.6801254,0.6827098,-0.01978234
32,0.6792617,0.6815624,0
34,0.6792617,0.6815624,0
36,0.6786853,0.680988,0
38,0.6786853,0.680988,0
40,0.6869956,0.6892704,0
43,0.6901216,0.6921035,0
46,0.6901216,0.6921035,0
48,0.6940797,0.6960504,0
50,0.6940797,0.6960504,0
52,0.6994157,0.7010924,0
54,0.6994157,0.7010924,0
56,0.6824232,0.6835691,0.01978234
58,0.6824232,0.6835691,0.01978234
61,0.6679325,0.6688108,0
63,0.6679325,0.6688108,0
65,0.6578966,0.6584912,0.02797646
67,0.6590852,0.6596788,0.02797646
69,0.6590852,0.6596788,0.02797646
71,0.6596788,0.6602717,0.01978234
74,0.6596788,0.6602717,0.01978234
76,0.6682253,0.6688108,0.02797646
78,0.6682253,0.6688108,0.02797646
80,0.6528208,0.6528208,0.03426402
82,0.6528208,0.6528208,0.03426402
84,0.6391903,0.6391903,0.03426402
88,0.6391903,0.6391903,0.03426402
90,0.6277614,0.6271377,0.03426402
92,0.6277614,0.6271377,0.03426402
94,0.635814,0.6351982,0.03956468
96,0.6382713,0.6373509,0.03956468
98,0.6382713,0.6373509,0.03956468
100,0.6540186,0.6531205,0.03956468
103,0.6540186,0.6531205,0.03956468
105,0.6391903,0.6382713,0.03956468
107,0.6391903,0.6382713,0.03956468
109,0.6158028,0.6145305,0.04423466
112,0.6158028,0.6145305,0.04423466
114,0.6058724,0.6042554,0.04423466
116,0.6170725,0.616438,0.03426402
118,0.6170725,0.616438,0.03426402
121,0.6370438,0.6376578,0.02797646
123,0.6370438,0.6376578,0.02797646
125,0.646193,0.6471007,0.01978234
128,0.646193,0.6471007,0.01978234
131,0.6652907,0.667053,0
133,0.6652907,0.667053,0
135,0.6755064,0.6775311,0.01978234
137,0.6884183,0.6906884,0
140,0.6884183,0.6906884,0
142,0.6923862,0.6946434,0
144,0.6923862,0.6946434,0
146,0.6954879,0.6980155,0
149,0.6954879,0.6980155,0
151,0.7091401,0.711894,0
153,0.7140896,0.7170975,-0.01978234
155,0.7140896,0.7170975,-0.01978234
158,0.7203645,0.7233464,-0.01978234
160,0.7203645,0.7233464,-0.01978234
162,0.7300779,0.7330202,-0.03426402
164,0.7300779,0.7330202,-0.03426402
166,0.7343537,0.7372789,-0.03956468
169,0.7343537,0.7372789,-0.03956468
172,0.7378095,0.7407211,-0.03956468
174,0.7638705,0.7661725,-0.04845664
176,0.7638705,0.7661725,-0.04845664
179,0.7735435,0.7758168,-0.05233916
181,0.7735435,0.7758168,-0.05233916
183,0.7720242,0.774302,-0.05934703
185,0.7720242,0.774302,-0.05934703
188,0.7715172,0.7740492,-0.05934703
190,0.7715172,0.7740492,-0.05934703
192,0.7648944,0.7666831,-0.06255726
