Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Up,1,6.653936,0.9589957,-0.07132626,-0.1570175,0.82377,0.7314168,0.02797646
Up,1,6.718524,0.9534706,-0.07132626,-0.1557664,0.7306137,0.4063823,0
Up,1,6.749448,0.948326,-0.07132626,-0.1532334,0.8444148,0.8062432,-0.03426402
Up,1,6.781396,0.9497693,-0.06852804,-0.1519511,0.9356545,1.148588,-0.05934703
Up,1,6.807237,0.9495632,-0.07132626,-0.1519511,0.8132511,0.7281993,-0.06852804
Up,1,6.829316,0.9479132,-0.06852804,-0.1519511,0.717643,0.4279585,-0.05934703
Up,1,6.857744,0.9520329,-0.0656106,-0.1519511,0.6932335,0.453703,0
Up,1,6.903779,0.9653005,-0.0656106,-0.1545051,0.6647022,0.4973219,0.04423466
Up,1,6.928268,0.9689425,-0.06255726,-0.1570175,0.5435666,0.2238118,0.01978234
Up,1,6.955372,0.9673254,-0.06255726,-0.1570175,0.5777687,0.4502396,0.04845664
Up,1,6.983307,0.9585876,-0.0656106,-0.1582588,0.4476244,-0.02797646,0.08156469
Up,1,7.011275,0.9499753,-0.05934703,-0.1557664,0.4484978,-0.03426402,0.01978234
Up,1,7.045396,0.9400361,-0.05595291,-0.1519511,0.5028,0.165511,0.02797646
Up,1,7.067319,0.9389946,-0.05233916,-0.1519511,0.5510744,0.276953,-0.04423466
Up,1,7.095232,0.9268292,-0.05233916,-0.1493534,0.5521386,0.2238118,-0.09065409
Up,1,7.122947,0.8724523,-0.05233916,-0.1426525,0.5997046,0.4562834,-0.05233916
Up,1,7.150662,0.8656976,-0.05233916,-0.1412742,0.4498048,-0.05233916,0
Up,1,7.178857,0.8764802,-0.05934703,-0.1426525,0.4519747,-0.07132626,-0.05595291
Up,1,7.199034,0.8989637,-0.05934703,-0.14537,0.5855064,0.4173099,-0.09278741
Up,1,7.22067,0.9196228,-0.05934703,-0.1493534,0.694925,0.8374339,-0.1101434
Up,1,7.248142,0.9563395,-0.05595291,-0.1519511,0.6084505,0.4484978,-0.1582588
Up,1,7.275996,0.9779881,-0.04845664,-0.1493534,0.5116726,0.1887116,-0.1046783
Up,1,7.304573,0.9893272,-0.03956468,-0.1412742,0.5192646,0.3208161,-0.04423466
Up,1,7.332177,0.9983841,-0.03956468,-0.1440177,0.5147229,0.1690205,-0.1426525
Up,1,7.352279,0.9997552,-0.03956468,-0.14537,0.4511079,-0.03956468,-0.1341704
Up,1,7.373357,0.9983841,-0.03956468,-0.1467098,0.3588198,-0.249446,-0.05595291
Up,1,7.401184,0.9295698,-0.04423466,-0.1426525,0.5556712,0.3516591,-0.1582588
Up,1,7.428878,0.9283059,-0.05233916,-0.14537,0.5428462,0.2185032,-0.1958353
Up,1,7.457026,0.9211111,-0.05233916,-0.14537,0.6045791,0.4853748,-0.1791368
Up,1,7.484939,0.9240804,-0.05233916,-0.14537,0.4361108,-0.06852804,-0.1027921
Up,1,7.505143,0.9373261,-0.04845664,-0.1480375,0.5089886,0.07912937,-0.1631294
Up,1,7.526722,0.9507989,-0.04423466,-0.1493534,0.564406,0.234068,-0.1948336
Up,1,7.554219,0.9699516,-0.04423466,-0.1506579,0.3426407,-0.302612,-0.05934703
Up,1,7.582762,0.9809847,-0.04423466,-0.1532334,0.3620769,-0.3208161,-0.1356209
Up,1,7.609507,0.9909081,-0.04423466,-0.1557664,0.4776538,0.09487279,-0.1643245
Up,1,7.637676,1.01085,-0.04423466,-0.1532334,0.5196414,0.3626169,-0.1027921
Up,1,7.658006,1.017603,-0.04423466,-0.1519511,0.5595313,0.4015385,-0.1631294
Up,1,7.679295,1.018948,-0.04845664,-0.1545051,0.5931431,0.4764233,-0.1938267
Up,1,7.707456,1.01317,-0.04845664,-0.1570175,0.5848376,0.5712977,-0.1356209
Up,1,7.734945,0.9608305,-0.05233916,-0.1545051,0.5921526,0.7074825,-0.07401875
Up,1,7.762571,0.8820438,-0.04845664,-0.14537,0.5414024,0.4125943,-0.1519511
Up,1,7.790079,0.8659236,-0.05233916,-0.1440177,0.3432113,-0.1968319,-0.08846933
Up,1,7.811122,0.8849231,-0.04845664,-0.14537,0.2478722,-0.4484978,-0.03956468
Up,1,7.832332,0.9048218,-0.04845664,-0.1480375,0.2167048,-0.5931431,-0.05233916
Up,1,7.860347,0.9373261,-0.04423466,-0.1545051,0.2733977,-0.4265846,-0.07401875
Up,1,7.887931,0.9577706,-0.04845664,-0.1570175,0.3881583,0.0656106,0
Up,1,7.915888,0.9781881,-0.04423466,-0.1619255,0.2993615,-0.2846186,0.04423466
Up,1,7.943657,0.9911057,-0.04845664,-0.1643245,0.339197,-0.2036718,-0.01978234
Up,1,7.98553,0.9974037,-0.04845664,-0.1643245,0.6305605,0.7825971,-0.0656106
Up,1,8.012321,0.9956363,-0.04845664,-0.1631294,0.5834977,0.4476244,-0.09691329
Up,1,8.041099,0.9875455,-0.04845664,-0.1619255,0.5888388,0.4471871,-0.03426402
Up,1,8.06811,0.9801866,-0.04845664,-0.1582588,0.7388696,0.8170919,-0.1136409
Up,1,8.096173,0.9721684,-0.05233916,-0.1545051,0.6943616,0.5233933,-0.1480375
Up,1,8.13735,0.9653005,-0.05233916,-0.1532334,0.5132,-0.03426402,0.01978234
Up,1,8.165471,0.9589957,-0.04845664,-0.1545051,0.555319,-0.03426402,-0.06255726
Up,1,8.19309,0.9589957,-0.05233916,-0.1532334,0.6743467,0.3127867,-0.09065409
Up,1,8.221254,0.9278842,-0.04845664,-0.1493534,0.4973219,-0.3345502,0.09691329
Up,1,8.249059,0.9223848,-0.04423466,-0.1493534,0.7107937,0.2960753,0
Up,1,8.269737,0.9253501,-0.04423466,-0.1493534,0.667053,0.06255726,0.01978234
Up,1,8.291005,0.9093519,-0.04423466,-0.1467098,0.608772,-0.1631294,0.07132626
Up,1,8.318529,0.9149297,-0.04423466,-0.1467098,0.7024865,0.1282043,0.1101434
Up,1,8.346267,0.9217481,-0.05233916,-0.1480375,0.7512136,0.1083524,0.01978234
Up,1,8.374112,0.9293592,-0.05233916,-0.1480375,0.6407191,-0.4801054,0.1769387
Up,1,8.402403,0.9446045,-0.05233916,-0.1480375,0.587175,-1.024884,0.3658403
Up,1,8.422493,0.949151,-0.05595291,-0.1480375,0.5453635,-1.141924,0.3414966
Up,1,8.444049,0.9452258,-0.05233916,-0.1480375,0.533392,-1.199099,0.3409232
Up,1,8.470923,0.9443973,-0.05595291,-0.14537,0.6122975,-1.507271,0.5020211
Up,1,8.499128,0.9385778,-0.04423466,-0.1440177,0.6249498,-1.569476,0.5271187
Up,1,8.527614,0.9280951,-0.04423466,-0.1398823,0.6620474,-1.020867,0.3835945
Up,1,8.555315,0.9236568,-0.04423466,-0.1384764,0.8632076,-0.2733977,0.3527702
Up,1,8.596895,0.9236568,-0.03956468,-0.1356209,0.9402443,-0.07912937,0.3039024
Up,1,8.624078,0.9191971,-0.03426402,-0.1356209,1.08354,0.3758652,0.2298502
Up,1,8.651828,0.9140738,-0.03426402,-0.1356209,1.014714,-0.03426402,0.261696
Up,1,8.680429,0.9164255,-0.03426402,-0.1370561,1.054434,0,0.1897456
Up,1,8.707357,0.9183452,-0.03956468,-0.1384764,1.079197,0.01978234,0.2211734
Up,1,8.728012,0.916212,-0.03426402,-0.1356209,1.226529,0.53008,0.1855749
Up,1,8.749538,0.9168525,-0.03956468,-0.1356209,1.174032,0.2853053,0.174713
Up,1,8.777187,0.913217,-0.03956468,-0.1341704,1.180017,0.2390311,0.1370561
Up,1,8.805497,0.8897746,-0.03426402,-0.1282043,1.227167,0.4140146,0.1802258
Up,1,8.832222,0.8939433,-0.02797646,-0.1251145,1.36358,0.8853652,0.09065409
Up,1,8.86055,0.8632076,-0.02797646,-0.1186941,1.307759,0.6895542,0.06255726
Up,1,8.880909,0.8513383,-0.01978234,-0.1170339,1.209013,0.3830841,0.1384764
Up,1,8.902587,0.844183,-0.01978234,-0.1170339,1.140381,0.1735894,0.2130625
Up,1,8.930577,0.8620735,-0.01978234,-0.1203313,1.138148,0.1988102,0.1136409
Up,1,8.958029,0.8536337,-0.01978234,-0.1219466,1.215631,0.5517841,0.07401875
