Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Up,1,3.612605,0.4917827,-0.1251145,0,1.935125,-0.4135417,-0.2818553
Up,1,3.697562,0.4917827,-0.1266688,0,1.961243,-0.4261257,-0.2880355
Up,1,3.738071,0.4913847,-0.1282043,-0.01978234,1.973677,-0.4343124,-0.289391
Up,1,3.776331,0.4921804,-0.1282043,0,1.979025,-0.4387946,-0.2914124
Up,1,3.802804,0.4929749,-0.1297215,0,1.98347,-0.4405747,-0.2927522
Up,1,3.849054,0.4981082,-0.1312212,0,1.99449,-0.4489339,-0.2934199
Up,1,3.876593,0.5004597,-0.132704,0,2.006426,-0.4562834,-0.2954137
Up,1,3.904121,0.4996771,-0.1356209,0,2.020811,-0.4652019,-0.2967354
Up,1,3.932203,0.4988932,-0.1356209,-0.01978234,2.034228,-0.4751895,-0.2980514
Up,1,3.967607,0.5000685,-0.1356209,-0.01978234,2.048322,-0.4877876,-0.3006659
Up,1,3.988623,0.5024107,-0.132704,-0.01978234,2.059376,-0.4992853,-0.3019647
Up,1,4.015638,0.5024107,-0.1356209,0,2.066775,-0.5101407,-0.3032579
Up,1,4.044038,0.5008504,-0.1356209,-0.01978234,2.073582,-0.5196414,-0.3045456
Up,1,4.071788,0.5008504,-0.1356209,-0.01978234,2.078484,-0.5278606,-0.3045456
Up,1,4.099594,0.5004597,-0.1356209,0,2.081965,-0.5341251,-0.3045456
Up,1,4.133639,0.5024107,-0.1384764,0,2.081965,-0.5403171,-0.3058279
Up,1,4.155149,0.5028,-0.1370561,-0.01978234,2.081119,-0.5432066,-0.3058279
Up,1,4.182003,0.5039662,-0.1370561,-0.01978234,2.081871,-0.5421248,-0.3064671
Up,1,4.20993,0.5062904,-0.1356209,0,2.086191,-0.5392296,-0.3071049
Up,1,4.238029,0.5062904,-0.1341704,0,2.089753,-0.5374122,-0.3077414
Up,1,4.266479,0.5035778,-0.132704,-0.01978234,2.092467,-0.5377761,-0.3083766
Up,1,4.301623,0.5062904,-0.1370561,0,2.093122,-0.5406791,-0.3090104
Up,1,4.322281,0.5089886,-0.1370561,-0.01978234,2.092748,-0.5439265,-0.3083766
Up,1,4.350102,0.5120549,-0.1398823,-0.01978234,2.092561,-0.5460806,-0.3083766
Up,1,4.378861,0.5158621,-0.1370561,-0.01978234,2.092561,-0.5482264,-0.3090104
Up,1,4.405384,0.5215207,-0.1370561,-0.01978234,2.090596,-0.5496522,-0.3090104
Up,1,4.432809,0.530449,-0.1356209,0,2.08994,-0.5507192,-0.3083766
Up,1,4.467448,0.5439265,-0.1356209,-0.01978234,2.088441,-0.5503638,-0.3071049
Up,1,4.488891,0.5619739,-0.1370561,-0.01978234,2.086754,-0.5485832,-0.3071049
Up,1,4.515997,0.587175,-0.1384764,0,2.085816,-0.5478694,-0.3077414
Up,1,4.544044,0.5661368,-0.1341704,-0.01978234,2.085253,-0.5446455,-0.3077414
Up,1,4.577106,0.5132,-0.1251145,-0.01978234,2.085065,-0.5406791,-0.3077414
Up,1,4.601296,0.4941643,-0.1203313,-0.03426402,2.087223,-0.5381398,-0.3077414
Up,1,4.635999,0.5532007,-0.1203313,-0.03426402,2.103289,-0.5278606,-0.3045456
Up,1,4.656997,0.6711472,-0.1266688,-0.03426402,2.109792,-0.5233933,-0.3058279
Up,1,4.685859,0.7873334,-0.1341704,-0.03956468,2.116276,-0.5196414,-0.3071049
Up,1,4.71963,0.9123595,-0.1235407,-0.04845664,2.122094,-0.5169988,-0.309643
Up,1,4.740446,1.021633,-0.1065312,-0.05595291,2.128356,-0.5135812,-0.3109043
Up,1,4.766394,1.14415,-0.08622923,-0.05595291,2.13625,-0.5078341,-0.3134116
Up,1,4.800149,1.206745,-0.1008706,-0.07401875,2.144388,-0.5020211,-0.3171355
Up,1,4.821296,1.243325,-0.1219466,-0.09891172,2.159577,-0.5004597,-0.3202056
Up,1,4.849269,1.347265,-0.1532334,-0.09891172,2.182654,-0.5028,-0.324455
Up,1,4.876771,1.465536,-0.1845175,-0.1008706,2.232919,-0.4988932,-0.3232465
Up,1,4.905065,1.597529,-0.2220564,-0.1136409,2.280189,-0.4965344,-0.3232465
Up,1,4.933536,1.76092,-0.2478722,-0.1282043,2.322626,-0.4973219,-0.3226406
Up,1,4.968947,1.943098,-0.2373883,-0.1312212,2.378746,-0.4961402,-0.3250574
Up,1,4.989935,2.073393,-0.2298502,-0.1412742,2.423094,-0.5008504,-0.332791
Up,1,5.017798,2.180681,-0.2272819,-0.1440177,2.453756,-0.4945601,-0.3351346
Up,1,5.04542,2.291662,-0.2238118,-0.1398823,2.483725,-0.5004597,-0.3420692
Up,1,5.072645,2.448486,-0.2211734,-0.1356209,2.505147,-0.4913847,-0.3432113
Up,1,5.100152,2.691591,-0.2102893,-0.1170339,2.532423,-0.4981082,-0.3522151
Up,1,5.136302,2.941778,-0.1968319,-0.09691329,2.553896,-0.5016313,-0.3599087
Up,1,5.18356,3.485094,-0.183454,-0.07132626,2.605267,-0.4917827,-0.3716771
Up,1,5.211882,3.74826,-0.1845175,-0.0656106,2.630464,-0.4869847,-0.3758652
Up,1,5.239261,3.967238,-0.191797,-0.05934703,2.651513,-0.4885893,-0.3846134
Up,1,5.267555,4.21575,-0.2065338,-0.06255726,2.670931,-0.4905876,-0.3901695
Up,1,5.302868,4.484148,-0.220287,-0.07132626,2.685549,-0.4937682,-0.3966355
Up,1,5.323689,4.790438,-0.220287,-0.04845664,2.694862,-0.4861804,-0.3966355
Up,1,5.351907,5.095161,-0.2139789,-0.03426402,2.70465,-0.4756011,-0.3981127
Up,1,5.378759,5.36162,-0.220287,-0.03956468,2.71779,-0.4689721,-0.4005627
Up,1,5.406338,5.613739,-0.2255535,-0.03956468,2.729791,-0.463094,-0.4025119
Up,1,5.433893,5.921887,-0.2306999,-0.02797646,2.740883,-0.4571402,-0.4059006
Up,1,5.468821,6.227528,-0.2281412,0,2.752286,-0.4519747,-0.4092611
Up,1,5.490123,6.524319,-0.2121421,0,2.77114,-0.4622481,-0.4219727
Up,1,5.517393,6.837245,-0.1876719,0,2.792111,-0.4710537,-0.4352126
Up,1,5.545549,7.154095,-0.1678588,0,2.814943,-0.4768338,-0.4484978
Up,1,5.573838,7.493864,-0.1519511,0,2.839729,-0.4764233,-0.4622481
Up,1,5.601455,7.854129,-0.1384764,0.02797646,2.864779,-0.4622481,-0.4702222
Up,1,5.635998,8.210926,-0.1219466,0.01978234,2.897122,-0.4519747,-0.4821389
Up,1,5.65628,8.565432,-0.1170339,0.03426402,2.923622,-0.4396856,-0.4933717
Up,1,5.68427,8.974852,-0.1065312,0.04845664,2.956978,-0.427501,-0.5039662
Up,1,5.711992,9.367896,-0.09691329,0.05595291,2.990681,-0.4265846,-0.5192646
Up,1,5.740109,9.805659,-0.09065409,0.05595291,3.026792,-0.4256662,-0.533025
Up,1,5.768204,10.17216,-0.07912937,0.07132626,3.069373,-0.4387946,-0.5500081
