Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Left,1,14.46664,3.686155,-1.048852,2.740312,-3.977295,1.291346,-3.878836
Left,1,14.55212,3.6921,-1.052948,2.741097,-3.964226,1.318934,-3.86903
Left,1,14.58292,3.734601,-1.033061,2.752855,-3.952204,1.341005,-3.860772
Left,1,14.62196,3.779216,-1.014329,2.765908,-3.936963,1.354364,-3.848732
Left,1,14.64914,3.790236,-1.013943,2.769515,-3.923511,1.369165,-3.838084
Left,1,14.67636,3.806115,-1.007942,2.775234,-3.913365,1.383808,-3.830168
Left,1,14.70315,3.800503,-1.009688,2.774529,-3.906404,1.400396,-3.825052
Left,1,14.73081,3.783307,-1.017603,2.770363,-3.903144,1.417893,-3.823362
Left,1,14.75783,3.766916,-1.026029,2.765837,-3.900033,1.432721,-3.821518
Left,1,14.78513,3.753168,-1.034197,2.761871,-3.902693,1.456697,-3.826229
Left,1,14.81309,3.768735,-1.02641,2.766262,-3.903495,1.473792,-3.828378
Left,1,14.84094,3.761766,-1.032872,2.763572,-3.903746,1.483057,-3.829503
Left,1,14.86931,3.789978,-1.017411,2.772341,-3.898626,1.480152,-3.824386
Left,1,14.897,3.807246,-1.009882,2.77756,-3.894405,1.475252,-3.820032
Left,1,14.92484,3.791527,-1.023547,2.77227,-3.889726,1.468871,-3.815108
Left,1,14.95345,3.775172,-1.035899,2.767252,-3.883125,1.458576,-3.807863
Left,1,14.98055,3.789771,-1.030406,2.771775,-3.881158,1.452392,-3.805188
Left,1,15.00931,3.802254,-1.021442,2.776856,-3.877524,1.445233,-3.8004
Left,1,15.03649,3.806115,-1.018756,2.77897,-3.877776,1.44591,-3.799833
Left,1,15.06434,3.790804,-1.029076,2.775445,-3.881006,1.450369,-3.802615
Left,1,15.09189,3.787549,-1.032682,2.775375,-3.880603,1.450504,-3.801276
Left,1,15.11946,3.776987,-1.04155,2.772482,-3.880452,1.449964,-3.800194
