Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Right,1,6.3064,7.423676,1.341734,-1.695467,-2.289611,1.063121,-0.591822
Right,1,6.391561,7.42608,1.33896,-1.696736,-2.265377,1.051274,-0.5990517
Right,1,6.436092,7.419683,1.336181,-1.695467,-2.23957,1.034954,-0.6013339
Right,1,6.484937,7.409521,1.331927,-1.69362,-2.215584,1.023547,-0.6010084
Right,1,6.515909,7.399478,1.32648,-1.691307,-2.200693,1.015871,-0.5961047
Right,1,6.553418,7.390642,1.319676,-1.689686,-2.181847,1.0093,-0.5875081
Right,1,6.582867,7.384852,1.313582,-1.6876,-2.157129,1.000147,-0.57743
Right,1,6.612471,7.382141,1.305663,-1.685395,-2.128081,0.9881397,-0.5657911
Right,1,6.649837,7.382114,1.297846,-1.682955,-2.081683,0.9567486,-0.5450047
Right,1,6.679137,7.383815,1.285575,-1.67888,-2.043635,0.9299906,-0.5237671
Right,1,6.708132,7.401095,1.27134,-1.675029,-2.014409,0.9089215,-0.5055169
Right,1,6.737611,7.414789,1.254294,-1.669529,-1.994687,0.8902143,-0.4881886
Right,1,6.786783,7.431231,1.234163,-1.660361,-1.971892,0.8720036,-0.4710537
Right,1,6.822173,7.444237,1.205934,-1.651616,-1.968912,0.8771496,-0.4592754
Right,1,6.85724,7.456483,1.163988,-1.642467,-1.970502,0.8884541,-0.450674
Right,1,6.886087,7.429329,1.097179,-1.634944,-1.98948,0.892629,-0.4454334
Right,1,6.916972,7.425895,1.043052,-1.637455,-2.010129,0.8974388,-0.4432315
Right,1,6.958602,7.421481,0.9821809,-1.642825,-2.003595,0.9041728,-0.4392403
Right,1,7.00036,7.438357,0.8978747,-1.635422,-1.984062,0.8956926,-0.4374548
Right,1,7.040642,7.398125,0.7760689,-1.624497,-1.931176,0.8595729,-0.4297835
Right,1,7.075384,7.394836,0.633656,-1.613376,-1.878469,0.8547791,-0.4210443
Right,1,7.112723,7.410342,0.4102162,-1.579048,-1.847692,0.8643403,-0.4140146
Right,1,7.150423,7.460141,0.1384764,-1.538624,-1.788707,0.8613922,-0.4083038
Right,1,7.179853,7.489805,-0.1887116,-1.479094,-1.73596,0.8180492,-0.4054182
Right,1,7.221702,7.553332,-0.5709552,-1.431218,-1.693273,0.7697397,-0.3946573
Right,1,7.262214,7.643906,-1.085344,-1.367735,-1.644372,0.7069291,-0.3901695
Right,1,7.290927,7.746028,-1.627746,-1.293466,-1.625219,0.6416347,-0.3861367
Right,1,7.321414,7.878309,-2.204602,-1.223493,-1.54497,0.5767518,-0.3805216
Right,1,7.365333,8.074432,-2.891034,-1.140896,-1.435451,0.4981082,-0.373777
Right,1,7.407032,8.29969,-3.672692,-1.036843,-1.325299,0.4201138,-0.3615361
Right,1,7.443282,8.476071,-4.510844,-0.9059024,-1.172364,0.3232465,-0.3380413
Right,1,7.488441,8.673192,-5.42065,-0.7558876,-1.034765,0.234068,-0.315279
Right,1,7.528187,8.891543,-6.345759,-0.5858405,-0.917919,0.1607126,-0.2993615
Right,1,7.571008,9.04218,-7.31727,-0.3861367,-0.8311011,0.1083524,-0.2907402
Right,1,7.614498,9.167334,-8.286834,-0.1938267,-0.7597608,0.05934703,-0.2859903
Right,1,7.653121,9.268873,-9.241333,-0.05233916,-0.6946434,0,-0.2818553
Right,1,7.69535,9.33873,-10.16365,0.1594904,-0.6318005,-0.02797646,-0.2832403
Right,1,7.737051,9.423563,-11.0574,0.2668786,-0.5560232,-0.08622923,-0.2832403
Right,1,7.782605,9.504273,-11.94095,0.3292442,-0.4626713,-0.1643245,-0.2797648
Right,1,7.820339,9.635291,-12.7956,0.3483046,-0.3835945,-0.2176059,-0.2853053
Right,1,7.866589,9.78209,-13.68237,0.2980514,-0.2668786,-0.3064671,-0.3090104
Right,1,7.899673,9.963144,-14.55498,0.1823843,0.2446942,-0.4020255,-0.3380413
Right,1,7.941969,10.03838,-15.50789,0.0656106,0.3588198,-0.4756011,-0.3685048
Right,1,7.973479,10.00019,-16.45272,-0.05233916,0.5432066,-0.5584812,-0.4015385
Right,1,8.010897,10.00522,-17.38097,-0.2332305,0.7625886,-0.6599753,-0.4401304
Right,1,8.040807,9.961584,-18.29725,-0.4154301,1.037975,-0.7954926,-0.468137
Right,1,8.084553,9.801788,-19.24938,-0.5574291,1.368021,-0.9437756,-0.4933717
Right,1,8.124654,9.527328,-20.28957,-0.7281993,1.676898,-1.078108,-0.518133
Right,1,8.164745,9.36796,-21.35756,-0.957362,1.986625,-1.216757,-0.5464389
Right,1,8.208489,9.222323,-22.40176,-1.249292,2.272881,-1.347846,-0.5747126
Right,1,8.249338,9.147741,-23.62377,-1.617857,2.525147,-1.492397,-0.598725
Right,1,8.283629,9.140026,-24.87975,-2.038841,2.743096,-1.595568,-0.6299395
Right,1,8.316869,9.269424,-26.1128,-2.555122,2.919267,-1.683653,-0.652521
Right,1,8.345844,9.309052,-27.28963,-2.994214,3.030411,-1.784983,-0.6673463
Right,1,8.374523,9.387661,-28.41682,-3.460004,3.161865,-1.843025,-0.6821364
Right,1,8.414211,9.362923,-29.58266,-3.861329,3.248235,-1.900531,-0.6935157
Right,1,8.445498,9.325357,-30.66075,-4.265399,3.331841,-1.927626,-0.7160051
Right,1,8.485022,9.19738,-31.80099,-4.639034,3.38732,-1.966624,-0.7383398
Right,1,8.532342,9.194067,-32.88685,-5.065078,3.432507,-2.003693,-0.7607903
Right,1,8.569393,9.149867,-34.10056,-5.509293,3.453207,-2.048418,-0.7873334
Right,1,8.611505,9.197551,-35.31911,-6.027045,3.467917,-2.086285,-0.8127698
Right,1,8.652497,9.184743,-36.58967,-6.531079,3.453037,-2.120618,-0.8381346
Right,1,8.693048,9.15929,-37.94278,-7.113037,3.419935,-2.154768,-0.8652454
Right,1,8.72646,9.065293,-39.28359,-7.65181,3.390036,-2.184805,-0.8899944
Right,1,8.765436,9.020969,-40.67559,-8.194698,3.360045,-2.235459,-0.9270402
Right,1,8.80434,8.913632,-42.1385,-8.627349,3.328784,-2.27744,-0.9632712
Right,1,8.837256,8.666306,-43.56971,-8.891742,3.28688,-2.315452,-0.9972074
Right,1,8.873511,8.450106,-44.94767,-9.109101,3.217837,-2.349271,-1.028696
Right,1,8.903832,8.237736,-46.21855,-9.2768,3.091362,-2.330786,-1.052948
Right,1,8.951207,7.950335,-47.38249,-9.267177,2.987865,-2.330786,-1.081189
