Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Up,1,13.60059,-3.24932,-1.703873,0.6413296,0.7415132,-0.06852804,0.1713202
Up,1,13.67735,-3.271178,-1.711894,0.6431577,0.7488656,-0.07661668,0.1713202
Up,1,13.70685,-3.293248,-1.721128,0.6449805,0.7372789,-0.07912937,0.1724585
Up,1,13.74018,-3.307425,-1.730201,0.6495153,0.7151849,-0.06852804,0.1780411
Up,1,13.7675,-3.309023,-1.736298,0.649214,0.7008132,-0.05934703,0.1813082
Up,1,13.79425,-3.30997,-1.74316,0.6486109,0.6844273,-0.03956468,0.1866263
Up,1,13.8216,-3.312453,-1.750442,0.6483091,0.6898379,-0.05233916,0.1866263
Up,1,13.85025,-3.31523,-1.750218,0.6471007,0.6655847,-0.03426402,0.1948336
Up,1,13.87746,-3.311034,-1.750666,0.6413296,0.6688108,-0.03426402,0.1938267
Up,1,13.90668,-3.282112,-1.75903,0.6330382,0.652521,-0.02797646,0.2007689
Up,1,13.93429,-3.217107,-1.768904,0.6286958,0.6348901,-0.02797646,0.2093567
Up,1,13.96191,-3.078734,-1.763252,0.6192883,0.6410245,-0.04423466,0.2074791
Up,1,13.99026,-2.902455,-1.779273,0.6016592,0.6513204,-0.05233916,0.2036718
Up,1,14.01785,-2.721029,-1.783338,0.5831623,0.660568,-0.05233916,0.1978235
Up,1,14.04619,-2.481518,-1.798309,0.5510744,0.6702721,-0.05595291,0.1897456
Up,1,14.07335,-2.287131,-1.818546,0.5260038,0.6723125,-0.04845664,0.1813082
Up,1,14.10207,-2.097139,-1.844723,0.5101407,0.6772422,-0.04845664,0.1724585
Up,1,14.13051,-1.895891,-1.862251,0.4841639,0.6878495,-0.04845664,0.1678588
Up,1,14.15764,-1.662834,-1.870848,0.4515415,0.6991359,-0.05233916,0.165511
Up,1,14.1845,-1.409172,-1.876801,0.4083038,0.7228051,-0.05595291,0.1619255
Up,1,14.21321,-1.19861,-1.892689,0.3861367,0.7404569,-0.05595291,0.1582588
Up,1,14.24072,-0.96773,-1.907315,0.3566318,0.7638705,-0.05934703,0.1557664
Up,1,14.26843,-0.7281993,-1.923561,0.3171355,0.7780834,-0.06255726,0.1557664
Up,1,14.29651,-0.5093729,-1.944004,0.2748253,0.8003972,-0.0656106,0.1582588
Up,1,14.32425,-0.3316129,-1.969707,0.2406627,0.8084246,-0.06255726,0.1619255
Up,1,14.35238,0.261696,-1.997922,0.2027088,0.8249568,-0.06255726,0.165511
Up,1,14.37958,0.3658403,-2.011978,0.1701742,0.858434,-0.06852804,0.1690205
Up,1,14.40704,0.5760729,-2.035382,0.1370561,0.8860281,-0.07401875,0.1678588
Up,1,14.43545,0.8406988,-2.052045,0.1027921,0.90309,-0.07912937,0.1643245
Up,1,14.46353,1.154705,-2.0681,0.05233916,0.9196228,-0.08622923,0.1619255
