time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.3903448, 0, 0, 0, 0, 0, 0
0.3935933, 0.2121421, 0.4173099, 0.06255726, 0.1046783, 0.1866263, 0.2533378
0.3975094, 0.3835945, 0.7981939, 0.02797646, 0.1897456, 0.2007689, 0.2167048
0.4009052, 0.5203939, 1.105884, 0, 0.2571706, 0.2112177, 0.1887116
0.4039397, 0.5245137, 0.8769265, 0.01978234, 0.3127867, 0.2193969, 0.166689
0.4071907, 0.5274898, 0.6926687, 0.02797646, 0.3566318, 0.2255535, 0.1467098
0.41035, 0.4784724, 0.3102743, 0.04845664, 0.393167, 0.2306999, 0.132704
0.4136132, 0.4387946, 0, 0.06852804, 0.4224361, 0.235734, 0.1203313
0.4167978, 0.4063823, -0.254109, 0.08156469, 0.4454334, 0.2390311, 0.1119058
0.4199367, 0.3538778, -0.5726661, 0.1008706, 0.464781, 0.2422834, 0.1027921
0.4228188, 0.311533, -0.835094, 0.1153499, 0.4805128, 0.2438933, 0.09691329
0.425957, 0.276953, -1.052205, 0.1312212, 0.4929749, 0.2454926, 0.09487279
0.4294695, 0.2564087, -1.257566, 0.1938267, 0.501241, 0.2502292, 0.09065409
0.4324754, 0.2548778, -1.430124, 0.2470816, 0.5078341, 0.2525642, 0.08846933
0.4356984, 0.2478722, -1.589793, 0.2654082, 0.5124369, 0.2548778, 0.08622923
0.4387385, 0.2438933, -1.726238, 0.2797648, 0.5162413, 0.2564087, 0.08392937
0.4424697, 0.2430897, -1.84589, 0.2940859, 0.5196414, 0.2571706, 0.08392937
0.4458185, 0.276953, -1.477902, 0.261696, 0.5203939, 0.2586879, 0.08392937
0.4489249, 0.3189811, -1.189103, 0.2373883, 0.5215207, 0.2601963, 0.08392937
0.4525517, 0.403483, -0.7160051, 0.1958353, 0.5211454, 0.261696, 0.08156469
0.4558797, 0.4792896, -0.3397734, 0.1631294, 0.5211454, 0.2624426, 0.08392937
0.4592339, 0.5424856, -0.04423466, 0.1370561, 0.5207698, 0.2639296, 0.08392937
0.462254, 0.5177552, -0.1607126, 0.1370561, 0.5222706, 0.2639296, 0.08392937
0.4654268, 0.4961402, -0.2624426, 0.1356209, 0.5233933, 0.2654082, 0.08392937
0.4688145, 0.5414024, -0.04423466, 0.1119058, 0.5245137, 0.2654082, 0.08392937
0.4718335, 0.5777687, 0.1297215, 0.09278741, 0.5256317, 0.2654082, 0.07912937
0.4747923, 0.6071628, 0.2654082, 0.07912937, 0.5267473, 0.2661444, 0.07912937
0.4777007, 0.63025, 0.3722032, 0.06852804, 0.5271187, 0.2661444, 0.08156469
0.4809662, 0.6858553, 0.6183397, 0.05233916, 0.5274898, 0.2668786, 0.08156469
0.4839454, 0.7306137, 0.8163731, 0.03956468, 0.5286014, 0.2661444, 0.08156469
0.4868991, 0.7865875, 1.054063, 0.01978234, 0.5278606, 0.2668786, 0.07912937
0.4900437, 0.8325126, 1.248038, 0, 0.5278606, 0.2668786, 0.07912937
0.493377, 0.8699816, 1.40653, 0, 0.5282311, 0.2668786, 0.07912937
0.4964207, 0.9089215, 1.568852, 0, 0.5282311, 0.2668786, 0.08156469
0.4993651, 0.9412843, 1.702609, 0, 0.5282311, 0.2676108, 0.08156469
0.5024166, 0.9751828, 1.826706, -0.01978234, 0.5282311, 0.2676108, 0.07912937
0.5057043, 1.003857, 1.930771, -0.01978234, 0.5282311, 0.268341, 0.07912937
0.5091104, 1.028315, 2.019842, -0.03426402, 0.5278606, 0.268341, 0.08156469
0.5120497, 1.053506, 2.095645, -0.04423466, 0.5293413, 0.2690692, 0.07912937
0.5150489, 1.0752, 2.160936, -0.04423466, 0.53008, 0.2690692, 0.07912937
0.5181982, 1.093964, 2.218144, -0.04845664, 0.5308178, 0.2697954, 0.07912937
0.521713, 1.107298, 2.259581, -0.05233916, 0.5337587, 0.268341, 0.07661668
0.5246067, 1.119426, 2.296781, -0.05595291, 0.5359538, 0.2668786, 0.07401875
