range,posture,start,end,
270,NormalBed,2143,2252,
270,NormalBed,2143,2326,
270,NormalBed,2143,2355,
270,NormalBed,2143,2382,
270,NormalBed,2143,2411,
270,NormalBed,2143,2428,
270,NormalBed,2143,2440,
270,NormalBed,2143,2456,
270,NormalBed,2143,2468,
270,NormalBed,2143,2485,
270,NormalBed,2143,2513,
270,NormalBed,2143,2526,
270,NormalBed,2143,2537,
270,NormalBed,2143,2554,
270,NormalBed,2143,2569,
270,NormalBed,2143,2583,
270,NormalBed,2143,2597,
270,NormalBed,2143,2609,
270,NormalBed,2143,2625,
270,NormalBed,2143,2637,
270,NormalBed,2143,2666,
270,NormalBed,2143,2678,
270,NormalBed,2143,2695,
270,NormalBed,2143,2707,
270,NormalBed,2143,2723,
270,NormalBed,2143,2735,
270,NormalBed,2143,2747,
270,NormalBed,2143,2763,
270,NormalBed,2143,2776,
270,NormalBed,2143,2792,
270,NormalBed,2143,2819,
270,NormalBed,2143,2833,
270,NormalBed,2143,2847,
270,NormalBed,2143,2859,
270,NormalBed,2143,2876,
270,NormalBed,2143,2887,
270,NormalBed,2143,2904,
270,NormalBed,2143,2916,
270,NormalBed,2143,2928,
270,NormalBed,2143,2945,
270,NormalBed,2143,2973,
270,NormalBed,2143,2984,
270,NormalBed,2143,2997,
270,NormalBed,2143,3013,
270,NormalBed,2143,3025,
270,NormalBed,2143,3038,
270,NormalBed,2143,3054,
270,NormalBed,2143,3065,
270,NormalBed,2143,3083,
270,NormalBed,2143,3097,
270,NormalBed,2143,3126,
270,NormalBed,2143,3137,
270,NormalBed,2143,3153,
270,NormalBed,2143,3166,
270,NormalBed,2143,3182,
270,NormalBed,2143,3194,
270,NormalBed,2143,3207,
270,NormalBed,2143,3223,
270,NormalBed,2143,3234,
270,NormalBed,2143,3252,
270,NormalBed,2143,3275,
270,NormalBed,2143,3292,
270,NormalBed,2143,3304,
270,NormalBed,2143,3320,
270,NormalBed,2143,3333,
270,NormalBed,2143,3344,
270,NormalBed,2143,3361,
270,NormalBed,2143,3376,
270,NormalBed,2143,3387,
270,NormalBed,2143,3403,
270,NormalBed,2143,3432,
270,NormalBed,2143,3444,
270,NormalBed,2143,3457,
270,NormalBed,2143,3473,
270,NormalBed,2143,3485,
270,NormalBed,2143,3502,
270,NormalBed,2143,3513,
270,NormalBed,2143,3530,
270,NormalBed,2143,3542,
270,NormalBed,2143,3554,
270,NormalBed,2143,3582,
270,NormalBed,2143,3594,
270,NormalBed,2143,3611,
270,NormalBed,2143,3622,
270,NormalBed,2143,3640,
270,NormalBed,2143,3654,
270,NormalBed,2143,3665,
270,NormalBed,2143,3682,
270,NormalBed,2143,3694,
270,NormalBed,2143,3710,
270,NormalBed,2143,3735,
270,NormalBed,2143,3751,
270,NormalBed,2143,3763,
270,NormalBed,2143,3780,
270,NormalBed,2143,3791,
270,NormalBed,2143,3804,
270,NormalBed,2143,3820,
270,NormalBed,2143,3832,
270,NormalBed,2143,3849,
270,NormalBed,2143,3861,
270,NormalBed,2143,3890,
270,NormalBed,2143,3901,
270,NormalBed,2143,3915,
270,NormalBed,2143,3932,
270,NormalBed,2143,3944,
270,NormalBed,2143,3960,
270,NormalBed,2143,3973,
270,NormalBed,2143,3985,
270,NormalBed,2143,4001,
270,NormalBed,2143,4013,
270,NormalBed,2143,4041,
270,NormalBed,2143,4054,
270,NormalBed,2143,4070,
270,NormalBed,2143,4082,
270,NormalBed,2143,4099,
270,NormalBed,2143,4111,
270,NormalBed,2143,4122,
270,NormalBed,2143,4140,
270,NormalBed,2143,4151,
270,NormalBed,2143,4168,
270,NormalBed,2143,4194,
270,NormalBed,2143,4210,
270,NormalBed,2143,4222,
270,NormalBed,2143,4239,
270,NormalBed,2143,4251,
270,NormalBed,2143,4263,
270,NormalBed,2143,4280,
270,NormalBed,2143,4303,
270,NormalBed,2143,4320,
270,NormalBed,2143,4348,
270,NormalBed,2143,4361,
270,NormalBed,2143,4372,
270,NormalBed,2143,4389,
270,NormalBed,2143,4401,
270,NormalBed,2143,4418,
270,NormalBed,2143,4429,
270,NormalBed,2143,4444,
270,NormalBed,2143,4458,
270,NormalBed,2143,4472,
270,NormalBed,2143,4501,
270,NormalBed,2143,4513,
