Direction,tCount,Time,HeadRotation,HeadPitch,HeadYaw,TrunkRotation,TrunkPitch,TrunkYaw,StartRotation
270,1,8.22015,(274.60* 114.54* 69.91),3.459549,0.1405674,(11.67* 105.03* 276.36),-3.389404,-160.2007,(275.65* 161.28* 22.80)
270,1,8.254431,(274.61* 114.66* 69.79),3.447916,0.1350387,(11.69* 105.04* 276.42),-3.452362,-160.2057,(275.65* 161.28* 22.80)
270,1,8.274464,(274.60* 114.70* 69.75),3.448181,0.1354496,(11.72* 105.03* 276.40),-3.429871,-160.207,(275.65* 161.28* 22.80)
270,1,8.300385,(274.60* 114.65* 69.80),3.451127,0.1358985,(11.72* 105.06* 276.47),-3.497803,-160.1945,(275.65* 161.28* 22.80)
270,1,8.324885,(274.60* 114.76* 69.68),3.443793,0.1337641,(11.76* 104.99* 276.37),-3.408997,-160.2472,(275.65* 161.28* 22.80)
270,1,8.353878,(274.60* 114.64* 69.81),3.452559,0.1338222,(11.79* 104.96* 276.29),-3.328094,-160.2668,(275.65* 161.28* 22.80)
270,1,8.382436,(274.60* 114.42* 70.04),3.471956,0.1474981,(11.78* 105.01* 276.37),-3.405182,-160.2287,(275.65* 161.28* 22.80)
270,1,8.411051,(274.60* 114.47* 69.98),3.467694,0.1334224,(11.81* 104.98* 276.35),-3.395935,-160.2527,(275.65* 161.28* 22.80)
270,1,8.440087,(274.59* 114.38* 70.08),3.476465,0.1463128,(11.82* 104.99* 276.40),-3.442261,-160.2571,(275.65* 161.28* 22.80)
270,1,8.467672,(274.59* 114.05* 70.41),3.502988,0.1494866,(11.89* 104.91* 276.24),-3.291504,-160.3075,(275.65* 161.28* 22.80)
270,1,8.496412,(274.58* 113.78* 70.68),3.526632,0.1438278,(11.96* 104.86* 276.18),-3.24408,-160.3534,(275.65* 161.28* 22.80)
270,1,8.523535,(274.59* 113.84* 70.61),3.515934,0.1298377,(11.99* 104.93* 276.31),-3.372559,-160.3097,(275.65* 161.28* 22.80)
270,1,8.55176,(274.61* 114.08* 70.37),3.490982,0.1298277,(12.05* 104.89* 276.25),-3.312592,-160.3418,(275.65* 161.28* 22.80)
270,1,8.579993,(274.61* 114.12* 70.33),3.486354,0.1343649,(12.05* 104.86* 276.18),-3.249237,-160.361,(275.65* 161.28* 22.80)
270,1,8.607601,(274.61* 113.96* 70.49),3.501105,0.1339608,(12.03* 104.88* 276.18),-3.242188,-160.3356,(275.65* 161.28* 22.80)
270,1,8.637357,(274.60* 113.86* 70.60),3.512446,0.1346642,(11.73* 105.24* 276.29),-3.328369,-159.9853,(275.65* 161.28* 22.80)
270,1,8.663299,(274.59* 114.06* 70.40),3.498677,0.1369481,(11.66* 105.36* 276.44),-3.466461,-159.8901,(275.65* 161.28* 22.80)
270,1,8.690529,(274.59* 114.27* 70.19),3.486756,0.1454792,(11.68* 105.38* 276.59),-3.61261,-159.8936,(275.65* 161.28* 22.80)
270,1,8.718541,(274.59* 114.24* 70.21),3.48691,0.1340886,(12.01* 105.00* 276.56),-3.613373,-160.2874,(275.65* 161.28* 22.80)
270,1,8.746223,(274.59* 114.52* 69.93),3.464732,0.1335899,(12.06* 104.94* 276.51),-3.57309,-160.3463,(275.65* 161.28* 22.80)
270,1,8.774179,(274.61* 114.83* 69.61),3.432713,0.123597,(12.05* 104.93* 276.44),-3.499725,-160.3416,(275.65* 161.28* 22.80)
270,1,8.80212,(274.63* 115.51* 68.92),3.377294,0.1166113,(12.02* 104.98* 276.52),-3.572327,-160.2991,(275.65* 161.28* 22.80)
270,1,8.829846,(274.66* 115.93* 68.48),3.332004,0.1019113,(12.02* 104.99* 276.52),-3.578217,-160.2992,(275.65* 161.28* 22.80)
270,1,8.858109,(274.72* 117.22* 67.17),3.209975,0.09143844,(12.02* 105.00* 276.50),-3.555969,-160.2818,(275.65* 161.28* 22.80)
270,1,8.886147,(274.74* 118.71* 65.67),3.088315,0.07697544,(12.01* 105.01* 276.46),-3.518738,-160.2666,(275.65* 161.28* 22.80)
270,1,8.913144,(274.75* 119.78* 64.56),3.002597,0.04918522,(11.98* 105.00* 276.33),-3.382416,-160.2387,(275.65* 161.28* 22.80)
270,1,8.941328,(274.80* 120.56* 63.81),2.925326,0.0718649,(11.96* 105.01* 276.28),-3.340363,-160.2269,(275.65* 161.28* 22.80)
270,1,8.968791,(274.83* 121.55* 62.79),2.838869,0.05101081,(11.93* 104.99* 276.27),-3.325195,-160.2382,(275.65* 161.28* 22.80)
270,1,8.997448,(274.88* 123.32* 60.98),2.679145,0.0261701,(11.91* 104.99* 276.29),-3.345398,-160.2427,(275.65* 161.28* 22.80)
270,1,9.024943,(274.97* 124.95* 59.36),2.516357,0.03501435,(11.89* 104.99* 276.29),-3.341217,-160.235,(275.65* 161.28* 22.80)
270,1,9.052441,(275.02* 126.28* 58.03),2.391932,0.04094841,(11.92* 104.99* 276.29),-3.345734,-160.2414,(275.65* 161.28* 22.80)
270,1,9.080745,(275.09* 127.99* 56.29),2.224231,0.02213122,(11.90* 104.99* 276.31),-3.362183,-160.248,(275.65* 161.28* 22.80)
270,1,9.107629,(275.21* 129.50* 54.78),2.047564,0.03582497,(11.91* 104.98* 276.29),-3.342377,-160.2473,(275.65* 161.28* 22.80)
270,1,9.136025,(275.31* 131.14* 53.14),1.864133,0.03096433,(11.91* 104.99* 276.33),-3.376648,-160.2439,(275.65* 161.28* 22.80)
270,1,9.166825,(275.45* 133.08* 51.17),1.635045,0.01570251,(11.89* 104.99* 276.30),-3.349335,-160.2456,(275.65* 161.28* 22.80)
270,1,9.20549,(275.70* 136.30* 48.00),1.243178,0.07686988,(11.90* 104.98* 276.41),-3.460815,-160.2702,(275.65* 161.28* 22.80)
270,1,9.233122,(275.93* 139.03* 45.27),0.8828925,0.09403858,(11.90* 104.98* 276.33),-3.383362,-160.2567,(275.65* 161.28* 22.80)
270,1,9.261447,(276.14* 141.06* 43.22),0.5880901,0.09299055,(11.93* 104.99* 276.36),-3.415405,-160.2532,(275.65* 161.28* 22.80)
270,1,9.320902,(276.39* 143.42* 40.85),0.2253139,0.08262285,(12.00* 105.01* 276.25),-3.311554,-160.2163,(275.65* 161.28* 22.80)
270,1,9.347712,(277.04* 148.11* 36.17),-0.61203,0.1349642,(12.01* 105.02* 276.22),-3.28006,-160.2008,(275.65* 161.28* 22.80)
270,1,9.374578,(277.34* 149.82* 34.46),-0.9828796,0.1471649,(12.03* 105.05* 276.23),-3.290588,-160.1761,(275.65* 161.28* 22.80)
