Direction,tCount,Time,HeadRotation,HeadPitch,HeadYaw,TrunkRotation,TrunkPitch,TrunkYaw,StartRotation
270,1,15.78623,(359.41* 91.23* 4.35),0.7668676,2.322004,(4.29* 4.62* 11.59),8.078428,-84.88495,(358.92* 88.91* 3.59)
270,1,15.82319,(359.44* 91.22* 4.37),0.789023,2.3174,(5.09* 5.74* 12.68),9.172558,-83.97726,(358.92* 88.91* 3.59)
270,1,15.8685,(359.42* 91.19* 4.43),0.8532801,2.289581,(5.19* 5.88* 12.85),9.340324,-83.8642,(358.92* 88.91* 3.59)
270,1,15.89354,(359.41* 91.18* 4.46),0.8749678,2.275959,(5.32* 5.82* 12.68),9.173681,-83.93445,(358.92* 88.91* 3.59)
270,1,15.92337,(359.39* 91.16* 4.44),0.8561571,2.252749,(5.47* 5.79* 12.60),9.096829,-83.97726,(358.92* 88.91* 3.59)
270,1,15.95184,(359.40* 91.16* 4.40),0.8167311,2.259082,(5.46* 5.75* 12.57),9.061215,-84.01532,(358.92* 88.91* 3.59)
270,1,15.98045,(359.39* 91.18* 4.42),0.8414037,2.277494,(5.42* 5.76* 12.61),9.10286,-84.00641,(358.92* 88.91* 3.59)
270,1,16.01333,(359.39* 91.20* 4.41),0.8290015,2.298847,(4.86* 5.22* 12.27),8.760292,-84.42432,(358.92* 88.91* 3.59)
270,1,16.03688,(359.39* 91.21* 4.41),0.8321639,2.31091,(5.29* 5.67* 12.67),9.158918,-84.07422,(358.92* 88.91* 3.59)
270,1,16.0638,(359.40* 91.20* 4.42),0.8404199,2.30032,(5.33* 5.70* 12.75),9.244949,-84.065,(358.92* 88.91* 3.59)
270,1,16.0916,(359.40* 91.18* 4.42),0.8382231,2.272258,(5.30* 5.67* 12.74),9.234838,-84.08582,(358.92* 88.91* 3.59)
270,1,16.12026,(359.40* 91.15* 4.41),0.8269473,2.24867,(5.21* 5.78* 12.96),9.448707,-83.98328,(358.92* 88.91* 3.59)
270,1,16.14762,(359.42* 91.13* 4.47),0.8871699,2.2232,(5.25* 5.67* 12.78),9.271651,-84.08704,(358.92* 88.91* 3.59)
270,1,16.17624,(359.42* 91.11* 4.45),0.8724542,2.211661,(5.30* 5.54* 12.63),9.123916,-84.20679,(358.92* 88.91* 3.59)
270,1,16.20394,(359.36* 91.10* 4.47),0.8926249,2.202549,(5.31* 5.52* 12.63),9.121454,-84.22992,(358.92* 88.91* 3.59)
270,1,16.23142,(359.29* 91.12* 4.48),0.8979537,2.21566,(4.65* 4.89* 12.29),8.780848,-84.7236,(358.92* 88.91* 3.59)
270,1,16.25974,(359.24* 91.12* 4.44),0.8569208,2.221057,(4.22* 4.39* 11.93),8.421371,-85.13477,(358.92* 88.91* 3.59)
