Direction,tCount,Time,HeadRotation,HeadPitch,HeadYaw,TrunkRotation,TrunkPitch,TrunkYaw,StartRotation
180,1,13.98492,(0.96* 57.38* 354.24),-1.963776,5.940641,(3.73* 358.90* 356.44),1.482456,-52.61926,(1.75* 51.49* 356.12)
180,1,14.02252,(1.14* 57.44* 354.12),-1.937042,6.017721,(3.75* 358.85* 356.49),1.53594,-52.67612,(1.75* 51.49* 356.12)
180,1,14.04261,(1.24* 57.47* 354.08),-1.911316,6.048718,(3.73* 358.81* 356.51),1.536718,-52.72015,(1.75* 51.49* 356.12)
180,1,14.0707,(1.30* 57.47* 354.06),-1.892303,6.052733,(3.74* 358.78* 356.52),1.547813,-52.74213,(1.75* 51.49* 356.12)
180,1,14.09529,(1.29* 57.47* 354.07),-1.885162,6.048501,(3.75* 358.77* 356.54),1.578257,-52.76196,(1.75* 51.49* 356.12)
180,1,14.12311,(1.28* 57.44* 354.07),-1.891235,6.022735,(3.76* 358.76* 356.53),1.579534,-52.7677,(1.75* 51.49* 356.12)
180,1,14.15194,(1.26* 57.46* 354.03),-1.936371,6.040237,(3.79* 358.76* 356.50),1.569969,-52.76553,(1.75* 51.49* 356.12)
180,1,14.18071,(1.19* 57.51* 353.98),-2.020508,6.087585,(3.77* 358.76* 356.44),1.506748,-52.75888,(1.75* 51.49* 356.12)
180,1,14.20895,(1.14* 57.59* 353.90),-2.111298,6.168584,(3.81* 358.74* 356.44),1.53442,-52.78195,(1.75* 51.49* 356.12)
180,1,14.23707,(1.09* 57.65* 353.82),-2.210297,6.230304,(3.82* 358.71* 356.40),1.50933,-52.8103,(1.75* 51.49* 356.12)
180,1,14.26499,(1.05* 57.69* 353.75),-2.28537,6.271952,(3.83* 358.66* 356.40),1.518614,-52.85913,(1.75* 51.49* 356.12)
180,1,14.29287,(1.07* 57.72* 353.69),-2.32074,6.309855,(3.83* 358.61* 356.45),1.553705,-52.91812,(1.75* 51.49* 356.12)
180,1,14.32115,(1.11* 57.74* 353.65),-2.327393,6.337509,(3.82* 358.57* 356.45),1.549921,-52.9588,(1.75* 51.49* 356.12)
180,1,14.34877,(1.18* 57.81* 353.57),-2.34491,6.408839,(3.82* 358.51* 356.45),1.547392,-53.01013,(1.75* 51.49* 356.12)
180,1,14.37668,(1.29* 57.88* 353.46),-2.360321,6.482841,(3.79* 358.42* 356.44),1.527001,-53.1048,(1.75* 51.49* 356.12)
180,1,14.40444,(1.44* 58.01* 353.35),-2.357361,6.627249,(3.77* 358.32* 356.43),1.498732,-53.20178,(1.75* 51.49* 356.12)
180,1,14.43242,(1.59* 58.15* 353.24),-2.347656,6.774927,(3.72* 358.17* 356.42),1.466782,-53.34839,(1.75* 51.49* 356.12)
180,1,14.46051,(1.71* 58.24* 353.17),-2.331604,6.878403,(3.72* 358.06* 356.18),1.274805,-53.45172,(1.75* 51.49* 356.12)
180,1,14.48813,(1.77* 58.28* 353.02),-2.403809,6.929433,(3.67* 357.91* 356.33),1.361488,-53.60797,(1.75* 51.49* 356.12)
180,1,14.51564,(1.78* 58.24* 352.89),-2.500916,6.892204,(3.69* 357.74* 356.00),1.120618,-53.75739,(1.75* 51.49* 356.12)
180,1,14.54362,(1.72* 58.11* 352.88),-2.547363,6.76506,(3.67* 357.58* 355.96),1.071657,-53.91412,(1.75* 51.49* 356.12)
180,1,14.57096,(1.70* 57.94* 352.90),-2.548035,6.591918,(3.63* 357.38* 356.06),1.12673,-54.11923,(1.75* 51.49* 356.12)
180,1,14.5991,(1.68* 57.65* 352.91),-2.551422,6.298945,(3.52* 357.11* 356.43),1.345702,-54.40424,(1.75* 51.49* 356.12)
180,1,14.6271,(1.62* 57.31* 352.97),-2.542908,5.950222,(3.46* 356.86* 356.46),1.331178,-54.66251,(1.75* 51.49* 356.12)
180,1,14.65477,(1.61* 56.90* 353.00),-2.524048,5.54422,(3.40* 356.57* 356.54),1.361228,-54.95294,(1.75* 51.49* 356.12)
180,1,14.68273,(1.64* 56.49* 353.05),-2.462067,5.129148,(3.35* 356.26* 356.62),1.391832,-55.25934,(1.75* 51.49* 356.12)
180,1,14.71026,(1.66* 56.05* 353.15),-2.372253,4.69043,(3.37* 355.94* 356.65),1.427155,-55.58627,(1.75* 51.49* 356.12)
180,1,14.7384,(1.73* 55.60* 353.18),-2.302826,4.234139,(3.33* 355.62* 356.60),1.362776,-55.9014,(1.75* 51.49* 356.12)
180,1,14.76591,(1.78* 55.10* 353.31),-2.175049,3.72984,(3.34* 355.24* 356.33),1.158855,-56.27173,(1.75* 51.49* 356.12)
180,1,14.79395,(1.77* 54.58* 353.46),-2.068115,3.19767,(3.31* 354.84* 356.69),1.419799,-56.68723,(1.75* 51.49* 356.12)
180,1,14.82173,(1.63* 54.04* 353.64),-2.004272,2.64559,(3.34* 354.44* 356.71),1.459079,-57.08749,(1.75* 51.49* 356.12)
180,1,14.84957,(1.38* 53.48* 353.87),-1.98465,2.075096,(3.30* 353.98* 356.82),1.513147,-57.55023,(1.75* 51.49* 356.12)
180,1,14.87744,(1.18* 52.97* 354.12),-1.912231,1.541301,(3.27* 353.58* 356.87),1.535584,-57.95242,(1.75* 51.49* 356.12)
180,1,14.90515,(1.03* 52.43* 354.33),-1.842041,0.9950412,(3.37* 353.21* 356.67),1.440601,-58.31656,(1.75* 51.49* 356.12)
180,1,14.93284,(0.88* 51.87* 354.48),-1.827759,0.4196698,(3.33* 352.73* 356.96),1.643314,-58.80533,(1.75* 51.49* 356.12)
180,1,14.96092,(0.69* 51.31* 354.59),-1.855774,-0.1451416,(3.45* 352.44* 356.29),1.193582,-59.07013,(1.75* 51.49* 356.12)
180,1,14.98825,(0.55* 50.70* 354.66),-1.881195,-0.7573547,(3.48* 352.02* 356.22),1.154148,-59.48691,(1.75* 51.49* 356.12)
180,1,15.01642,(0.48* 50.08* 354.65),-1.941498,-1.384186,(3.49* 351.59* 356.39),1.29394,-59.9223,(1.75* 51.49* 356.12)
180,1,15.04428,(0.49* 49.42* 354.65),-1.931732,-2.044922,(3.55* 351.16* 356.38),1.329375,-60.35916,(1.75* 51.49* 356.12)
180,1,15.0716,(0.50* 48.76* 354.67),-1.910767,-2.698181,(3.55* 350.67* 356.40),1.34418,-60.84879,(1.75* 51.49* 356.12)
180,1,15.09984,(0.60* 48.01* 354.70),-1.823181,-3.447632,(3.63* 350.22* 356.45),1.432988,-61.30298,(1.75* 51.49* 356.12)
180,1,15.12754,(0.67* 47.23* 354.78),-1.7164,-4.232056,(3.74* 349.71* 356.72),1.704388,-61.82794,(1.75* 51.49* 356.12)
180,1,15.15508,(0.78* 46.43* 354.76),-1.660309,-5.025696,(3.63* 349.01* 356.72),1.638403,-62.52832,(1.75* 51.49* 356.12)
180,1,15.18383,(0.85* 45.56* 354.78),-1.607727,-5.895111,(5.59* 347.95* 353.50),0.3510398,-63.38763,(1.75* 51.49* 356.12)
180,1,15.21066,(0.86* 44.68* 354.90),-1.507507,-6.785278,(5.76* 347.12* 353.11),0.1528398,-64.18155,(1.75* 51.49* 356.12)
180,1,15.2387,(0.89* 43.85* 354.93),-1.466064,-7.607971,(5.87* 346.59* 353.12),0.2312495,-64.70874,(1.75* 51.49* 356.12)
180,1,15.26702,(0.92* 42.93* 354.93),-1.446686,-8.531097,(5.99* 346.16* 353.34),0.4744257,-65.16669,(1.75* 51.49* 356.12)
180,1,15.29407,(0.83* 41.96* 355.01),-1.438721,-9.502075,(6.06* 345.65* 353.37),0.5468203,-65.67288,(1.75* 51.49* 356.12)
180,1,15.32223,(0.75* 41.07* 355.07),-1.440277,-10.40216,(6.18* 345.10* 353.35),0.6041997,-66.22461,(1.75* 51.49* 356.12)
180,1,15.35702,(0.67* 40.12* 355.01),-1.540222,-11.34564,(6.32* 344.32* 353.22),0.5910703,-66.99756,(1.75* 51.49* 356.12)
180,1,15.37801,(0.53* 39.21* 355.05),-1.593018,-12.26431,(6.36* 344.12* 353.22),0.6133617,-67.19104,(1.75* 51.49* 356.12)
180,1,15.40497,(0.35* 38.23* 355.05),-1.69989,-13.25092,(6.41* 343.66* 353.31),0.7164584,-67.66394,(1.75* 51.49* 356.12)
180,1,15.43262,(0.14* 37.24* 355.10),-1.794891,-14.24225,(6.50* 343.20* 353.35),0.8040223,-68.13113,(1.75* 51.49* 356.12)
180,1,15.46127,(359.94* 36.35* 355.21),-1.834595,-15.14319,(6.54* 342.81* 353.44),0.9032576,-68.52988,(1.75* 51.49* 356.12)
180,1,15.48825,(359.79* 35.37* 355.35),-1.821991,-16.12781,(6.59* 342.39* 353.40),0.9001196,-68.94528,(1.75* 51.49* 356.12)
180,1,15.51649,(359.61* 34.43* 355.45),-1.853027,-17.07416,(6.64* 341.98* 353.38),0.9102317,-69.35339,(1.75* 51.49* 356.12)
180,1,15.54428,(359.45* 33.46* 355.62),-1.818573,-18.04999,(6.69* 341.63* 353.32),0.8995537,-69.6991,(1.75* 51.49* 356.12)
180,1,15.57171,(359.38* 32.54* 355.82),-1.702911,-18.97253,(6.73* 341.31* 353.29),0.9027267,-70.01007,(1.75* 51.49* 356.12)
180,1,15.59999,(359.38* 31.67* 355.96),-1.599548,-19.84665,(6.71* 341.04* 353.33),0.9178758,-70.28787,(1.75* 51.49* 356.12)
180,1,15.63029,(359.33* 30.74* 356.22),-1.429871,-20.77161,(6.77* 340.77* 353.15),0.820195,-70.53766,(1.75* 51.49* 356.12)
180,1,15.65509,(359.33* 29.69* 356.42),-1.271637,-21.82141,(6.85* 340.61* 352.98),0.7389872,-70.68231,(1.75* 51.49* 356.12)
180,1,15.68259,(359.30* 28.60* 356.67),-1.093231,-22.9158,(6.89* 340.46* 352.92),0.7125234,-70.82941,(1.75* 51.49* 356.12)
180,1,15.71045,(359.28* 27.57* 356.85),-0.9630127,-23.94565,(6.92* 340.38* 352.93),0.7417325,-70.91245,(1.75* 51.49* 356.12)
180,1,15.73857,(359.20* 26.50* 357.04),-0.8623657,-25.01529,(6.93* 340.29* 353.00),0.8056224,-71.00992,(1.75* 51.49* 356.12)
180,1,15.76656,(359.15* 25.30* 357.15),-0.8083801,-26.21982,(6.91* 340.27* 353.10),0.8695624,-71.03848,(1.75* 51.49* 356.12)
180,1,15.79451,(359.04* 24.15* 357.32),-0.7442017,-27.36273,(6.93* 340.30* 353.17),0.9319986,-71.01822,(1.75* 51.49* 356.12)
180,1,15.82209,(358.82* 23.15* 357.33),-0.8739624,-28.37216,(6.98* 340.30* 353.22),1.009773,-71.02222,(1.75* 51.49* 356.12)
180,1,15.84958,(358.65* 22.17* 357.39),-0.9321899,-29.35223,(6.95* 340.26* 353.38),1.115821,-71.08084,(1.75* 51.49* 356.12)
180,1,15.87819,(358.58* 21.23* 357.52),-0.8725586,-30.29236,(6.91* 340.21* 353.49),1.168814,-71.13605,(1.75* 51.49* 356.12)
