time,turnedAngle,pitchAngle,yawAngle
,0,0,0
10005948,0,0,0
10005951,0,0,0
10005946,0,0,0
10005948,0,0,0
10005951,0,0,0
10005959,0,0,0
10005961,0,0,0
10005964,0,0,0
10005967,0,0,0
10005969,0,0,0
10005972,0,0,0
10005976,0,0,0
10005978,0,0,0
10005981,0,0,0
10005984,0,0,0
10005986,0,0,0
10005989,0,0,0
10005992,0,0,0
10005994,0,0,0
10005997,0,0,0
10006000,0,0,0
10006002,0,0,0
10006005,0,0,0
10006008,0,0,0
10006010,0,0,0
10006013,0,0,0
10006017,0,0,0
10006019,0,0,0
10006022,0,0,0
10006025,0,0,0
10006027,0,0,0
10006030,0,0,0
10006033,0,0,0
10006035,0,0,0
10006038,0,0,0
10006040,0,0,0
10006043,0,0,0
10006046,0,0,0
10006048,0,0,0
10006051,0,0,0
10006054,0,0,0
10006056,0,0,0
10006060,0,0,0
10006063,0,0,0
10006065,0,0,0
10006068,0,0,0
10006071,0,0,0
10006073,0,0,0
10006076,0,0,0
10006079,0,0,0
10006081,0,0,0
10006084,0,0,0
10006087,0,0,0
10006089,0,0,0
10006092,0,0,0
10006095,0,0,0
10006097,0,0,0
10006100,0,0,0
10006104,0,0,0
10006106,0,0,0
10006109,0,0,0
10006112,0,0,0
10006114,0,0,0
10006117,0,0,0
10006120,0,0,0
10006122,0,0,0
10006125,0,0,0
10006127,0,0,0
10006130,0,0,0
10006133,0,0,0
10006135,0,0,0
10006138,0,0,0
10006141,0,0,0
10006144,0,0,0
10006147,0,0,0
10006150,0,0,0
10006152,0,0,0
10006155,0,0,0
10006158,0,0,0
10006160,0,0,0
10006163,0,0,0
10006166,0,0,0
10006168,0,0,0
10006171,0,0,0
10006174,0,0,0
10006176,0,0,0
10006179,0,0,0
10006182,0,0,0
10006184,0,0,0
10006188,0,0,0
10006191,0,0,0
10006193,0,0,0
10006196,0,0,0
10006199,0,0,0
10006201,0,0,0
10006204,0,0,0
10006207,0,0,0
10006209,0,0,0
10006212,0,0,0
10006214,0,0,0
10006217,0,0,0
10006220,0,0,0
10006222,0,0,0
10006225,0,0,0
10006228,0,0,0
10006231,0,0,0
10006234,0,0,0
10006237,0,0,0
10006239,0,0,0
10006242,0,0,0
