time,turnedAngle,pitchAngle,yawAngle
,0,0,0
2492651,0,0,0
2492653,0,0,0
2492656,0,0,0
2492658,0,0,0
2492661,0,0,0
2492664,0,0,0
2492666,0,0,0
2492669,0,0,0
2492672,0,0,0
2492675,0,0,0
2492677,0,0,0
2492680,0,0,0
2492683,0,0,0
2492685,0,0,0
2492688,0,0,0
2492690,0,0,0
2492693,0,0,0
2492695,0,0,0
2492698,0,0,0
2492701,0,0,0
2492703,0,0,0
2492706,0,0,0
2492708,0,0,0
2492711,0,0,0
2492713,0,0,0
2492717,0,0,0
2492720,0,0,0
2492722,0,0,0
2492725,0,0,0
2492727,0,0,0
2492730,0,0,0
2492732,0,0,0
2492735,0,0,0
2492738,0,0,0
2492740,0,0,0
2492743,0,0,0
2492745,0,0,0
2492748,0,0,0
2492750,0,0,0
2492753,0,0,0
2492756,0,0,0
2492759,0,0,0
2492762,0,0,0
2492764,0,0,0
2492767,0,0,0
2492769,0,0,0
2492772,0,0,0
2492775,0,0,0
2492777,0,0,0
2492780,0,0,0
2492782,0,0,0
2492785,0,0,0
2492788,0,0,0
2492790,0,0,0
2492793,0,0,0
2492795,0,0,0
2492798,0,0,0
2492801,0,0,0
2492804,0,0,0
2492807,0,0,0
2492809,0,0,0
2492812,0,0,0
2492814,0,0,0
2492817,0,0,0
2492819,0,0,0
2492822,0,0,0
2492825,0,0,0
2492827,0,0,0
2492830,0,0,0
2492832,0,0,0
2492835,0,0,0
2492837,0,0,0
2492840,0,0,0
2492844,0,0,0
2492846,0,0,0
2492849,0,0,0
2492851,0,0,0
2492854,0,0,0
2492856,0,0,0
2492859,0,0,0
2492862,0,0,0
2492864,0,0,0
2492867,0,0,0
2492869,0,0,0
2492872,0,0,0
2492874,0,0,0
2492877,0,0,0
2492880,0,0,0
2492882,0,0,0
2492886,0,0,0
2492888,0,0,0
2492891,0,0,0
2492893,0,0,0
2492896,0,0,0
2492899,0,0,0
2492901,0,0,0
2492904,0,0,0
2492906,0,0,0
2492909,0,0,0
2492911,0,0,0
2492914,0,0,0
2492917,0,0,0
2492919,0,0,0
2492922,0,0,0
2492924,0,0,0
2492928,0,0,0
2492930,0,0,0
2492933,0,0,0
2492936,0,0,0
2492938,0,0,0
2492941,0,0,0
2492943,0,0,0
2492946,0,0,0
2492948,0,0,0
2492951,0,0,0
2492954,0,0,0
2492956,0,0,0
2492959,0,0,0
2492961,0,0,0
2492964,0,0,0
2492966,0,0,0
2492969,0,0,0
2492973,0,0,0
2492975,0,0,0
2492978,0,0,0
2492980,0,0,0
2492983,0,0,0
2492986,0,0,0
2492988,0,0,0
2492991,0,0,0
2492993,0,0,0
2492996,0,0,0
2492998,0,0,0
2493001,0,0,0
2493004,0,0,0
2493006,0,0,0
2493009,0,0,0
2493011,0,0,0
2493015,0,0,0
2493017,0,0,0
2493020,0,0,0
2493023,0,0,0
2493025,0,0,0
2493028,0,0,0
2493030,0,0,0
2493033,0,0,0
2493035,0,0,0
2493038,0,0,0
2493041,0,0,0
2493043,0,0,0
2493046,0,0,0
2493048,0,0,0
2493051,0,0,0
2493053,0,0,0
2493057,0,0,0
2493060,0,0,0
2493062,0,0,0
2493065,0,0,0
2493067,0,0,0
2493070,0,0,0
2493072,0,0,0
2493075,0,0,0
2493078,0,0,0
2493080,0,0,0
2493083,0,0,0
2493085,0,0,0
2493088,0,0,0
2493090,0,0,0
2493093,0,0,0
2493096,0,0,0
2493099,0,0,0
2493102,0,0,0
2493104,0,0,0
2493107,0,0,0
2493109,0,0,0
2493112,0,0,0
2493115,0,0,0
2493117,0,0,0
2493120,0,0,0
2493122,0,0,0
2493125,0,0,0
2493127,0,0,0
2493130,0,0,0
2493133,0,0,0
2493135,0,0,0
2493138,0,0,0
2493140,0,0,0
2493144,0,0,0
2493146,0,0,0
2493149,0,0,0
2493152,0,0,0
2493154,0,0,0
2493157,0,0,0
2493159,0,0,0
2493162,0,0,0
2493164,0,0,0
2493167,0,0,0
2493170,0,0,0
2493172,0,0,0
2493175,0,0,0
2493177,0,0,0
2493180,0,0,0
2493182,0,0,0
2493186,0,0,0
2493189,0,0,0
2493191,0,0,0
2493194,0,0,0
2493196,0,0,0
2493199,0,0,0
2493202,0,0,0
2493204,0,0,0
2493207,0,0,0
2493209,0,0,0
2493212,0,0,0
2493214,0,0,0
2493217,0,0,0
2493220,0,0,0
2493222,0,0,0
2493225,0,0,0
2493228,0,0,0
2493231,0,0,0
2493233,0,0,0
2493236,0,0,0
2493239,0,0,0
2493241,0,0,0
2493244,0,0,0
2493246,0,0,0
2493249,0,0,0
2493251,0,0,0
2493254,0,0,0
2493257,0,0,0
2493259,0,0,0
2493262,0,0,0
2493264,0,0,0
2493267,0,0,0
2493270,0,0,0
2493273,0,0,0
2493276,0,0,0
2493278,0,0,0
2493281,0,0,0
2493283,0,0,0
2493286,0,0,0
2493288,0,0,0
2493291,0,0,0
2493294,0,0,0
2493296,0,0,0
2493299,0,0,0
2493301,0,0,0
2493304,0,0,0
2493306,0,0,0
2493309,0,0,0
2493313,0,0,0
2493315,0,0,0
2493318,0,0,0
2493320,0,0,0
2493323,0,0,0
2493325,0,0,0
2493328,0,0,0
2493331,0,0,0
2493333,0,0,0
