time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.4172273, 0, 0, 0, 0, 0, 0
0.4203244, 0.1046783, 0.06852804, -0.05233916, 0.07912937, -0.1219466, -0.02797646
0.42432, 0.1897456, 0.05934703, -0.05934703, 0.1440177, -0.1153499, -0.01978234
0.4271295, 0.2586879, 0.05233916, -0.0656106, 0.1938267, -0.1119058, 0
0.4298483, 0.3134116, 0.04423466, -0.07132626, 0.234068, -0.1065312, 0
0.4325737, 0.3566318, 0.04423466, -0.07132626, 0.2646699, -0.1046783, 0.01978234
0.4355988, 0.3916712, 0.03426402, -0.07661668, 0.289391, -0.1027921, 0.02797646
0.4385927, 0.4191812, 0.03426402, -0.07661668, 0.3090104, -0.1008706, 0.03426402
0.4415496, 0.4410186, 0.03426402, -0.07912937, 0.3256589, -0.09891172, 0.03956468
0.4444668, 0.4588492, 0.03426402, -0.07912937, 0.3386196, -0.09891172, 0.03956468
0.4481689, 0.4731261, 0.02797646, -0.07912937, 0.3494264, -0.09691329, 0.04423466
0.452053, 0.4849715, 0.03426402, -0.08156469, 0.3577275, -0.09487279, 0.04423466
0.4550595, 0.4941643, 0.02797646, -0.08156469, 0.3636945, -0.09691329, 0.04845664
0.4582074, 0.5024107, 0.02797646, -0.08156469, 0.3685048, -0.09487279, 0.05233916
0.4610742, 0.5089886, 0.02797646, -0.08156469, 0.3722032, -0.09487279, 0.05233916
0.4644449, 0.5124369, 0.03426402, -0.08156469, 0.3743001, -0.09487279, 0.05595291
0.4673181, 0.5154827, 0.02797646, -0.08392937, 0.3758652, -0.09278741, 0.05595291
0.4700942, 0.5177552, 0.03426402, -0.08156469, 0.3779418, -0.09065409, 0.05934703
0.4730801, 0.5222706, 0.02797646, -0.08392937, 0.3794918, -0.09065409, 0.05934703
0.4761394, 0.5252593, 0.02797646, -0.08392937, 0.3805216, -0.09065409, 0.06255726
0.4792043, 0.5278606, 0.02797646, -0.08392937, 0.3815487, -0.09065409, 0.05934703
0.4821431, 0.530449, 0.02797646, -0.08622923, 0.3805216, -0.08846933, 0.06255726
0.4849587, 0.5326577, 0.01978234, -0.08622923, 0.3800071, -0.08846933, 0.06255726
0.4883015, 0.5341251, 0.01978234, -0.08392937, 0.3794918, -0.08846933, 0.0656106
0.4917654, 0.5359538, 0.01978234, -0.08392937, 0.3794918, -0.08622923, 0.06255726
