time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.4188646, 0, 0, 0, 0, 0, 0
0.422523, 0.1312212, 0, -0.0656106, 0.1027921, -0.339197, 0
0.4265526, 0.2373883, -0.01978234, -0.06852804, 0.1855749, -0.3090104, 0.01978234
0.4301733, 0.3238513, -0.02797646, -0.07132626, 0.25101, -0.2832403, 0.04423466
0.4335809, 0.3936644, -0.03956468, -0.07132626, 0.302612, -0.2624426, 0.06255726
0.4367881, 0.468137, -0.06255726, -0.07661668, 0.3460502, -0.249446, 0.07912937
0.4402333, 0.5289715, -0.07912937, -0.07912937, 0.3800071, -0.2373883, 0.08622923
0.4434996, 0.5787839, -0.08846933, -0.08156469, 0.4078243, -0.2289973, 0.09487279
0.4466056, 0.6116581, -0.1065312, -0.09065409, 0.4297835, -0.2185032, 0.1046783
0.4499308, 0.6388841, -0.1203313, -0.09691329, 0.4467493, -0.2102893, 0.1136409
0.4537924, 0.6590852, -0.132704, -0.1027921, 0.4605518, -0.2027088, 0.1203313
0.4569084, 0.6760855, -0.1440177, -0.1101434, 0.4710537, -0.1958353, 0.1251145
0.4601069, 0.6906884, -0.1532334, -0.1153499, 0.4796977, -0.1907741, 0.1297215
0.4632489, 0.7184606, -0.1724585, -0.1235407, 0.4869847, -0.1855749, 0.1341704
0.4669682, 0.741777, -0.1887116, -0.1297215, 0.4921804, -0.1813082, 0.1370561
0.4699527, 0.749388, -0.1948336, -0.1341704, 0.4996771, -0.1813082, 0.1384764
0.4729052, 0.7561465, -0.199792, -0.1370561, 0.5055169, -0.1802258, 0.1384764
0.4756978, 0.762332, -0.2055842, -0.1398823, 0.5101407, -0.1802258, 0.1384764
0.4794166, 0.7682129, -0.2102893, -0.1426525, 0.5143426, -0.1802258, 0.1398823
0.4830617, 0.747558, -0.1988102, -0.1384764, 0.5166202, -0.1780411, 0.1412742
0.4861874, 0.7314168, -0.1907741, -0.1341704, 0.5188877, -0.1758294, 0.1426525
0.4893067, 0.7058211, -0.174713, -0.1282043, 0.5211454, -0.1724585, 0.14537
0.4927422, 0.6849989, -0.1631294, -0.1219466, 0.5230194, -0.1690205, 0.1467098
0.4960093, 0.6781085, -0.1594904, -0.1203313, 0.5267473, -0.1701742, 0.1480375
