time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.3666563, 0, 0, 0, 0, 0, 0
0.3703409, 0.09691329, -0.03956468, -0.1570175, 0.06852804, -0.04423466, 0.2571706
0.3737085, 0.1769387, -0.06852804, -0.1341704, 0.1219466, 0, 0.3039024
0.3771045, 0.2365626, -0.08846933, -0.1170339, 0.166689, 0, 0.3426407
0.3805376, 0.2853053, -0.1065312, -0.1065312, 0.2007689, 0.03426402, 0.3743001
0.3835874, 0.324455, -0.1203313, -0.09691329, 0.2289973, 0.05595291, 0.4005627
0.3870248, 0.3571801, -0.1297215, -0.08846933, 0.2502292, 0.0656106, 0.4215088
0.3903473, 0.3835945, -0.1370561, -0.08156469, 0.268341, 0.07661668, 0.4392403
0.3932906, 0.4020255, -0.1440177, -0.07912937, 0.2825486, 0.08392937, 0.453703
0.3963645, 0.4168407, -0.1480375, -0.07401875, 0.2940859, 0.09065409, 0.4660423
0.3995637, 0.4288719, -0.1519511, -0.07132626, 0.3039024, 0.09691329, 0.4764233
0.403165, 0.4392403, -0.1545051, -0.07132626, 0.3121605, 0.09691329, 0.4853748
0.4062085, 0.4471871, -0.1570175, -0.06852804, 0.3195939, 0.09891172, 0.4925778
0.4089724, 0.4541341, -0.1594904, -0.07132626, 0.3250574, 0.1008706, 0.4992853
0.4119537, 0.4575681, -0.1607126, -0.06852804, 0.3304307, 0.1008706, 0.5055169
0.4156385, 0.4601268, -0.1631294, -0.06852804, 0.3357179, 0.1027921, 0.5109072
0.4187357, 0.4622481, -0.165511, -0.07132626, 0.339197, 0.1027921, 0.5147229
0.4217228, 0.4639383, -0.166689, -0.07132626, 0.3432113, 0.1046783, 0.5185105
0.4248183, 0.4656223, -0.1678588, -0.07132626, 0.3466151, 0.1046783, 0.5215207
0.4281106, 0.4643598, -0.1701742, -0.07401875, 0.3505445, 0.1046783, 0.5263757
0.4314508, 0.463094, -0.1713202, -0.07401875, 0.3544303, 0.1046783, 0.530449
0.4344627, 0.4622481, -0.1724585, -0.07401875, 0.3571801, 0.1065312, 0.5337587
0.4373153, 0.4614008, -0.174713, -0.07661668, 0.3599087, 0.1083524, 0.5370479
0.4410789, 0.4609765, -0.1780411, -0.07401875, 0.3626169, 0.1119058, 0.5399548
0.4442974, 0.4609765, -0.1813082, -0.07401875, 0.364769, 0.1119058, 0.5428462
0.44736, 0.4609765, -0.1845175, -0.07661668, 0.3658403, 0.1136409, 0.5453635
0.4505556, 0.4609765, -0.1876719, -0.07401875, 0.3679734, 0.1170339, 0.5482264
0.4535652, 0.4643598, -0.1907741, -0.07661668, 0.3679734, 0.1153499, 0.5507192
0.4577565, 0.4673002, -0.191797, -0.07661668, 0.3679734, 0.1186941, 0.5532007
0.4608939, 0.4698059, -0.1968319, -0.07661668, 0.3685048, 0.1186941, 0.5549665
0.4637183, 0.4718838, -0.2007689, -0.07912937, 0.3685048, 0.1186941, 0.5567266
0.4666777, 0.4739525, -0.2046302, -0.07912937, 0.3695653, 0.1186941, 0.5588315
0.4703733, 0.4747775, -0.20842, -0.07912937, 0.3706227, 0.1170339, 0.5612772
0.4736594, 0.4760123, -0.2130625, -0.08392937, 0.3722032, 0.1186941, 0.5637122
0.4769307, 0.4751895, -0.2185032, -0.08156469, 0.3743001, 0.1186941, 0.5661368
0.4799431, 0.4756011, -0.2229358, -0.08392937, 0.3763854, 0.1170339, 0.5685511
0.4833221, 0.4751895, -0.2272819, -0.08392937, 0.3784592, 0.1186941, 0.5709552
0.4862927, 0.4760123, -0.23239, -0.08392937, 0.3810355, 0.1219466, 0.5743721
0.4892117, 0.4764233, -0.2365626, -0.08392937, 0.3841043, 0.1235407, 0.5767518
0.4924321, 0.4751895, -0.2438933, -0.08156469, 0.386643, 0.1282043, 0.5791218
0.4963824, 0.4743652, -0.2502292, -0.08156469, 0.3886621, 0.1297215, 0.5814822
0.4994934, 0.4739525, -0.2548778, -0.08156469, 0.3906707, 0.132704, 0.5831623
0.5027042, 0.3810355, -0.302612, -0.07912937, 0.392669, 0.1356209, 0.5851721
0.5057898, 0.3058279, -0.3426407, -0.07912937, 0.3946573, 0.1370561, 0.5868416
0.5096537, 0.2102893, -0.3951527, -0.07661668, 0.3956476, 0.1398823, 0.5878411
0.5130602, 0.1426525, -0.4401304, -0.07661668, 0.3971285, 0.1440177, 0.5891711
0.5158985, 0.1101434, -0.4780633, -0.07401875, 0.3976209, 0.14537, 0.5898349
0.5188627, -0.1251145, -0.5143426, -0.07132626, 0.3990945, 0.14537, 0.5914913
0.5226017, -0.1678588, -0.5464389, -0.07132626, 0.4005627, 0.1480375, 0.5924829
0.5293087, -0.2130625, -0.5743721, -0.07132626, 0.4020255, 0.1493534, 0.5938025
0.5353795, -0.2594432, -0.6026341, -0.0656106, 0.4029978, 0.1506579, 0.5947903
0.5418831, -0.2973941, -0.6271377, -0.0656106, 0.4039677, 0.1557664, 0.5957764
0.5481527, -0.324455, -0.6483091, -0.06255726, 0.4059006, 0.1594904, 0.5970887
0.5555231, -0.3454843, -0.6655847, -0.05934703, 0.4078243, 0.166689, 0.598071
0.5619811, -0.3690354, -0.6827098, -0.05595291, 0.409739, 0.1724585, 0.598725
0.5692089, -0.3886621, -0.6957693, -0.05233916, 0.4140146, 0.1780411, 0.6000308
0.5725183, -0.4059006, -0.7055438, -0.05233916, 0.4215088, 0.1938267, 0.6055493
0.5761007, -0.4187142, -0.7069291, -0.05233916, 0.4316007, 0.2093567, 0.6116581
0.5789489, -0.4311472, -0.709416, -0.05595291, 0.4396856, 0.2211734, 0.6167554
0.5817535, -0.4441136, -0.7124436, -0.05595291, 0.4463111, 0.2315465, 0.6211812
0.5846188, -0.4511079, -0.7096917, -0.05595291, 0.4554249, 0.2406627, 0.6265134
0.587733, -0.4588492, -0.7083117, -0.05934703, 0.4626713, 0.2486604, 0.6308707
0.5908429, -0.4677188, -0.708588, -0.05934703, 0.4689721, 0.2556444, 0.6348901
0.5936962, -0.3748225, -0.6638185, -0.06255726, 0.4756011, 0.2631872, 0.6379647
0.5963986, -0.301316, -0.628073, -0.06255726, 0.4805128, 0.2690692, 0.6407191
0.5997775, -0.2430897, -0.5993783, -0.0656106, 0.4849715, 0.2741124, 0.6428534
0.6028518, -0.1594904, -0.5524929, -0.06852804, 0.4885893, 0.2804634, 0.6440698
0.6058311, -0.1170339, -0.513962, -0.07132626, 0.4917827, 0.2859903, 0.6449805
0.6085868, 0.1203313, -0.4829499, -0.07401875, 0.4941643, 0.2900664, 0.64589
0.6114291, 0.1607126, -0.4458725, -0.07401875, 0.4965344, 0.2960753, 0.6464956
0.6145257, 0.2102893, -0.4149588, -0.07661668, 0.4977152, 0.3006659, 0.6467983
0.6174329, 0.261696, -0.3861367, -0.07661668, 0.4992853, 0.3064671, 0.6471007
0.6202285, 0.3071049, -0.3609945, -0.07912937, 0.5004597, 0.3109043, 0.6471007
0.6229174, 0.3466151, -0.3397734, -0.07661668, 0.5016313, 0.3146578, 0.6477052
0.6255605, 0.3815487, -0.3226406, -0.07912937, 0.5031891, 0.3183671, 0.6480073
0.6286752, 0.4083038, -0.3071049, -0.07912937, 0.5031891, 0.3238513, 0.6477052
0.6315048, 0.4325065, -0.2934199, -0.07912937, 0.5031891, 0.3280534, 0.6471007
0.6342848, 0.4484978, -0.2811602, -0.07661668, 0.5031891, 0.3339648, 0.646193
0.6370778, 0.4639383, -0.2705197, -0.07661668, 0.5031891, 0.3386196, 0.645587
0.6400364, 0.4788812, -0.2601963, -0.07401875, 0.5024107, 0.3420692, 0.6449805
0.6432808, 0.4889896, -0.25101, -0.07401875, 0.5035778, 0.3471792, 0.6440698
0.6463811, 0.5000685, -0.2414744, -0.07401875, 0.5039662, 0.3511023, 0.6428534
0.6491459, 0.5105241, -0.234068, -0.07132626, 0.5043544, 0.3544303, 0.6425489
0.6521049, 0.5162413, -0.2264194, -0.07132626, 0.5055169, 0.3593647, 0.6419396
0.6550458, 0.5230194, -0.2185032, -0.07132626, 0.5070629, 0.3636945, 0.6413296
0.6580094, 0.53008, -0.2130625, -0.07401875, 0.5078341, 0.3663747, 0.6407191
0.661081, 0.5352231, -0.2055842, -0.07132626, 0.5093729, 0.3706227, 0.640108
0.6638097, 0.5410409, -0.2007689, -0.07401875, 0.5105241, 0.373777, 0.6388841
0.6668517, 0.5475121, -0.1948336, -0.07401875, 0.5124369, 0.3763854, 0.6385778
0.6699393, 0.5535544, -0.1887116, -0.07132626, 0.5154827, 0.3800071, 0.6382713
0.6724036, 0.5595313, -0.183454, -0.07132626, 0.5188877, 0.3830841, 0.6385778
0.6748396, 0.5657911, -0.1791368, -0.07132626, 0.5211454, 0.3861367, 0.6385778
0.6777878, 0.5688952, -0.174713, -0.07401875, 0.5248867, 0.3886621, 0.6373509
0.680749, 0.5730078, -0.1701742, -0.07401875, 0.5274898, 0.3911712, 0.6370438
0.6836145, 0.5777687, -0.166689, -0.07661668, 0.5293413, 0.392669, 0.6361217
0.6865449, 0.5797972, -0.1619255, -0.07661668, 0.5319225, 0.3966355, 0.6351982
0.6892796, 0.5828267, -0.1582588, -0.07661668, 0.5341251, 0.3995845, 0.6345818
0.6921511, 0.5861744, -0.1545051, -0.07912937, 0.5366834, 0.4020255, 0.6339648
0.6954744, 0.5818186, -0.1519511, -0.07661668, 0.5392296, 0.4068635, 0.6330382
0.6982181, 0.5791218, -0.1480375, -0.07661668, 0.5414024, 0.410693, 0.6327289
0.7011013, 0.5757331, -0.1467098, -0.07401875, 0.5457222, 0.4154301, 0.6318005
0.7036705, 0.5740312, -0.1440177, -0.07401875, 0.5485832, 0.4187142, 0.6308707
0.7062149, 0.5736903, -0.1412742, -0.07132626, 0.5514293, 0.4219727, 0.6305605
0.7094021, 0.569239, -0.1398823, -0.06852804, 0.5556712, 0.427501, 0.6308707
