range,posture,start,end,
180,Lying,15380,15449,
180,Lying,15380,15478,
180,Lying,15380,15510,
180,Lying,15380,15527,
180,Lying,15380,15552,
180,Lying,15380,15569,
180,Lying,15380,15582,
180,Lying,15380,15597,
180,Lying,15380,15609,
180,Lying,15380,15627,
180,Lying,15380,15639,
180,Lying,15380,15653,
180,Lying,15380,15666,
180,Lying,15380,15680,
180,Lying,15380,15695,
180,Lying,15380,15708,
180,Lying,15380,15725,
180,Lying,15380,15737,
180,Lying,15380,15752,
180,Lying,15380,15764,
180,Lying,15380,15776,
180,Lying,15380,15794,
180,Lying,15380,15806,
180,Lying,15380,15823,
180,Lying,15380,15836,
180,Lying,15380,15848,
180,Lying,15380,15863,
180,Lying,15380,15876,
180,Lying,15380,15893,
180,Lying,15380,15905,
180,Lying,15380,15918,
180,Lying,15380,15932,
180,Lying,15380,15944,
180,Lying,15380,15962,
180,Lying,15380,15974,
180,Lying,15380,15986,
180,Lying,15380,16004,
180,Lying,15380,16016,
180,Lying,15380,16030,
180,Lying,15380,16043,
180,Lying,15380,16055,
180,Lying,15380,16072,
180,Lying,15380,16084,
180,Lying,15380,16097,
180,Lying,15380,16112,
180,Lying,15380,16124,
180,Lying,15380,16142,
180,Lying,15380,16154,
180,Lying,15380,16166,
180,Lying,15380,16184,
180,Lying,15380,16196,
180,Lying,15380,16210,
180,Lying,15380,16223,
180,Lying,15380,16235,
180,Lying,15380,16252,
180,Lying,15380,16265,
180,Lying,15380,16282,
180,Lying,15380,16294,
180,Lying,15380,16307,
180,Lying,15380,16321,
180,Lying,15380,16333,
180,Lying,15380,16351,
180,Lying,15380,16378,
180,Lying,15380,16391,
180,Lying,15380,16403,
180,Lying,15380,16420,
180,Lying,15380,16433,
180,Lying,15380,16445,
180,Lying,15380,16462,
180,Lying,15380,16475,
180,Lying,15380,16487,
180,Lying,15380,16501,
180,Lying,15380,16514,
180,Lying,15380,16531,
180,Lying,15380,16543,
180,Lying,15380,16556,
180,Lying,15380,16573,
180,Lying,15380,16585,
180,Lying,15380,16600,
180,Lying,15380,16612,
180,Lying,15380,16624,
180,Lying,15380,16642,
180,Lying,15380,16654,
180,Lying,15380,16666,
180,Lying,15380,16681,
180,Lying,15380,16694,
180,Lying,15380,16711,
180,Lying,15380,16723,
180,Lying,15380,16741,
180,Lying,15380,16753,
