time,turnedAngle,pitchAngle,yawAngle
,0,0,0
400750,0,0,0
400753,0,0,0
400755,0,0,0
400757,0,0,0
400760,0,0,0
400753,0,0,0
400755,0,0,0
400757,0,0,0
400760,0,0,0
400764,0,0,0
400768,0,0,0
400770,0,0,0
400772,0,0,0
400775,0,0,0
400777,0,0,0
400779,0,0,0
400782,0,0,0
400784,0,0,0
400786,0,0,0
400788,0,0,0
400791,0,0,0
400793,0,0,0
400795,0,0,0
400798,0,0,0
400800,0,0,0
400802,0,0,0
400805,0,0,0
400807,0,0,0
400809,0,0,0
400813,0,0,0
400815,0,0,0
400817,0,0,0
400820,0,0,0
400822,0,0,0
400824,0,0,0
400827,0,0,0
400829,0,0,0
400831,0,0,0
400834,0,0,0
400836,0,0,0
400838,0,0,0
400841,0,0,0
400843,0,0,0
400845,0,0,0
400848,0,0,0
400850,0,0,0
400852,0,0,0
400856,0,0,0
400858,0,0,0
400860,0,0,0
400863,0,0,0
400865,0,0,0
400867,0,0,0
400870,0,0,0
400872,0,0,0
400874,0,0,0
400876,0,0,0
400879,0,0,0
400881,0,0,0
400883,0,0,0
400886,0,0,0
400888,0,0,0
400890,0,0,0
400893,0,0,0
400896,0,0,0
400898,0,0,0
400901,0,0,0
400903,0,0,0
400905,0,0,0
400908,0,0,0
400910,0,0,0
400912,0,0,0
400915,0,0,0
400917,0,0,0
400919,0,0,0
400922,0,0,0
400924,0,0,0
400926,0,0,0
400929,0,0,0
400931,0,0,0
400933,0,0,0
400936,0,0,0
400939,0,0,0
400941,0,0,0
400944,0,0,0
400946,0,0,0
400948,0,0,0
400951,0,0,0
400953,0,0,0
400955,0,0,0
400958,0,0,0
400960,0,0,0
400962,0,0,0
400964,0,0,0
400967,0,0,0
400969,0,0,0
400971,0,0,0
400974,0,0,0
400976,0,0,0
400978,0,0,0
400982,0,0,0
400984,0,0,0
400986,0,0,0
400989,0,0,0
400991,0,0,0
400993,0,0,0
400996,0,0,0
400998,0,0,0
401000,0,0,0
401003,0,0,0
401005,0,0,0
401007,0,0,0
401010,0,0,0
401012,0,0,0
401014,0,0,0
401017,0,0,0
401019,0,0,0
401021,0,0,0
401025,0,0,0
401027,0,0,0
401029,0,0,0
401032,0,0,0
401034,0,0,0
401036,0,0,0
401039,0,0,0
401041,0,0,0
401043,0,0,0
401046,0,0,0
401048,0,0,0
401050,0,0,0
401052,0,0,0
401055,0,0,0
401057,0,0,0
401059,0,0,0
401062,0,0,0
401064,0,0,0
401067,0,0,0
401070,0,0,0
401072,0,0,0
401074,0,0,0
401077,0,0,0
401079,0,0,0
401081,0,0,0
401084,0,0,0
401086,0,0,0
401088,0,0,0
401091,0,0,0
401093,0,0,0
401095,0,0,0
401098,0,0,0
401100,0,0,0
401102,0,0,0
401105,0,0,0
401107,0,0,0
401110,0,0,0
401113,0,0,0
401115,0,0,0
