range,posture,start,end,
90,NormalBed,12801073,12801198,
90,NormalBed,12801073,12801280,
90,NormalBed,12801073,12801320,
90,NormalBed,12801073,12801363,
90,NormalBed,12801073,12801399,
90,NormalBed,12801073,12801429,
90,NormalBed,12801073,12801456,
90,NormalBed,12801073,12801486,
90,NormalBed,12801073,12801511,
90,NormalBed,12801073,12801546,
90,NormalBed,12801073,12801579,
90,NormalBed,12801073,12801611,
90,NormalBed,12801073,12801649,
90,NormalBed,12801073,12801690,
90,NormalBed,12801073,12801731,
90,NormalBed,12801073,12801777,
90,NormalBed,12801073,12801802,
90,NormalBed,12801073,12801828,
90,NormalBed,12801073,12801859,
90,NormalBed,12801073,12801886,
90,NormalBed,12801073,12801915,
90,NormalBed,12801073,12801943,
90,NormalBed,12801073,12801973,
90,NormalBed,12801073,12802014,
90,NormalBed,12801073,12802041,
90,NormalBed,12801073,12802084,
90,NormalBed,12801073,12802112,
90,NormalBed,12801073,12802158,
90,NormalBed,12801073,12802199,
90,NormalBed,12801073,12802234,
90,NormalBed,12801073,12802275,
90,NormalBed,12801073,12802316,
90,NormalBed,12801073,12802345,
90,NormalBed,12801073,12802370,
90,NormalBed,12801073,12802397,
90,NormalBed,12801073,12802427,
90,NormalBed,12801073,12802457,
90,NormalBed,12801073,12802484,
90,NormalBed,12801073,12802514,
90,NormalBed,12801073,12802541,
90,NormalBed,12801073,12802571,
90,NormalBed,12801073,12802595,
90,NormalBed,12801073,12802623,
90,NormalBed,12801073,12802648,
90,NormalBed,12801073,12802685,
90,NormalBed,12801073,12802718,
90,NormalBed,12801073,12802745,
90,NormalBed,12801073,12802776,
90,NormalBed,12801073,12802805,
90,NormalBed,12801073,12802830,
90,NormalBed,12801073,12802863,
90,NormalBed,12801073,12802895,
90,NormalBed,12801073,12802927,
90,NormalBed,12801073,12802955,
90,NormalBed,12801073,12802984,
90,NormalBed,12801073,12803009,
90,NormalBed,12801073,12803037,
90,NormalBed,12801073,12803069,
90,NormalBed,12801073,12803093,
90,NormalBed,12801073,12803124,
90,NormalBed,12801073,12803153,
90,NormalBed,12801073,12803178,
90,NormalBed,12801073,12803205,
90,NormalBed,12801073,12803235,
90,NormalBed,12801073,12803262,
90,NormalBed,12801073,12803303,
90,NormalBed,12801073,12803328,
90,NormalBed,12801073,12803357,
90,NormalBed,12801073,12803385,
90,NormalBed,12801073,12803415,
90,NormalBed,12801073,12803441,
90,NormalBed,12801073,12803472,
90,NormalBed,12801073,12803499,
90,NormalBed,12801073,12803528,
90,NormalBed,12801073,12803553,
90,NormalBed,12801073,12803584,
90,NormalBed,12801073,12803610,
90,NormalBed,12801073,12803640,
90,NormalBed,12801073,12803664,
90,NormalBed,12801073,12803692,
90,NormalBed,12801073,12803722,
90,NormalBed,12801073,12803749,
90,NormalBed,12801073,12803779,
90,NormalBed,12801073,12803804,
90,NormalBed,12801073,12803830,
90,NormalBed,12801073,12803863,
90,NormalBed,12801073,12803901,
90,NormalBed,12801073,12803932,
90,NormalBed,12801073,12803956,
90,NormalBed,12801073,12803983,
90,NormalBed,12801073,12804013,
90,NormalBed,12801073,12804040,
90,NormalBed,12801073,12804070,
90,NormalBed,12801073,12804098,
90,NormalBed,12801073,12804127,
90,NormalBed,12801073,12804152,
90,NormalBed,12801073,12804178,
90,NormalBed,12801073,12804219,
90,NormalBed,12801073,12804249,
90,NormalBed,12801073,12804290,
90,NormalBed,12801073,12804320,
90,NormalBed,12801073,12804347,
90,NormalBed,12801073,12804377,
90,NormalBed,12801073,12804402,
90,NormalBed,12801073,12804429,
90,NormalBed,12801073,12804459,
90,NormalBed,12801073,12804486,
90,NormalBed,12801073,12804510,
90,NormalBed,12801073,12804541,
90,NormalBed,12801073,12804568,
90,NormalBed,12801073,12804597,
90,NormalBed,12801073,12804622,
90,NormalBed,12801073,12804653,
90,NormalBed,12801073,12804696,
90,NormalBed,12801073,12804725,
90,NormalBed,12801073,12804761,
90,NormalBed,12801073,12804791,
90,NormalBed,12801073,12804818,
90,NormalBed,12801073,12804848,
90,NormalBed,12801073,12804875,
90,NormalBed,12801073,12804899,
90,NormalBed,12801073,12804929,
90,NormalBed,12801073,12804957,
90,NormalBed,12801073,12804986,
90,NormalBed,12801073,12805016,
90,NormalBed,12801073,12805044,
90,NormalBed,12801073,12805068,
90,NormalBed,12801073,12805101,
90,NormalBed,12801073,12805142,
90,NormalBed,12801073,12805175,
90,NormalBed,12801073,12805213,
90,NormalBed,12801073,12805239,
90,NormalBed,12801073,12805264,
90,NormalBed,12801073,12805294,
90,NormalBed,12801073,12805321,
90,NormalBed,12801073,12805349,
90,NormalBed,12801073,12805372,
90,NormalBed,12801073,12805400,
90,NormalBed,12801073,12805430,
90,NormalBed,12801073,12805457,
90,NormalBed,12801073,12805487,
90,NormalBed,12801073,12805512,
90,NormalBed,12801073,12805538,
90,NormalBed,12801073,12805569,
90,NormalBed,12801073,12805596,
90,NormalBed,12801073,12805625,
90,NormalBed,12801073,12805650,
90,NormalBed,12801073,12805678,
