time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.433123, 0, 0, 0, 0, 0, 0
0.4362952, 0.1027921, 0.2017412, 0.1203313, 0.1153499, 0.05595291, 0.1968319
0.4416473, 0.20842, 0.1938267, 0.09691329, 0.2074791, 0.05934703, 0.1735894
0.4455069, 0.3045456, 0.191797, 0.07661668, 0.2797648, 0.06852804, 0.1545051
0.4487357, 0.3820612, 0.1897456, 0.06255726, 0.3368816, 0.07132626, 0.1384764
0.4523948, 0.4449939, 0.1887116, 0.04845664, 0.3820612, 0.07401875, 0.1266688
0.4559538, 0.5337587, 0.199792, 0.03426402, 0.4196478, 0.07401875, 0.1170339
0.4604145, 0.6084505, 0.2093567, 0.01978234, 0.4489339, 0.07401875, 0.1083524
0.4640268, 0.6895542, 0.2220564, 0, 0.4718838, 0.07401875, 0.1027921
0.4681891, 0.7576976, 0.234068, 0, 0.4893896, 0.07401875, 0.09691329
0.4725112, 0.8209146, 0.2454926, 0, 0.5035778, 0.07132626, 0.09487279
0.4757392, 0.8746923, 0.2571706, -0.02797646, 0.5151029, 0.07132626, 0.09065409
0.4791519, 0.9181321, 0.2661444, -0.02797646, 0.5116726, 0.06255726, 0.09278741
0.4823843, 0.9555206, 0.2755364, -0.03956468, 0.5082192, 0.05934703, 0.09065409
0.4864968, 0.9889315, 0.2832403, -0.04423466, 0.5051297, 0.05595291, 0.09278741
0.4900426, 1.016063, 0.2914124, -0.04845664, 0.5062904, 0.05595291, 0.09278741
0.4931575, 1.040046, 0.2980514, -0.04845664, 0.5070629, 0.05233916, 0.09065409
0.4964289, 1.062016, 0.3039024, -0.05233916, 0.5074486, 0.05595291, 0.09065409
0.5006295, 1.076655, 0.3083766, -0.05595291, 0.5101407, 0.05233916, 0.09065409
0.5039415, 1.090919, 0.3134116, -0.05595291, 0.5120549, 0.05595291, 0.08846933
0.5073803, 1.104821, 0.3165179, -0.05934703, 0.5024107, 0.04845664, 0.09065409
0.5107542, 1.118026, 0.3195939, -0.0656106, 0.4933717, 0.04845664, 0.09278741
0.5149654, 1.127959, 0.3220336, -0.06852804, 0.4929749, 0.04845664, 0.09278741
0.5180235, 1.13746, 0.3250574, -0.07132626, 0.4917827, 0.04845664, 0.09487279
0.5210886, 1.160284, 0.3238513, -0.07401875, 0.4809199, 0.04423466, 0.09487279
0.5245351, 1.180515, 0.324455, -0.07912937, 0.4722982, 0.03956468, 0.09691329
0.5287396, 1.199426, 0.324455, -0.08156469, 0.4639383, 0.03426402, 0.1008706
0.5322982, 1.213214, 0.3250574, -0.08156469, 0.4524074, 0.02797646, 0.1027921
0.5355953, 1.226688, 0.3262592, -0.08156469, 0.4419051, 0.02797646, 0.1065312
0.5393851, 1.240331, 0.3262592, -0.08392937, 0.4316007, 0.01978234, 0.1065312
0.5423769, 1.252733, 0.3268584, -0.08392937, 0.4228991, 0, 0.1101434
0.545601, 1.267023, 0.3256589, -0.08622923, 0.4135417, 0, 0.1119058
0.5492395, 1.280694, 0.3250574, -0.08846933, 0.4054182, 0, 0.1136409
0.5534539, 1.294071, 0.3250574, -0.09065409, 0.3981127, 0, 0.1170339
