time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.397314, 0, 0, 0, 0, 0, 0
0.4019163, 0.09487279, 0, 0.01978234, 0.05934703, 0, 0.08846933
0.4054301, 0.1713202, 0, 0, 0.1065312, 0, 0.09278741
0.4084682, 0.2349025, 0, -0.01978234, 0.1467098, 0, 0.09691329
0.4117102, 0.2866737, 0, -0.03956468, 0.1758294, 0, 0.1008706
0.4149373, 0.3274564, 0, -0.05595291, 0.199792, 0, 0.1027921
0.4181418, 0.3626169, 0, -0.06852804, 0.2185032, 0, 0.1065312
0.4212872, 0.3906707, 0, -0.07661668, 0.234068, 0, 0.1101434
0.424447, 0.4130683, 0, -0.08156469, 0.2470816, 0, 0.1101434
0.427966, 0.4329587, 0, -0.08846933, 0.2556444, 0, 0.1136409
0.4309049, 0.4480613, 0, -0.09487279, 0.2631872, 0, 0.1153499
0.4343088, 0.4626713, 0, -0.09891172, 0.2690692, 0.01978234, 0.1186941
0.4374539, 0.4739525, 0, -0.1027921, 0.2741124, 0, 0.1203313
0.4410152, 0.4825446, 0, -0.1046783, 0.2776587, 0, 0.1219466
0.4440748, 0.4905876, 0, -0.1065312, 0.2776587, 0, 0.1235407
0.446947, 0.4961402, 0, -0.1083524, 0.2783625, 0, 0.1251145
0.4502026, 0.5035778, 0.01978234, -0.1101434, 0.2755364, 0.01978234, 0.1266688
0.453507, 0.5093729, 0, -0.1119058, 0.2719625, 0, 0.1282043
0.457675, 0.5143426, 0.01978234, -0.1119058, 0.2705197, 0, 0.1297215
0.4612059, 0.5200178, 0, -0.1136409, 0.2654082, 0, 0.1312212
0.464274, 0.5241405, 0, -0.1119058, 0.261696, 0, 0.1341704
0.4684313, 0.5363187, 0, -0.1101434, 0.2548778, 0, 0.1370561
0.4714918, 0.5460806, 0.02797646, -0.1083524, 0.2502292, 0, 0.1398823
0.4746453, 0.5584812, 0.01978234, -0.1046783, 0.2446942, 0, 0.1426525
0.4779506, 0.5688952, 0.01978234, -0.1027921, 0.2406627, -0.01978234, 0.14537
0.4812449, 0.57743, 0.02797646, -0.1008706, 0.2373883, -0.01978234, 0.1480375
0.4842668, 0.5831623, 0.01978234, -0.09278741, 0.2315465, -0.01978234, 0.1519511
0.48792, 0.5878411, 0.02797646, -0.08622923, 0.2272819, -0.03426402, 0.1545051
0.4908544, 0.591822, 0.02797646, -0.08392937, 0.2229358, -0.03426402, 0.1570175
0.4950701, 0.598071, 0.01978234, -0.07661668, 0.2167048, -0.03956468, 0.1594904
0.4983069, 0.6036074, 0.02797646, -0.07132626, 0.2121421, -0.04423466, 0.1631294
0.5015096, 0.6097356, 0.01978234, -0.06255726, 0.2055842, -0.04845664, 0.166689
0.5045687, 0.615167, 0.01978234, -0.05934703, 0.1988102, -0.05233916, 0.1701742
0.5079395, 0.6196041, 0.01978234, -0.05595291, 0.1938267, -0.05595291, 0.1724585
0.5111178, 0.6196041, 0, -0.05233916, 0.1866263, -0.05934703, 0.1758294
0.5140757, 0.6202354, 0, -0.05233916, 0.183454, -0.0656106, 0.1791368
0.5172089, 0.6202354, 0, -0.04423466, 0.1780411, -0.06852804, 0.183454
0.5203897, 0.6205508, 0, -0.04845664, 0.1735894, -0.07132626, 0.1876719
0.5233643, 0.6208661, 0, -0.04423466, 0.1701742, -0.07661668, 0.1897456
0.5263317, 0.6189722, -0.01978234, -0.03956468, 0.166689, -0.08156469, 0.1928145
0.529146, 0.6173896, -0.01978234, -0.03956468, 0.1643245, -0.08392937, 0.1958353
0.5324474, 0.6167554, -0.03426402, -0.03956468, 0.1619255, -0.08622923, 0.1988102
0.5355845, 0.6214961, -0.03426402, -0.02797646, 0.1607126, -0.09065409, 0.2017412
