range,posture,start,end,
135,Standing,5495,5508,
135,Standing,5495,5520,
135,Standing,5495,5536,
135,Standing,5495,5549,
135,Standing,5495,5565,
135,Standing,5495,5577,
135,Standing,5495,5588,
135,Standing,5495,5605,
135,Standing,5495,5617,
135,Standing,5495,5634,
135,Standing,5495,5646,
135,Standing,5495,5660,
135,Standing,5495,5675,
135,Standing,5495,5689,
135,Standing,5495,5700,
135,Standing,5495,5718,
135,Standing,5495,5729,
135,Standing,5495,5746,
135,Standing,5495,5757,
135,Standing,5495,5770,
135,Standing,5495,5786,
135,Standing,5495,5798,
135,Standing,5495,5815,
135,Standing,5495,5827,
135,Standing,5495,5838,
135,Standing,5495,5855,
135,Standing,5495,5867,
135,Standing,5495,5883,
135,Standing,5495,5896,
135,Standing,5495,5910,
135,Standing,5495,5924,
135,Standing,5495,5939,
135,Standing,5495,5953,
135,Standing,5495,5967,
135,Standing,5495,5979,
135,Standing,5495,5996,
135,Standing,5495,6007,
135,Standing,5495,6024,
135,Standing,5495,6036,
135,Standing,5495,6048,
135,Standing,5495,6065,
135,Standing,5495,6077,
135,Standing,5495,6088,
135,Standing,5495,6105,
135,Standing,5495,6117,
135,Standing,5495,6133,
135,Standing,5495,6146,
135,Standing,5495,6162,
135,Standing,5495,6174,
135,Standing,5495,6189,
135,Standing,5495,6203,
135,Standing,5495,6217,
135,Standing,5495,6228,
135,Standing,5495,6246,
135,Standing,5495,6257,
135,Standing,5495,6275,
135,Standing,5495,6286,
135,Standing,5495,6298,
135,Standing,5495,6315,
135,Standing,5495,6327,
135,Standing,5495,6343,
135,Standing,5495,6355,
135,Standing,5495,6367,
135,Standing,5495,6383,
135,Standing,5495,6395,
135,Standing,5495,6412,
135,Standing,5495,6424,
135,Standing,5495,6436,
135,Standing,5495,6453,
135,Standing,5495,6467,
135,Standing,5495,6481,
135,Standing,5495,6496,
135,Standing,5495,6507,
135,Standing,5495,6524,
135,Standing,5495,6536,
135,Standing,5495,6552,
135,Standing,5495,6564,
135,Standing,5495,6577,
135,Standing,5495,6593,
135,Standing,5495,6605,
135,Standing,5495,6622,
135,Standing,5495,6633,
135,Standing,5495,6645,
135,Standing,5495,6662,
135,Standing,5495,6674,
135,Standing,5495,6686,
135,Standing,5495,6703,
135,Standing,5495,6714,
135,Standing,5495,6731,
135,Standing,5495,6746,
135,Standing,5495,6757,
135,Standing,5495,6774,
135,Standing,5495,6786,
135,Standing,5495,6802,
135,Standing,5495,6814,
135,Standing,5495,6827,
135,Standing,5495,6843,
135,Standing,5495,6855,
135,Standing,5495,6872,
135,Standing,5495,6884,
135,Standing,5495,6895,
135,Standing,5495,6912,
135,Standing,5495,6924,
135,Standing,5495,6940,
135,Standing,8730,8742,
135,Standing,8730,8757,
135,Standing,8730,8771,
135,Standing,8730,8782,
135,Standing,8730,8800,
135,Standing,8730,8811,
135,Standing,8730,8825,
135,Standing,8730,8842,
135,Standing,8730,8854,
135,Standing,8730,8870,
135,Standing,8730,8883,
135,Standing,8730,8894,
135,Standing,8730,8911,
135,Standing,8730,8923,
135,Standing,8730,8940,
135,Standing,8730,8951,
135,Standing,8730,8964,
135,Standing,8730,8980,
135,Standing,8730,8992,
135,Standing,8730,9009,
135,Standing,8730,9021,
135,Standing,8730,9032,
135,Standing,8730,9050,
135,Standing,8730,9061,
135,Standing,8730,9075,
135,Standing,8730,9090,
135,Standing,8730,9104,
135,Standing,8730,9120,
135,Standing,8730,9133,
135,Standing,8730,9149,
135,Standing,8730,9161,
135,Standing,8730,9172,
135,Standing,8730,9190,
135,Standing,8730,9201,
135,Standing,8730,9213,
135,Standing,8730,9230,
135,Standing,8730,9242,
135,Standing,8730,9259,
135,Standing,8730,9271,
135,Standing,8730,9282,
135,Standing,8730,9299,
135,Standing,8730,9311,
135,Standing,8730,9325,
135,Standing,8730,9339,
135,Standing,8730,9354,
135,Standing,8730,9368,
135,Standing,8730,9382,
135,Standing,8730,9399,
135,Standing,8730,9411,
135,Standing,8730,9422,
135,Standing,8730,9440,
135,Standing,8730,9451,
135,Standing,8730,9468,
135,Standing,8730,9480,
135,Standing,8730,9492,
135,Standing,8730,9508,
135,Standing,8730,9521,
135,Standing,8730,9537,
135,Standing,8730,9549,
135,Standing,8730,9561,
135,Standing,8730,9578,
135,Standing,8730,9589,
135,Standing,8730,9606,
135,Standing,8730,9618,
135,Standing,8730,9632,
135,Standing,8730,9647,
135,Standing,8730,9661,
135,Standing,8730,9672,
135,Standing,8730,9690,
135,Standing,8730,9701,
135,Standing,8730,9718,
