Direction,tCount,Time,HeadRotation,HeadPitch,HeadYaw,TrunkRotation,TrunkPitch,TrunkYaw,StartRotation
45,1,14.87547,(289.62* 146.09* 184.80),-1.076477,0.2921042,(340.29* 83.85* 255.86),20.37628,-15.44519,(289.84* 140.00* 190.94)
45,1,14.90926,(289.63* 146.12* 184.77),-1.083801,0.2950112,(340.29* 83.86* 255.87),20.3841,-15.43625,(289.84* 140.00* 190.94)
45,1,14.93416,(289.62* 146.10* 184.79),-1.072357,0.2950709,(340.29* 83.87* 255.85),20.3712,-15.43256,(289.84* 140.00* 190.94)
45,1,14.9548,(289.62* 146.06* 184.84),-1.06665,0.2994418,(340.29* 83.88* 255.84),20.35816,-15.42871,(289.84* 140.00* 190.94)
45,1,14.98535,(289.63* 146.06* 184.85),-1.069519,0.3037298,(340.31* 83.87* 255.83),20.35145,-15.44165,(289.84* 140.00* 190.94)
45,1,15.00825,(289.61* 146.07* 184.84),-1.06189,0.3098366,(340.32* 83.87* 255.82),20.33457,-15.44791,(289.84* 140.00* 190.94)
45,1,15.03168,(289.61* 146.05* 184.85),-1.053772,0.2984778,(340.31* 83.88* 255.79),20.30663,-15.44568,(289.84* 140.00* 190.94)
45,1,15.05472,(289.61* 146.05* 184.84),-1.054749,0.2974892,(340.31* 83.89* 255.77),20.29299,-15.44266,(289.84* 140.00* 190.94)
45,1,15.0871,(289.63* 146.10* 184.80),-1.079987,0.3012413,(340.28* 83.90* 255.76),20.2842,-15.42508,(289.84* 140.00* 190.94)
45,1,15.11023,(289.63* 146.14* 184.77),-1.086945,0.3170517,(340.29* 83.89* 255.77),20.29444,-15.43082,(289.84* 140.00* 190.94)
45,1,15.13322,(289.62* 146.12* 184.80),-1.077576,0.3240439,(340.32* 83.87* 255.79),20.31207,-15.45877,(289.84* 140.00* 190.94)
45,1,15.16381,(289.64* 146.03* 184.86),-1.077759,0.2900715,(340.34* 83.87* 255.78),20.29952,-15.47049,(289.84* 140.00* 190.94)
