Direction,tCount,Time,HeadRotation,HeadPitch,HeadYaw,TrunkRotation,TrunkPitch,TrunkYaw,StartRotation
315,1,5.433674,(270.93* 280.56* 48.17),-4.267517,0.1620807,(4.39* 105.86* 261.33),23.05392,18.8189,(274.46* 354.44* 334.08)
315,1,5.476777,(270.96* 279.59* 49.15),-4.277985,0.1655577,(4.41* 105.85* 261.29),23.01908,18.80273,(274.46* 354.44* 334.08)
315,1,5.497105,(270.96* 279.50* 49.25),-4.27887,0.1717144,(4.42* 105.86* 261.29),23.01155,18.80573,(274.46* 354.44* 334.08)
315,1,5.523966,(270.96* 279.86* 48.88),-4.272552,0.1650377,(4.42* 105.87* 261.22),22.94947,18.81654,(274.46* 354.44* 334.08)
315,1,5.547474,(270.95* 280.24* 48.50),-4.268127,0.1642247,(4.42* 105.88* 261.19),22.91798,18.82838,(274.46* 354.44* 334.08)
315,1,5.576088,(270.90* 279.84* 48.89),-4.28363,0.1682464,(4.42* 105.88* 261.14),22.86627,18.83215,(274.46* 354.44* 334.08)
315,1,5.605202,(270.90* 279.86* 48.87),-4.283325,0.1669032,(4.43* 105.89* 261.08),22.80844,18.84415,(274.46* 354.44* 334.08)
315,1,5.63343,(270.93* 281.20* 47.55),-4.257904,0.1820022,(4.44* 105.87* 261.10),22.82779,18.81621,(274.46* 354.44* 334.08)
315,1,5.664289,(270.94* 283.38* 45.35),-4.220062,0.1634539,(4.46* 105.86* 261.15),22.87836,18.79613,(274.46* 354.44* 334.08)
315,1,5.689568,(270.91* 280.54* 48.18),-4.271393,0.1455976,(4.44* 105.89* 261.10),22.82412,18.84111,(274.46* 354.44* 334.08)
315,1,5.717376,(270.90* 277.38* 51.34),-4.321381,0.1521908,(4.42* 105.91* 261.09),22.81749,18.87101,(274.46* 354.44* 334.08)
315,1,5.745569,(270.92* 277.22* 51.52),-4.322083,0.1609631,(4.42* 105.92* 261.04),22.7696,18.87812,(274.46* 354.44* 334.08)
315,1,5.773325,(270.94* 280.42* 48.31),-4.267395,0.1581938,(4.41* 105.92* 260.99),22.72042,18.88673,(274.46* 354.44* 334.08)
315,1,5.802035,(270.93* 282.37* 46.36),-4.237488,0.1576943,(4.42* 105.93* 260.94),22.66547,18.8931,(274.46* 354.44* 334.08)
315,1,5.829418,(270.90* 281.41* 47.32),-4.259155,0.160979,(4.45* 105.94* 260.84),22.56497,18.89856,(274.46* 354.44* 334.08)
315,1,5.857446,(270.91* 283.25* 45.48),-4.227814,0.1603833,(4.53* 105.87* 260.81),22.54086,18.8011,(274.46* 354.44* 334.08)
315,1,5.884895,(270.94* 285.34* 43.39),-4.189148,0.1581378,(4.56* 105.86* 260.78),22.51063,18.77603,(274.46* 354.44* 334.08)
315,1,5.912757,(270.94* 284.75* 43.98),-4.198456,0.158504,(4.55* 105.88* 260.77),22.5009,18.8073,(274.46* 354.44* 334.08)
315,1,5.940944,(270.94* 284.77* 43.95),-4.19809,0.1511975,(4.52* 105.93* 260.75),22.4827,18.86559,(274.46* 354.44* 334.08)
315,1,5.968489,(270.95* 286.50* 42.21),-4.167572,0.1436241,(4.49* 105.96* 260.71),22.44507,18.90822,(274.46* 354.44* 334.08)
315,1,5.996576,(270.94* 286.35* 42.36),-4.172394,0.1478622,(4.49* 105.97* 260.65),22.38433,18.91962,(274.46* 354.44* 334.08)
315,1,6.024603,(270.90* 284.72* 43.99),-4.207458,0.1488163,(4.51* 105.96* 260.58),22.3085,18.91387,(274.46* 354.44* 334.08)
315,1,6.051934,(270.90* 285.37* 43.35),-4.198792,0.1451101,(4.53* 105.95* 260.52),22.25435,18.89643,(274.46* 354.44* 334.08)
315,1,6.079996,(270.92* 287.43* 41.28),-4.161041,0.1454551,(4.55* 105.95* 260.43),22.16216,18.89464,(274.46* 354.44* 334.08)
315,1,6.107397,(270.92* 287.28* 41.43),-4.163391,0.1419482,(4.57* 105.96* 260.37),22.10346,18.89677,(274.46* 354.44* 334.08)
315,1,6.135643,(270.92* 287.56* 41.15),-4.159607,0.1398779,(4.57* 105.96* 260.34),22.08111,18.90454,(274.46* 354.44* 334.08)
315,1,6.163142,(270.93* 289.39* 39.32),-4.12735,0.1349012,(4.58* 105.96* 260.38),22.11679,18.89218,(274.46* 354.44* 334.08)
315,1,6.190728,(270.97* 292.61* 36.09),-4.06485,0.1309119,(4.59* 105.95* 260.36),22.09907,18.88187,(274.46* 354.44* 334.08)
315,1,6.218684,(270.96* 294.57* 34.10),-4.038971,0.1113567,(4.66* 105.88* 260.41),22.15039,18.77695,(274.46* 354.44* 334.08)
315,1,6.24647,(270.96* 297.31* 31.31),-3.993622,0.06380758,(4.60* 105.97* 260.39),22.12511,18.89066,(274.46* 354.44* 334.08)
315,1,6.274917,(271.01* 304.13* 24.51),-3.866943,0.07474048,(4.60* 105.97* 260.41),22.1529,18.89595,(274.46* 354.44* 334.08)
315,1,6.302138,(271.09* 309.32* 19.29),-3.74469,0.050118,(4.61* 105.96* 260.55),22.28339,18.87267,(274.46* 354.44* 334.08)
315,1,6.329667,(271.13* 314.24* 14.32),-3.646973,0.002622746,(4.60* 105.96* 260.66),22.40179,18.86959,(274.46* 354.44* 334.08)
315,1,6.357639,(271.05* 315.89* 12.68),-3.684326,0.01354017,(4.55* 105.98* 260.73),22.46849,18.90462,(274.46* 354.44* 334.08)
315,1,6.385541,(271.01* 318.27* 10.31),-3.684692,0.02528938,(4.54* 105.98* 260.77),22.50446,18.90581,(274.46* 354.44* 334.08)
315,1,6.413065,(271.04* 324.81* 3.72),-3.587616,-0.01300049,(4.53* 105.97* 260.82),22.55692,18.90071,(274.46* 354.44* 334.08)
315,1,6.44153,(271.16* 329.90* 358.58),-3.432831,-0.06387329,(4.52* 105.97* 260.83),22.5655,18.89946,(274.46* 354.44* 334.08)
315,1,6.468489,(271.24* 335.64* 352.82),-3.304901,-0.07797241,(4.52* 105.98* 260.82),22.55434,18.91331,(274.46* 354.44* 334.08)
315,1,6.496644,(271.37* 341.53* 346.88),-3.138367,-0.1207886,(4.55* 105.97* 260.88),22.61202,18.88752,(274.46* 354.44* 334.08)
315,1,6.524709,(271.58* 346.56* 341.83),-2.897186,-0.1392517,(4.56* 105.97* 260.90),22.63697,18.87907,(274.46* 354.44* 334.08)
315,1,6.552222,(271.90* 349.82* 338.57),-2.567963,-0.125885,(4.55* 105.96* 260.93),22.66549,18.87105,(274.46* 354.44* 334.08)
315,1,6.580054,(272.38* 351.48* 336.85),-2.083862,-0.1861572,(4.56* 105.93* 261.08),22.8128,18.82531,(274.46* 354.44* 334.08)
315,1,6.607687,(272.82* 352.62* 335.69),-1.633911,-0.2092285,(4.56* 105.91* 261.17),22.90441,18.80481,(274.46* 354.44* 334.08)
