time,turnedAngle,pitchAngle,yawAngle
0582522,0,0,0
10582524,0,0,0
10582528,0,0,0
10582519,0,0,0
10582522,0,0,0
10582524,0,0,0
10582528,0,0,0
10582531,0,0,0
10582533,0,0,0
10582536,0,0,0
10582539,0,0,0
10582541,0,0,0
10582544,0,0,0
10582547,0,0,0
10582549,0,0,0
10582552,0,0,0
10582554,0,0,0
10582557,0,0,0
10582560,0,0,0
10582562,0,0,0
10582565,0,0,0
10582568,0,0,0
10582571,0,0,0
10582574,0,0,0
10582577,0,0,0
10582579,0,0,0
10582582,0,0,0
10582585,0,0,0
10582587,0,0,0
10582590,0,0,0
10582593,0,0,0
10582595,0,0,0
10582598,0,0,0
10582601,0,0,0
10582603,0,0,0
10582606,0,0,0
10582609,0,0,0
10582611,0,0,0
10582615,0,0,0
10582618,0,0,0
10582620,0,0,0
10582623,0,0,0
10582626,0,0,0
10582628,0,0,0
10582631,0,0,0
10582634,0,0,0
10582636,0,0,0
10582639,0,0,0
10582641,0,0,0
10582644,0,0,0
10582647,0,0,0
10582649,0,0,0
10582652,0,0,0
10582656,0,0,0
10582658,0,0,0
10582661,0,0,0
10582664,0,0,0
10582666,0,0,0
10582669,0,0,0
10582672,0,0,0
10582674,0,0,0
10582677,0,0,0
10582680,0,0,0
10582682,0,0,0
10582685,0,0,0
10582688,0,0,0
10582690,0,0,0
10582693,0,0,0
10582696,0,0,0
10582699,0,0,0
10582702,0,0,0
10582705,0,0,0
10582707,0,0,0
10582710,0,0,0
10582713,0,0,0
10582715,0,0,0
10582718,0,0,0
10582721,0,0,0
10582723,0,0,0
10582726,0,0,0
10582728,0,0,0
10582731,0,0,0
10582734,0,0,0
10582736,0,0,0
10582739,0,0,0
10582743,0,0,0
10582745,0,0,0
10582748,0,0,0
10582751,0,0,0
10582753,0,0,0
10582756,0,0,0
10582759,0,0,0
10582761,0,0,0
10582764,0,0,0
10582767,0,0,0
10582769,0,0,0
10582772,0,0,0
10582775,0,0,0
10582777,0,0,0
10582780,0,0,0
10582784,0,0,0
10582786,0,0,0
10582789,0,0,0
10582792,0,0,0
10582794,0,0,0
10582797,0,0,0
10582800,0,0,0
10582802,0,0,0
10582805,0,0,0
10582808,0,0,0
10582810,0,0,0
10582813,0,0,0
10582815,0,0,0
10582818,0,0,0
10582821,0,0,0
10582823,0,0,0
10582827,0,0,0
10582830,0,0,0
10582832,0,0,0
10582835,0,0,0
10582838,0,0,0
10582840,0,0,0
10582843,0,0,0
10582846,0,0,0
10582848,0,0,0
10582851,0,0,0
10582854,0,0,0
10582856,0,0,0
10582859,0,0,0
10582862,0,0,0
10582864,0,0,0
10582867,0,0,0
10582871,0,0,0
10582873,0,0,0
10582876,0,0,0
10582879,0,0,0
10582881,0,0,0
10582884,0,0,0
10582887,0,0,0
10582889,0,0,0
10582892,0,0,0
10582895,0,0,0
10582897,0,0,0
10582900,0,0,0
10582902,0,0,0
10582905,0,0,0
10582908,0,0,0
10582910,0,0,0
10582914,0,0,0
10582917,0,0,0
10582919,0,0,0
10582922,0,0,0
10582925,0,0,0
10582927,0,0,0
10582930,0,0,0
10582933,0,0,0
10582935,0,0,0
10582938,0,0,0
10582941,0,0,0
10582943,0,0,0
10582946,0,0,0
10582949,0,0,0
10582951,0,0,0
10582955,0,0,0
10582958,0,0,0
10582960,0,0,0
10582963,0,0,0
10582966,0,0,0
10582968,0,0,0
10582971,0,0,0
10582974,0,0,0
10582976,0,0,0
10582979,0,0,0
10582982,0,0,0
10582984,0,0,0
10582987,0,0,0
10582989,0,0,0
10582992,0,0,0
10582995,0,0,0
10582998,0,0,0
10583001,0,0,0
10583004,0,0,0
10583006,0,0,0
10583009,0,0,0
10583012,0,0,0
10583014,0,0,0
10583017,0,0,0
10583020,0,0,0
10583022,0,0,0
10583025,0,0,0
10583028,0,0,0
10583030,0,0,0
10583033,0,0,0
10583036,0,0,0
10583038,0,0,0
10583042,0,0,0
10583045,0,0,0
10583047,0,0,0
10583050,0,0,0
10583053,0,0,0
10583055,0,0,0
10583058,0,0,0
10583061,0,0,0
10583063,0,0,0
10583066,0,0,0
10583069,0,0,0
10583071,0,0,0
10583074,0,0,0
10583076,0,0,0
10583079,0,0,0
10583083,0,0,0
10583085,0,0,0
10583088,0,0,0
10583091,0,0,0
10583093,0,0,0
10583096,0,0,0
10583099,0,0,0
10583101,0,0,0
10583104,0,0,0
10583107,0,0,0
10583109,0,0,0
10583112,0,0,0
10583115,0,0,0
10583117,0,0,0
10583120,0,0,0
10583123,0,0,0
10583126,0,0,0
10583129,0,0,0
10583132,0,0,0
10583134,0,0,0
10583137,0,0,0
10583140,0,0,0
10583142,0,0,0
10583145,0,0,0
10583148,0,0,0
10583150,0,0,0
10583153,0,0,0
10583156,0,0,0
10583158,0,0,0
10583161,0,0,0
10583163,0,0,0
10583166,0,0,0
10583170,0,0,0
10583172,0,0,0
10583175,0,0,0
10583178,0,0,0
10583180,0,0,0
10583183,0,0,0
10583186,0,0,0
10583188,0,0,0
10583191,0,0,0
10583194,0,0,0
10583196,0,0,0
10583199,0,0,0
10583202,0,0,0
10583204,0,0,0
10583207,0,0,0
10583211,0,0,0
10583213,0,0,0
10583216,0,0,0
10583219,0,0,0
10583221,0,0,0
10583224,0,0,0
10583227,0,0,0
10583229,0,0,0
10583232,0,0,0
10583235,0,0,0
10583237,0,0,0
10583240,0,0,0
10583243,0,0,0
10583245,0,0,0
10583248,0,0,0
10583250,0,0,0
10583254,0,0,0
10583257,0,0,0
10583259,0,0,0
10583262,0,0,0
10583265,0,0,0
10583267,0,0,0
10583270,0,0,0
10583273,0,0,0
10583275,0,0,0
10583278,0,0,0
10583281,0,0,0
10583283,0,0,0
10583286,0,0,0
10583289,0,0,0
10583291,0,0,0
10583294,0,0,0
10583298,0,0,0
10583300,0,0,0
10583303,0,0,0
10583306,0,0,0
10583308,0,0,0
10583311,0,0,0
10583314,0,0,0
10583316,0,0,0
10583319,0,0,0
10583322,0,0,0
10583324,0,0,0
10583327,0,0,0
10583330,0,0,0
10583332,0,0,0
10583335,0,0,0
10583337,0,0,0
10583341,0,0,0
10583344,0,0,0
10583346,0,0,0
10583349,0,0,0
10583352,0,0,0
10583354,0,0,0
10583357,0,0,0
10583360,0,0,0
10583362,0,0,0
10583365,0,0,0
10583368,0,0,0
10583370,0,0,0
10583373,0,0,0
10583376,0,0,0
10583378,0,0,0
10583382,0,0,0
10583385,0,0,0
10583387,0,0,0
10583390,0,0,0
10583393,0,0,0
10583395,0,0,0
10583398,0,0,0
10583401,0,0,0
10583403,0,0,0
10583406,0,0,0
10583409,0,0,0
10583411,0,0,0
10583414,0,0,0
10583417,0,0,0
10583419,0,0,0
10583422,0,0,0
10583425,0,0,0
10583428,0,0,0
10583431,0,0,0
10583433,0,0,0
10583436,0,0,0
10583439,0,0,0
10583441,0,0,0
10583444,0,0,0
10583447,0,0,0
10583449,0,0,0
10583452,0,0,0
10583455,0,0,0
10583457,0,0,0
10583460,0,0,0
10583463,0,0,0
10583465,0,0,0
10583469,0,0,0
10583472,0,0,0
10583474,0,0,0
10583477,0,0,0
10583480,0,0,0
10583482,0,0,0
10583485,0,0,0
10583488,0,0,0
10583490,0,0,0
10583493,0,0,0
10583496,0,0,0
10583498,0,0,0
10583501,0,0,0
10583504,0,0,0
10583506,0,0,0
10583510,0,0,0
10583512,0,0,0
10583515,0,0,0
10583518,0,0,0
10583520,0,0,0
10583523,0,0,0
10583526,0,0,0
10583528,0,0,0
10583531,0,0,0
10583534,0,0,0
10583536,0,0,0
10583539,0,0,0
10583542,0,0,0
10583544,0,0,0
10583547,0,0,0
10583550,0,0,0
10583553,0,0,0
10583556,0,0,0
10583559,0,0,0
10583561,0,0,0
10583564,0,0,0
10583567,0,0,0
10583569,0,0,0
10583572,0,0,0
10583575,0,0,0
10583577,0,0,0
10583580,0,0,0
10583583,0,0,0
10583585,0,0,0
10583588,0,0,0
10583591,0,0,0
10583593,0,0,0
10583597,0,0,0
10583599,0,0,0
10583602,0,0,0
10583605,0,0,0
10583607,0,0,0
10583610,0,0,0
10583613,0,0,0
10583615,0,0,0
10583618,0,0,0
10583621,0,0,0
10583623,0,0,0
10583626,0,0,0
10583629,0,0,0
10583631,0,0,0
10583634,0,0,0
10583638,0,0,0
10583640,0,0,0
10583643,0,0,0
10583646,0,0,0
10583648,0,0,0
10583651,0,0,0
10583654,0,0,0
10583656,0,0,0
10583659,0,0,0
10583662,0,0,0
10583664,0,0,0
10583667,0,0,0
10583670,0,0,0
10583672,0,0,0
10583675,0,0,0
10583678,0,0,0
10583681,0,0,0
10583684,0,0,0
10583686,0,0,0
10583689,0,0,0
10583692,0,0,0
10583694,0,0,0
10583697,0,0,0
10583700,0,0,0
10583702,0,0,0
10583705,0,0,0
10583708,0,0,0
10583710,0,0,0
10583713,0,0,0
10583716,0,0,0
10583718,0,0,0
10583721,0,0,0
10583725,0,0,0
10583727,0,0,0
10583730,0,0,0
10583733,0,0,0
10583735,0,0,0
10583738,0,0,0
10583741,0,0,0
10583743,0,0,0
10583746,0,0,0
10583749,0,0,0
10583751,0,0,0
10583754,0,0,0
10583757,0,0,0
10583759,0,0,0
10583762,0,0,0
10583766,0,0,0
10583768,0,0,0
10583771,0,0,0
10583773,0,0,0
10583776,0,0,0
10583779,0,0,0
10583781,0,0,0
10583784,0,0,0
10583787,0,0,0
10583789,0,0,0
10583792,0,0,0
10583795,0,0,0
10583797,0,0,0
10583800,0,0,0
10583803,0,0,0
10583805,0,0,0
10583809,0,0,0
10583812,0,0,0
10583814,0,0,0
10583817,0,0,0
10583820,0,0,0
10583822,0,0,0
10583825,0,0,0
10583828,0,0,0
10583830,0,0,0
10583833,0,0,0
10583836,0,0,0
10583838,0,0,0
10583841,0,0,0
10583844,0,0,0
10583846,0,0,0
10583849,0,0,0
10583853,0,0,0
10583855,0,0,0
10583858,0,0,0
10583860,0,0,0
10583863,0,0,0
10583866,0,0,0
10583868,0,0,0
10583871,0,0,0
10583874,0,0,0
10583876,0,0,0
10583879,0,0,0
10583882,0,0,0
10583884,0,0,0
10583887,0,0,0
10583890,0,0,0
10583892,0,0,0
10583896,0,0,0
10583899,0,0,0
10583901,0,0,0
10583904,0,0,0
10583907,0,0,0
10583909,0,0,0
10583912,0,0,0
10583915,0,0,0
10583917,0,0,0
10583920,0,0,0
10583923,0,0,0
10583925,0,0,0
10583928,0,0,0
10583931,0,0,0
10583933,0,0,0
10583937,0,0,0
10583940,0,0,0
10583942,0,0,0
10583945,0,0,0
10583947,0,0,0
10583950,0,0,0
10583953,0,0,0
10583955,0,0,0
10583958,0,0,0
10583961,0,0,0
10583963,0,0,0
10583966,0,0,0
10583969,0,0,0
10583971,0,0,0
10583974,0,0,0
10583977,0,0,0
10583980,0,0,0
10583983,0,0,0
10583986,0,0,0
10583988,0,0,0
10583991,0,0,0
10583994,0,0,0
10583996,0,0,0
10583999,0.4219727,0.4643598,0.07661668
10584002,0.4219727,0.4643598,0.07661668
10584004,0.5767518,0.6342734,0.05233916
10584007,0.6974546,0.7671934,0.02797646
10584010,0.6974546,0.7671934,0.02797646
10584012,0.7972127,0.8769265,0.02797646
10584015,0.8726766,0.9598116,0
10584018,0.8726766,0.9598116,0
10584020,0.9358636,1.028696,-0.01978234
10584024,0.9877436,1.084983,-0.02797646
10584027,0.9877436,1.084983,-0.02797646
10584029,1.032114,1.133151,-0.03426402
10584032,1.061278,1.165501,-0.03956468
10584034,1.061278,1.165501,-0.03956468
10584037,1.086965,1.193866,-0.04845664
10584040,1.104644,1.213375,-0.04845664
10584042,1.120823,1.231147,-0.05595291
10584045,1.135739,1.247411,-0.05595291
10584048,1.141582,1.254138,-0.05934703
10584050,1.141582,1.254138,-0.05934703
10584053,1.147906,1.261295,-0.06255726
10584056,1.150461,1.264549,-0.0656106
10584058,1.150461,1.264549,-0.0656106
10584061,1.153857,1.268875,-0.0656106
10584065,1.156229,1.272263,-0.07132626
10584067,1.156229,1.272263,-0.07132626
10584070,1.156399,1.272724,-0.07132626
10584073,1.151311,1.268103,-0.07132626
10584075,1.151311,1.268103,-0.07132626
10584078,1.148418,1.265941,-0.07661668
10584081,1.150461,1.267949,-0.07132626
10584083,1.150461,1.267949,-0.07132626
10584086,1.153349,1.270724,-0.06852804
10584089,1.156737,1.274261,-0.07132626
10584091,1.156737,1.274261,-0.07132626
10584094,1.15233,1.269646,-0.07132626
10584097,1.14995,1.267023,-0.0656106
10584099,1.14995,1.267023,-0.0656106
10584102,1.150631,1.26764,-0.06255726
10584105,1.146542,1.263001,-0.05934703
10584108,1.146542,1.263001,-0.05934703
10584111,1.143979,1.260053,-0.05595291
10584114,1.142781,1.258499,-0.05595291
10584116,1.142781,1.258499,-0.05595291
10584119,1.143123,1.258655,-0.05233916
10584121,1.143466,1.258033,-0.05233916
10584124,1.143466,1.258033,-0.05233916
10584127,1.144321,1.258188,-0.04845664
10584129,1.145688,1.259121,-0.04423466
10584132,1.145688,1.259121,-0.04423466
10584135,1.140381,1.253358,-0.04423466
10584137,1.126917,1.237962,-0.03426402
10584140,1.126917,1.237962,-0.03426402
10584143,1.116625,1.22621,-0.02797646
