time,turnedAngle,pitchAngle,yawAngle
	???	???bj
9450448,0,0,0
9450450,0,0,0
9450454,0,0,0
9450457,0,0,0
9450459,0,0,0
9450462,0,0,0
9450464,0,0,0
9450467,0,0,0
9450469,0,0,0
9450472,0,0,0
9450475,0,0,0
9450477,0,0,0
9450480,0,0,0
9450482,0,0,0
9450485,0,0,0
9450487,0,0,0
9450490,0,0,0
9450493,0,0,0
9450496,0,0,0
9450499,0,0,0
9450501,0,0,0
9450504,0,0,0
9450506,0,0,0
9450509,0,0,0
9450512,0,0,0
9450514,0,0,0
9450517,0,0,0
9450519,0,0,0
9450522,0,0,0
9450525,0,0,0
9450527,0,0,0
9450530,0,0,0
9450532,0,0,0
9450535,0,0,0
9450537,0,0,0
9450541,0,0,0
9450544,0,0,0
9450546,0,0,0
9450549,0,0,0
9450551,0,0,0
9450554,0,0,0
9450556,0,0,0
9450559,0,0,0
9450562,0,0,0
9450564,0,0,0
9450567,0,0,0
9450569,0,0,0
9450572,0,0,0
9450574,0,0,0
9450577,0,0,0
9450580,0,0,0
9450583,0,0,0
9450586,0,0,0
9450588,0,0,0
9450591,0,0,0
9450593,0,0,0
9450596,0,0,0
9450599,0,0,0
9450601,0,0,0
9450604,0,0,0
9450606,0,0,0
9450609,0,0,0
9450611,0,0,0
9450614,0,0,0
9450617,0,0,0
9450619,0,0,0
9450622,0,0,0
9450625,0,0,0
9450628,0,0,0
9450630,0,0,0
9450633,0,0,0
9450636,0,0,0
9450638,0,0,0
9450641,0,0,0
9450643,0,0,0
9450646,0,0,0
9450648,0,0,0
9450651,0,0,0
9450654,0,0,0
9450656,0,0,0
9450659,0,0,0
9450661,0,0,0
9450664,0,0,0
9450667,0,0,0
9450670,0,0,0
9450673,0,0,0
9450675,0,0,0
9450678,0,0,0
9450680,0,0,0
9450683,0,0,0
9450685,0,0,0
9450688,0,0,0
9450691,0,0,0
9450693,0,0,0
9450696,0,0,0
9450698,0,0,0
9450701,0,0,0
9450703,0,0,0
9450706,0,0,0
9450710,0,0,0
9450712,0,0,0
9450715,0,0,0
9450717,0,0,0
9450720,0,0,0
9450723,0,0,0
9450725,0,0,0
9450728,0,0,0
9450730,0,0,0
9450733,0,0,0
9450735,0,0,0
9450738,0,0,0
9450741,0,0,0
9450743,0,0,0
9450746,0,0,0
9450748,0,0,0
9450752,0,0,0
9450754,0,0,0
9450757,0,0,0
9450760,0,0,0
9450762,0,0,0
9450765,0,0,0
9450767,0,0,0
9450770,0,0,0
9450772,0,0,0
9450775,0,0,0
9450778,0,0,0
9450780,0,0,0
9450783,0,0,0
9450785,0,0,0
9450788,0,0,0
9450790,0,0,0
9450793,0,0,0
9450797,0,0,0
9450799,0,0,0
9450802,0,0,0
9450804,0,0,0
9450807,0,0,0
9450809,0,0,0
9450812,0,0,0
9450815,0,0,0
9450817,0,0,0
9450820,0,0,0
9450822,0,0,0
9450825,0,0,0
9450827,0,0,0
9450830,0,0,0
9450833,0,0,0
9450835,0,0,0
9450839,0,0,0
9450841,0,0,0
9450844,0,0,0
9450846,0,0,0
9450849,0,0,0
9450852,0,0,0
9450854,0,0,0
9450857,0,0,0
9450859,0,0,0
9450862,0,0,0
9450864,0,0,0
9450867,0,0,0
9450870,0,0,0
9450872,0,0,0
9450875,0,0,0
9450877,0,0,0
9450881,0,0,0
9450883,0,0,0
9450886,0,0,0
9450889,0,0,0
9450891,0,0,0
9450894,0,0,0
9450896,0,0,0
9450899,0,0,0
9450901,0,0,0
9450904,0,0,0
9450907,0,0,0
9450909,0,0,0
9450912,0,0,0
9450914,0,0,0
9450917,0,0,0
9450919,0,0,0
9450923,0,0,0
9450926,0,0,0
9450928,0,0,0
9450931,0,0,0
9450933,0,0,0
9450936,0,0,0
9450939,0,0,0
9450941,0,0,0
9450944,0,0,0
9450946,0,0,0
9450949,0,0,0
9450951,0,0,0
9450954,0,0,0
9450957,0,0,0
9450959,0,0,0
9450962,0,0,0
9450964,0,0,0
9450968,0,0,0
9450970,0,0,0
9450973,0,0,0
9450976,0,0,0
9450978,0,0,0
9450981,0,0,0
9450983,0,0,0
9450986,0,0,0
9450988,0,0,0
9450991,0,0,0
9450994,0,0,0
9450996,0,0,0
9450999,0,0,0
9451001,0,0,0
9451004,0,0,0
9451006,0,0,0
9451010,0,0,0
9451013,0,0,0
9451015,0,0,0
9451018,0,0,0
9451020,0,0,0
9451023,0,0,0
9451025,0,0,0
9451028,0,0,0
9451031,0,0,0
9451033,0,0,0
9451036,0,0,0
9451038,0,0,0
9451041,0,0,0
9451043,0,0,0
9451046,0,0,0
9451049,0,0,0
9451052,0,0,0
9451055,0,0,0
9451057,0,0,0
9451060,0,0,0
9451062,0,0,0
9451065,0,0,0
9451068,0,0,0
9451070,0,0,0
9451073,0,0,0
9451075,0,0,0
9451078,0,0,0
9451080,0,0,0
9451083,0,0,0
