time,turnedAngle,pitchAngle,yawAngle
34,0,0,0
6617802,0,0,0
6617804,0,0,0
66178?b?9	???b???b???bj
6617809,0,0,0
6617812,0,0,0
6617815,0,0,0
6617818,0,0,0
6617821,0,0,0
6617823,0,0,0
6617826,0,0,0
6617828,0,0,0
6617831,0,0,0
6617834,0,0,0
6617836,0,0,0
6617839,0,0,0
6617841,0,0,0
6617844,0,0,0
6617846,0,0,0
6617849,0,0,0
6617852,0,0,0
6617854,0,0,0
6617858,0,0,0
6617860,0,0,0
6617863,0,0,0
6617865,0,0,0
6617868,0,0,0
6617871,0,0,0
6617873,0,0,0
6617876,0,0,0
6617878,0,0,0
6617881,0,0,0
6617883,0,0,0
6617886,0,0,0
6617889,0,0,0
6617891,0,0,0
6617894,0,0,0
6617896,0,0,0
6617900,0,0,0
6617902,0,0,0
6617905,0,0,0
6617908,0,0,0
6617910,0,0,0
6617913,0,0,0
6617915,0,0,0
6617918,0,0,0
6617920,0,0,0
6617923,0,0,0
6617926,0,0,0
6617928,0,0,0
6617931,0,0,0
6617933,0,0,0
6617936,0,0,0
6617938,0,0,0
6617942,0,0,0
6617945,0,0,0
6617947,0,0,0
6617950,0,0,0
6617952,0,0,0
6617955,0,0,0
6617957,0,0,0
6617960,0,0,0
6617963,0,0,0
6617965,0,0,0
6617968,0,0,0
6617970,0,0,0
6617973,0,0,0
6617975,0,0,0
6617978,0,0,0
6617981,0,0,0
6617984,0,0,0
6617987,0,0,0
6617989,0,0,0
6617992,0,0,0
6617994,0,0,0
6617997,0,0,0
6618000,0,0,0
6618002,0,0,0
6618005,0,0,0
6618007,0,0,0
6618010,0,0,0
6618012,0,0,0
6618015,0,0,0
6618018,0,0,0
6618020,0,0,0
6618023,0,0,0
6618025,0,0,0
6618029,0,0,0
6618031,0,0,0
6618034,0,0,0
6618037,0,0,0
6618039,0,0,0
6618042,0,0,0
6618044,0,0,0
6618047,0,0,0
6618050,0,0,0
6618052,0,0,0
6618055,0,0,0
6618057,0,0,0
6618060,0,0,0
6618062,0,0,0
6618065,0,0,0
6618068,0,0,0
6618071,0,0,0
6618074,0,0,0
6618076,0,0,0
6618079,0,0,0
6618081,0,0,0
6618084,0,0,0
6618087,0,0,0
6618089,0,0,0
6618092,0,0,0
6618094,0,0,0
6618097,0,0,0
6618099,0,0,0
6618102,0,0,0
6618105,0,0,0
6618107,0,0,0
6618110,0,0,0
6618113,0,0,0
6618116,0,0,0
6618118,0,0,0
6618121,0,0,0
6618124,0,0,0
6618126,0,0,0
6618129,0,0,0
6618131,0,0,0
6618134,0,0,0
6618136,0,0,0
6618139,0,0,0
6618142,0,0,0
6618144,0,0,0
6618147,0,0,0
6618149,0,0,0
6618152,0,0,0
6618155,0,0,0
6618158,0,0,0
6618161,0,0,0
6618163,0,0,0
6618166,0,0,0
6618168,0,0,0
6618171,0,0,0
6618173,0,0,0
6618176,0,0,0
6618179,0,0,0
6618181,0,0,0
6618184,0,0,0
6618186,0,0,0
6618189,0,0,0
6618191,0,0,0
6618194,0,0,0
6618198,0,0,0
6618200,0,0,0
6618203,0,0,0
6618205,0,0,0
6618208,0,0,0
6618210,0,0,0
6618213,0,0,0
