Direction,tCount,Time,HeadRotation,HeadPitch,HeadYaw,TrunkRotation,TrunkPitch,TrunkYaw,StartRotation
225,1,4.096118,(274.89* 297.20* 61.64),2.745692,-0.1502075,(357.56* 94.78* 263.77),-5.310974,4.052001,(274.24* 263.28* 95.81)
225,1,4.140662,(274.90* 296.93* 61.89),2.731351,-0.164032,(357.51* 94.88* 263.56),-5.525604,4.146266,(274.24* 263.28* 95.81)
225,1,4.160917,(274.89* 296.81* 62.00),2.720168,-0.1768188,(357.51* 94.91* 263.52),-5.563782,4.167713,(274.24* 263.28* 95.81)
225,1,4.184546,(274.88* 296.40* 62.41),2.68569,-0.1794739,(357.51* 94.92* 263.51),-5.56897,4.176011,(274.24* 263.28* 95.81)
225,1,4.208993,(274.89* 296.23* 62.57),2.674981,-0.1842957,(357.51* 94.91* 263.52),-5.563568,4.170857,(274.24* 263.28* 95.81)
225,1,4.237892,(274.94* 297.09* 61.71),2.767018,-0.1899719,(357.51* 94.91* 263.53),-5.554779,4.167271,(274.24* 263.28* 95.81)
225,1,4.267217,(274.93* 297.00* 61.83),2.752773,-0.15625,(357.50* 94.90* 263.54),-5.544189,4.162564,(274.24* 263.28* 95.81)
225,1,4.295907,(274.91* 296.43* 62.41),2.696406,-0.1493225,(357.52* 94.89* 263.52),-5.562164,4.148485,(274.24* 263.28* 95.81)
225,1,4.324072,(274.91* 296.33* 62.50),2.689084,-0.1582336,(357.53* 94.87* 263.51),-5.568481,4.131595,(274.24* 263.28* 95.81)
225,1,4.351717,(274.90* 296.74* 62.09),2.714886,-0.157074,(357.57* 94.79* 263.65),-5.431091,4.058334,(274.24* 263.28* 95.81)
225,1,4.380713,(274.91* 297.21* 61.62),2.758474,-0.1546021,(357.60* 94.73* 263.77),-5.309784,4.011888,(274.24* 263.28* 95.81)
225,1,4.408895,(274.94* 296.76* 62.06),2.739745,-0.1672974,(357.61* 94.73* 263.77),-5.309296,4.006934,(274.24* 263.28* 95.81)
225,1,4.436369,(275.02* 296.30* 62.61),2.730236,-0.08068848,(357.62* 94.73* 263.77),-5.315552,4.011437,(274.24* 263.28* 95.81)
225,1,4.463973,(275.14* 296.73* 62.16),2.820189,-0.08947754,(357.61* 94.73* 263.78),-5.304596,4.012044,(274.24* 263.28* 95.81)
225,1,4.491121,(275.41* 296.54* 62.47),2.916524,0.04280112,(357.59* 94.75* 263.74),-5.339752,4.022333,(274.24* 263.28* 95.81)
225,1,4.519354,(275.85* 297.28* 61.87),3.165379,0.2084641,(357.59* 94.75* 263.72),-5.359619,4.026523,(274.24* 263.28* 95.81)
225,1,4.547305,(276.26* 298.37* 60.83),3.452455,0.2743112,(357.60* 94.74* 263.71),-5.378143,4.019983,(274.24* 263.28* 95.81)
225,1,4.575202,(276.72* 299.28* 60.07),3.747008,0.4595624,(357.44* 94.77* 263.74),-5.345032,4.031087,(274.24* 263.28* 95.81)
225,1,4.628828,(277.01* 300.54* 58.76),4.030013,0.4242242,(357.39* 94.78* 263.77),-5.315186,4.041964,(274.24* 263.28* 95.81)
225,1,4.660043,(278.80* 307.00* 52.33),5.744251,0.606623,(357.30* 94.82* 263.75),-5.33252,4.066254,(274.24* 263.28* 95.81)
225,1,4.686869,(279.72* 310.68* 48.58),6.792542,0.6223126,(357.17* 94.86* 263.76),-5.319946,4.095196,(274.24* 263.28* 95.81)
225,1,4.713682,(280.90* 313.48* 45.71),7.952416,0.6723667,(356.99* 94.89* 263.77),-5.307007,4.107996,(274.24* 263.28* 95.81)
225,1,4.741118,(282.03* 314.83* 44.43),8.917667,0.8659226,(356.66* 94.96* 263.79),-5.276062,4.152645,(274.24* 263.28* 95.81)
225,1,4.768745,(282.62* 314.82* 44.50),9.31396,0.9913663,(356.57* 94.90* 263.96),-5.108734,4.090512,(274.24* 263.28* 95.81)
225,1,4.796052,(283.76* 315.79* 43.86),10.21304,1.45921,(356.36* 94.91* 264.06),-5.009216,4.095652,(274.24* 263.28* 95.81)
225,1,4.823366,(284.96* 316.42* 43.34),11.14596,1.731169,(356.16* 94.90* 264.12),-4.949097,4.064953,(274.24* 263.28* 95.81)
225,1,4.851461,(286.14* 315.64* 44.32),11.77667,2.107481,(356.01* 94.88* 264.19),-4.869354,4.044984,(274.24* 263.28* 95.81)
225,1,4.871895,(286.61* 314.56* 45.59),11.83635,2.363303,(355.90* 94.88* 264.25),-4.809753,4.035214,(274.24* 263.28* 95.81)
225,1,4.89252,(287.54* 313.55* 46.87),12.1709,2.773124,(355.82* 94.87* 264.29),-4.765472,4.026749,(274.24* 263.28* 95.81)
225,1,4.92009,(288.49* 311.64* 49.10),12.24351,3.245901,(355.58* 95.01* 264.16),-4.899567,4.128413,(274.24* 263.28* 95.81)
225,1,4.947408,(289.52* 310.75* 50.45),12.52314,3.864162,(355.41* 94.99* 264.24),-4.81778,4.101152,(274.24* 263.28* 95.81)
225,1,4.975382,(290.46* 309.55* 51.97),12.66091,4.339899,(355.08* 95.12* 264.22),-4.826324,4.205945,(274.24* 263.28* 95.81)
225,1,5.003272,(291.36* 308.40* 53.45),12.73124,4.798179,(354.78* 95.23* 264.20),-4.842529,4.292146,(274.24* 263.28* 95.81)
225,1,5.031606,(292.21* 306.98* 55.39),12.58148,5.433849,(354.63* 95.26* 264.15),-4.893738,4.295292,(274.24* 263.28* 95.81)
225,1,5.059443,(293.21* 306.46* 56.31),12.79088,5.994648,(354.45* 95.30* 264.08),-4.961945,4.314282,(274.24* 263.28* 95.81)
225,1,5.086979,(294.26* 305.63* 57.51),12.8935,6.527966,(354.36* 95.25* 264.13),-4.91037,4.260918,(274.24* 263.28* 95.81)
225,1,5.114914,(295.46* 305.69* 57.54),13.46705,6.853362,(354.07* 95.33* 264.10),-4.928436,4.317196,(274.24* 263.28* 95.81)
225,1,5.142978,(296.69* 306.17* 57.19),14.19236,7.279215,(353.76* 95.45* 264.15),-4.876678,4.417231,(274.24* 263.28* 95.81)
225,1,5.170309,(297.69* 307.29* 56.29),15.03677,7.772001,(353.53* 95.54* 264.23),-4.788055,4.492877,(274.24* 263.28* 95.81)
225,1,5.198184,(298.69* 308.60* 55.08),16.03539,8.174185,(353.20* 95.77* 264.24),-4.773193,4.695406,(274.24* 263.28* 95.81)
225,1,5.226484,(299.63* 310.42* 53.31),17.26189,8.55055,(353.04* 95.80* 264.41),-4.606842,4.74097,(274.24* 263.28* 95.81)
225,1,5.253654,(300.63* 312.01* 51.82),18.42609,8.995713,(352.90* 95.83* 264.54),-4.473419,4.766682,(274.24* 263.28* 95.81)
225,1,5.281679,(301.76* 313.23* 50.70),19.52978,9.472162,(352.79* 95.80* 264.71),-4.301056,4.750165,(274.24* 263.28* 95.81)
225,1,5.308751,(302.29* 314.18* 49.45),20.38222,9.388781,(352.71* 95.85* 264.84),-4.168365,4.812801,(274.24* 263.28* 95.81)
225,1,5.337804,(302.84* 314.71* 49.02),20.88131,9.675115,(352.61* 95.89* 265.04),-3.975311,4.867949,(274.24* 263.28* 95.81)
225,1,5.366403,(303.25* 314.51* 49.21),21.03658,9.788985,(352.48* 95.90* 265.19),-3.821625,4.896822,(274.24* 263.28* 95.81)
225,1,5.393064,(303.57* 314.11* 49.48),21.0923,9.743841,(352.28* 95.96* 265.24),-3.764099,4.946857,(274.24* 263.28* 95.81)
225,1,5.420495,(303.86* 313.80* 49.86),21.07891,9.895201,(352.14* 95.99* 265.31),-3.700134,4.976903,(274.24* 263.28* 95.81)
225,1,5.448903,(303.92* 312.93* 50.70),20.726,9.831695,(352.03* 96.01* 265.32),-3.681,4.989233,(274.24* 263.28* 95.81)
225,1,5.476511,(303.79* 312.42* 51.43),20.30933,9.968182,(351.93* 96.04* 265.33),-3.669312,5.016378,(274.24* 263.28* 95.81)
225,1,5.504446,(303.74* 311.83* 51.97),20.02915,9.870415,(351.88* 96.06* 265.32),-3.676117,5.030989,(274.24* 263.28* 95.81)
225,1,5.531665,(304.01* 311.15* 52.45),19.94315,9.736093,(351.82* 96.08* 265.27),-3.724731,5.04356,(274.24* 263.28* 95.81)
225,1,5.559611,(304.49* 311.39* 52.57),20.13124,10.22929,(351.72* 96.10* 265.23),-3.770905,5.053936,(274.24* 263.28* 95.81)
225,1,5.587893,(304.58* 311.78* 52.12),20.40273,10.22368,(351.65* 96.12* 265.22),-3.778381,5.063616,(274.24* 263.28* 95.81)
225,1,5.615685,(304.98* 311.34* 52.21),20.56188,10.00615,(351.62* 96.15* 265.28),-3.711853,5.100618,(274.24* 263.28* 95.81)
225,1,5.643445,(305.64* 311.54* 52.13),20.94663,10.34005,(351.57* 96.16* 265.28),-3.712372,5.111844,(274.24* 263.28* 95.81)
225,1,5.671285,(305.93* 312.20* 51.74),21.29229,10.74164,(351.45* 96.19* 265.56),-3.435516,5.174248,(274.24* 263.28* 95.81)
225,1,5.698946,(306.57* 312.27* 51.39),21.80231,10.69037,(351.41* 96.17* 265.78),-3.215454,5.180212,(274.24* 263.28* 95.81)
