Direction,tCount,Time,HeadRotation,HeadPitch,HeadYaw,TrunkRotation,TrunkPitch,TrunkYaw,StartRotation
0,1,10.7703,(0.55* 0.48* 359.61),-0.5088806,-0.3792419,(355.06* 353.04* 358.19),-6.016205,-7.798462,(1.06* 0.85* 359.26)
0,1,10.80731,(0.57* 0.44* 359.62),-0.4899902,-0.4185486,(355.05* 353.01* 358.21),-6.029846,-7.826782,(1.06* 0.85* 359.26)
0,1,10.85492,(0.66* 0.36* 359.67),-0.394104,-0.5004883,(355.35* 352.99* 358.26),-5.730255,-7.846313,(1.06* 0.85* 359.26)
0,1,10.88001,(0.75* 0.36* 359.66),-0.3089905,-0.4953613,(355.39* 352.99* 358.27),-5.689972,-7.841675,(1.06* 0.85* 359.26)
0,1,10.90708,(0.83* 0.37* 359.69),-0.2290649,-0.4860229,(355.02* 352.99* 358.27),-6.057739,-7.848816,(1.06* 0.85* 359.26)
0,1,10.93666,(0.86* 0.41* 359.75),-0.1916199,-0.4458008,(355.40* 353.02* 358.29),-5.677887,-7.820007,(1.06* 0.85* 359.26)
0,1,10.9653,(0.90* 0.44* 359.76),-0.1536255,-0.4208984,(355.37* 353.03* 358.28),-5.702667,-7.80304,(1.06* 0.85* 359.26)
0,1,10.99332,(0.96* 0.44* 359.78),-0.09268188,-0.423584,(354.97* 353.00* 358.25),-6.102814,-7.832672,(1.06* 0.85* 359.26)
0,1,11.02203,(0.98* 0.41* 359.80),-0.07006836,-0.453064,(355.56* 353.15* 359.28),-5.499207,-7.701111,(1.06* 0.85* 359.26)
0,1,11.04945,(0.97* 0.39* 359.76),-0.08355713,-0.4672852,(355.24* 353.01* 358.63),-5.832825,-7.834259,(1.06* 0.85* 359.26)
0,1,11.07998,(1.02* 0.34* 359.77),-0.03778076,-0.5150452,(355.52* 353.14* 359.57),-5.533325,-7.71637,(1.06* 0.85* 359.26)
0,1,11.10486,(1.03* 0.34* 359.79),-0.0218811,-0.5183716,(355.54* 353.15* 359.64),-5.515717,-7.709839,(1.06* 0.85* 359.26)
0,1,11.13269,(1.07* 0.35* 359.78),0.01520876,-0.5128174,(354.72* 352.80* 357.94),-6.361267,-8.024872,(1.06* 0.85* 359.26)
0,1,11.16062,(1.10* 0.34* 359.80),0.04684535,-0.518219,(355.13* 352.98* 358.85),-5.939972,-7.870911,(1.06* 0.85* 359.26)
