Direction,tCount,Time,HeadRotation,HeadPitch,HeadYaw,TrunkRotation,TrunkPitch,TrunkYaw,StartRotation
0,1,5.746177,(273.77* 94.91* 232.64),2.296271,0.0681057,(349.27* 87.36* 265.59),28.25989,0.1795507,(275.91* 116.24* 211.20)
0,1,5.771213,(273.77* 94.91* 232.63),2.295742,0.06329136,(349.29* 87.37* 265.60),28.27034,0.1812396,(275.91* 116.24* 211.20)
0,1,5.798309,(273.79* 95.23* 232.31),2.273401,0.06383426,(349.31* 87.36* 265.61),28.2772,0.1686617,(275.91* 116.24* 211.20)
0,1,5.82625,(273.78* 95.11* 232.43),2.281523,0.0625446,(349.30* 87.33* 265.65),28.31898,0.1538136,(275.91* 116.24* 211.20)
0,1,5.852766,(273.77* 94.69* 232.85),2.310714,0.06208937,(349.31* 87.34* 265.66),28.32528,0.1544706,(275.91* 116.24* 211.20)
0,1,5.880955,(273.75* 94.84* 232.69),2.301477,0.06017393,(349.31* 87.33* 265.68),28.34654,0.1514768,(275.91* 116.24* 211.20)
0,1,5.908346,(273.75* 95.22* 232.32),2.277047,0.05927753,(349.30* 87.34* 265.67),28.33251,0.1612816,(275.91* 116.24* 211.20)
0,1,5.935934,(273.76* 95.23* 232.30),2.275015,0.05937679,(349.30* 87.34* 265.66),28.32834,0.1647457,(275.91* 116.24* 211.20)
0,1,5.96363,(273.76* 94.69* 232.84),2.310686,0.05205445,(349.30* 87.36* 265.65),28.31589,0.180165,(275.91* 116.24* 211.20)
0,1,5.99122,(273.76* 93.59* 233.93),2.382396,0.04080134,(349.28* 87.36* 265.66),28.32706,0.1923856,(275.91* 116.24* 211.20)
0,1,6.019572,(273.82* 92.34* 235.23),2.464836,0.09035926,(349.24* 87.37* 265.67),28.33761,0.2288571,(275.91* 116.24* 211.20)
0,1,6.047662,(273.98* 90.09* 237.47),2.613552,0.06412896,(349.20* 87.40* 265.67),28.32835,0.2837376,(275.91* 116.24* 211.20)
0,1,6.075083,(274.15* 87.33* 240.28),2.8167,0.09073171,(349.12* 87.43* 265.68),28.34198,0.3512026,(275.91* 116.24* 211.20)
0,1,6.102989,(274.41* 85.14* 242.46),2.996787,0.07021978,(349.08* 87.46* 265.70),28.3526,0.4110586,(275.91* 116.24* 211.20)
0,1,6.130648,(274.73* 84.24* 243.47),3.107304,0.1555546,(349.08* 87.50* 265.67),28.32616,0.4416189,(275.91* 116.24* 211.20)
0,1,6.158292,(275.17* 83.50* 244.21),3.218782,0.1310289,(349.10* 87.52* 265.64),28.2938,0.447187,(275.91* 116.24* 211.20)
0,1,6.186349,(275.64* 80.91* 246.77),3.522467,0.07436836,(349.04* 87.50* 265.67),28.32375,0.460243,(275.91* 116.24* 211.20)
0,1,6.213683,(276.23* 79.31* 248.41),3.792251,0.06110843,(349.01* 87.50* 265.65),28.30078,0.4785487,(275.91* 116.24* 211.20)
0,1,6.241764,(276.88* 77.29* 250.46),4.152142,0.03359742,(348.98* 87.52* 265.67),28.32063,0.5167131,(275.91* 116.24* 211.20)
0,1,6.269336,(277.56* 74.87* 252.82),4.604809,-0.08108521,(348.99* 87.53* 265.67),28.32028,0.5194932,(275.91* 116.24* 211.20)
0,1,6.297186,(278.36* 72.60* 254.95),5.108598,-0.3013,(348.98* 87.53* 265.65),28.30518,0.5239646,(275.91* 116.24* 211.20)
0,1,6.325233,(279.32* 70.90* 256.59),5.642066,-0.4624023,(348.96* 87.54* 265.65),28.30161,0.547431,(275.91* 116.24* 211.20)
0,1,6.35269,(280.33* 69.02* 258.37),6.267581,-0.6684875,(348.97* 87.56* 265.64),28.2876,0.5531572,(275.91* 116.24* 211.20)
0,1,6.380818,(281.56* 67.12* 260.06),7.008726,-1.036926,(348.96* 87.56* 265.65),28.2986,0.5593205,(275.91* 116.24* 211.20)
0,1,6.408424,(282.83* 65.52* 261.51),7.775965,-1.352295,(348.93* 87.59* 265.65),28.29564,0.6040171,(275.91* 116.24* 211.20)
0,1,6.436272,(284.14* 64.33* 262.64),8.54433,-1.608612,(348.94* 87.58* 265.64),28.28882,0.5874686,(275.91* 116.24* 211.20)
0,1,6.464066,(285.55* 63.53* 263.18),9.24855,-2.075104,(349.05* 87.50* 265.65),28.30843,0.4516504,(275.91* 116.24* 211.20)
0,1,6.491813,(287.11* 62.95* 263.55),9.98795,-2.528381,(349.14* 87.38* 265.72),28.37403,0.2958786,(275.91* 116.24* 211.20)
0,1,6.519739,(288.65* 62.44* 263.98),10.74935,-2.882599,(349.21* 87.30* 265.75),28.41505,0.1916482,(275.91* 116.24* 211.20)
0,1,6.547351,(290.33* 61.68* 264.43),11.58983,-3.499939,(349.27* 87.27* 265.78),28.43888,0.1329725,(275.91* 116.24* 211.20)
0,1,6.575452,(291.98* 60.95* 264.87),12.42785,-4.122589,(349.30* 87.26* 265.79),28.45449,0.1116282,(275.91* 116.24* 211.20)
0,1,6.602916,(293.60* 60.43* 265.19),13.22134,-4.675903,(349.36* 87.24* 265.84),28.50517,0.06462175,(275.91* 116.24* 211.20)
0,1,6.630772,(295.17* 59.63* 265.78),14.10407,-5.258759,(349.41* 87.23* 265.86),28.52745,0.03319228,(275.91* 116.24* 211.20)
0,1,6.658647,(296.70* 58.93* 266.12),14.8869,-5.996552,(349.46* 87.22* 265.90),28.57065,0.0002080411,(275.91* 116.24* 211.20)
0,1,6.686381,(298.12* 58.31* 266.49),15.64409,-6.622589,(349.50* 87.19* 265.93),28.60369,-0.04180908,(275.91* 116.24* 211.20)
0,1,6.714149,(299.43* 57.70* 266.88),16.36823,-7.21109,(348.93* 87.80* 265.84),28.48739,0.8631897,(275.91* 116.24* 211.20)
0,1,6.741539,(300.67* 57.32* 267.12),17.00467,-7.700439,(348.94* 87.81* 265.86),28.50836,0.8649141,(275.91* 116.24* 211.20)
0,1,6.769065,(301.87* 57.06* 267.22),17.55792,-8.204437,(349.03* 87.76* 265.89),28.5365,0.7715191,(275.91* 116.24* 211.20)
0,1,6.797326,(303.06* 56.84* 267.30),18.09141,-8.693573,(349.08* 87.73* 265.95),28.59637,0.7325904,(275.91* 116.24* 211.20)
0,1,6.824984,(304.16* 56.84* 267.17),18.47175,-9.150391,(349.29* 87.54* 266.00),28.65529,0.4376991,(275.91* 116.24* 211.20)
0,1,6.852852,(305.17* 56.73* 267.27),18.93447,-9.479523,(349.43* 87.47* 266.04),28.70282,0.3054316,(275.91* 116.24* 211.20)
0,1,6.880974,(306.18* 56.85* 267.08),19.23605,-9.849915,(349.31* 87.62* 266.04),28.6958,0.5190077,(275.91* 116.24* 211.20)
0,1,6.908172,(307.17* 56.94* 266.93),19.54262,-10.21091,(349.34* 87.64* 266.07),28.72939,0.521156,(275.91* 116.24* 211.20)
0,1,6.936247,(308.02* 57.03* 266.84),19.82053,-10.48648,(349.42* 87.59* 266.13),28.7892,0.4464913,(275.91* 116.24* 211.20)
0,1,6.964154,(308.83* 57.10* 266.81),20.11207,-10.72144,(349.86* 87.17* 266.29),28.97517,-0.1823425,(275.91* 116.24* 211.20)
0,1,6.992045,(309.73* 57.23* 266.62),20.33489,-11.05374,(350.24* 86.80* 266.42),29.11757,-0.736969,(275.91* 116.24* 211.20)
0,1,7.020128,(310.75* 57.58* 266.24),20.47907,-11.38025,(350.30* 86.72* 266.53),29.22707,-0.8294678,(275.91* 116.24* 211.20)
0,1,7.04744,(311.87* 57.85* 265.75),20.57025,-11.91705,(350.31* 86.66* 266.64),29.33644,-0.8718262,(275.91* 116.24* 211.20)
0,1,7.07543,(312.94* 58.36* 265.39),20.70961,-12.07132,(350.30* 86.62* 266.68),29.3728,-0.9070129,(275.91* 116.24* 211.20)
0,1,7.102979,(313.79* 58.54* 265.12),20.81327,-12.43134,(350.34* 86.61* 266.71),29.41148,-0.9330444,(275.91* 116.24* 211.20)
0,1,7.130406,(314.76* 58.54* 264.98),21.0355,-12.88004,(350.33* 86.61* 266.74),29.44102,-0.9236755,(275.91* 116.24* 211.20)
0,1,7.158648,(315.68* 58.37* 264.89),21.2655,-13.46771,(350.44* 86.52* 266.84),29.5371,-1.046661,(275.91* 116.24* 211.20)
0,1,7.186608,(316.46* 58.39* 264.90),21.51171,-13.72427,(350.52* 86.48* 266.93),29.6344,-1.121429,(275.91* 116.24* 211.20)
0,1,7.214366,(317.19* 58.18* 265.04),21.82938,-14.10876,(350.60* 86.43* 267.04),29.73839,-1.191895,(275.91* 116.24* 211.20)
0,1,7.241877,(317.73* 58.01* 265.15),22.07422,-14.39383,(350.64* 86.38* 267.12),29.82016,-1.251068,(275.91* 116.24* 211.20)
0,1,7.26966,(318.21* 57.96* 265.19),22.24684,-14.59991,(350.67* 86.34* 267.20),29.90658,-1.292023,(275.91* 116.24* 211.20)
0,1,7.297966,(318.63* 57.81* 265.36),22.48818,-14.79068,(350.71* 86.35* 267.22),29.92495,-1.308075,(275.91* 116.24* 211.20)
0,1,7.32521,(319.19* 57.81* 265.37),22.6686,-15.00629,(350.79* 86.33* 267.27),29.97685,-1.361511,(275.91* 116.24* 211.20)
0,1,7.353014,(319.74* 57.86* 265.50),22.91947,-15.08456,(350.84* 86.30* 267.34),30.04797,-1.406586,(275.91* 116.24* 211.20)
0,1,7.380934,(320.31* 57.80* 265.59),23.15241,-15.31601,(350.87* 86.30* 267.35),30.06299,-1.42511,(275.91* 116.24* 211.20)
0,1,7.408539,(320.91* 57.78* 265.59),23.32792,-15.5694,(350.89* 86.23* 267.41),30.11728,-1.491974,(275.91* 116.24* 211.20)
0,1,7.436458,(321.57* 57.74* 265.71),23.60363,-15.80069,(350.95* 86.20* 267.45),30.15726,-1.549835,(275.91* 116.24* 211.20)
0,1,7.464307,(322.17* 57.71* 265.82),23.85711,-16.00067,(351.02* 86.18* 267.45),30.16307,-1.616119,(275.91* 116.24* 211.20)
0,1,7.491903,(322.65* 57.59* 265.87),24.03395,-16.28912,(350.35* 86.79* 267.47),30.15852,-0.6043091,(275.91* 116.24* 211.20)
0,1,7.520005,(323.13* 57.45* 265.98),24.24551,-16.56345,(350.39* 86.81* 267.62),30.30381,-0.5808105,(275.91* 116.24* 211.20)
0,2,9.005348,(273.15* 105.23* 220.83),1.713572,-1.361176,(350.03* 87.50* 265.29),27.99142,-0.1490173,(275.91* 116.24* 211.20)
