range,posture,start,end,
0,NormalBed,3540243,3540340,
0,NormalBed,3540243,3540415,
0,NormalBed,3540243,3540444,
0,NormalBed,3540243,3540472,
0,NormalBed,3540243,3540501,
0,NormalBed,3540243,3540531,
0,NormalBed,3540243,3540546,
0,NormalBed,3540243,3540559,
0,NormalBed,3540243,3540570,
0,NormalBed,3540243,3540586,
0,NormalBed,3540243,3540599,
0,NormalBed,3540243,3540615,
0,NormalBed,3540243,3540628,
0,NormalBed,3540243,3540643,
0,NormalBed,3540243,3540657,
0,NormalBed,3540243,3540686,
0,NormalBed,3540243,3540702,
0,NormalBed,3540243,3540715,
0,NormalBed,3540243,3540725,
0,NormalBed,3540243,3540739,
0,NormalBed,3540243,3540754,
0,NormalBed,3540243,3540767,
0,NormalBed,3540243,3540784,
0,NormalBed,3540243,3540797,
0,NormalBed,3540243,3540807,
0,NormalBed,3540243,3540836,
0,NormalBed,3540243,3540852,
0,NormalBed,3540243,3540866,
0,NormalBed,3540243,3540878,
0,NormalBed,3540243,3540894,
0,NormalBed,3540243,3540908,
0,NormalBed,3540243,3540923,
0,NormalBed,3540243,3540936,
0,NormalBed,3540243,3540946,
0,NormalBed,3540243,3540963,
0,NormalBed,3540243,3540992,
0,NormalBed,3540243,3541005,
0,NormalBed,3540243,3541018,
0,NormalBed,3540243,3541033,
0,NormalBed,3540243,3541047,
0,NormalBed,3540243,3541063,
0,NormalBed,3540243,3541073,
0,NormalBed,3540243,3541087,
0,NormalBed,3540243,3541102,
0,NormalBed,3540243,3541115,
0,NormalBed,3540243,3541144,
0,NormalBed,3540243,3541155,
0,NormalBed,3540243,3541174,
0,NormalBed,3540243,3541184,
0,NormalBed,3540243,3541202,
0,NormalBed,3540243,3541213,
0,NormalBed,3540243,3541226,
0,NormalBed,3540243,3541242,
0,NormalBed,3540243,3541255,
0,NormalBed,3540243,3541266,
0,NormalBed,3540243,3541295,
0,NormalBed,3540243,3541313,
0,NormalBed,3540243,3541323,
0,NormalBed,3540243,3541340,
0,NormalBed,3540243,3541353,
