range,posture,start,end,
315,Standing,4686,4756,
315,Standing,4686,4801,
315,Standing,4686,4834,
315,Standing,4686,4851,
315,Standing,4686,4862,
315,Standing,4686,4875,
315,Standing,4686,4891,
315,Standing,4686,4903,
315,Standing,4686,4920,
315,Standing,4686,4932,
315,Standing,4686,4948,
315,Standing,4686,4963,
315,Standing,4686,4974,
315,Standing,4686,4992,
315,Standing,4686,5003,
315,Standing,4686,5020,
315,Standing,4686,5031,
315,Standing,4686,5049,
315,Standing,4686,5060,
315,Standing,4686,5076,
315,Standing,4686,5089,
315,Standing,4686,5101,
315,Standing,4686,5117,
315,Standing,4686,5130,
315,Standing,4686,5144,
315,Standing,4686,5157,
315,Standing,4686,5170,
315,Standing,4686,5186,
315,Standing,4686,5198,
315,Standing,4686,5211,
315,Standing,4686,5227,
315,Standing,4686,5241,
315,Standing,4686,5256,
315,Standing,4686,5270,
315,Standing,4686,5281,
315,Standing,4686,5299,
315,Standing,4686,5310,
315,Standing,4686,5326,
315,Standing,4686,5339,
315,Standing,4686,5351,
315,Standing,4686,5367,
315,Standing,4686,5380,
315,Standing,4686,5391,
315,Standing,4686,5407,
315,Standing,4686,5420,
315,Standing,4686,5436,
315,Standing,4686,5448,
315,Standing,4686,5460,
315,Standing,4686,5477,
315,Standing,4686,5489,
315,Standing,4686,5506,
315,Standing,4686,5520,
315,Standing,4686,5534,
315,Standing,4686,5549,
315,Standing,4686,5560,
315,Standing,4686,5577,
315,Standing,4686,5588,
315,Standing,4686,5601,
315,Standing,4686,5617,
315,Standing,4686,5629,
315,Standing,4686,5646,
315,Standing,4686,5658,
315,Standing,4686,5675,
315,Standing,4686,5686,
315,Standing,4686,5698,
315,Standing,4686,5714,
315,Standing,4686,5727,
315,Standing,4686,5739,
315,Standing,4686,5755,
315,Standing,4686,5767,
315,Standing,4686,5784,
315,Standing,4686,5798,
315,Standing,4686,5810,
315,Standing,4686,5827,
315,Standing,4686,5838,
315,Standing,4686,5855,
315,Standing,4686,5867,
315,Standing,4686,5879,
315,Standing,4686,5896,
315,Standing,4686,5908,
315,Standing,4686,5924,
315,Standing,4686,5936,
315,Standing,4686,5948,
315,Standing,4686,5964,
315,Standing,4686,5977,
315,Standing,4686,5989,
315,Standing,4686,6005,
315,Standing,4686,6017,
315,Standing,4686,6034,
315,Standing,4686,6048,
315,Standing,4686,6060,
315,Standing,4686,6077,
315,Standing,4686,6088,
315,Standing,4686,6105,
315,Standing,4686,6117,
315,Standing,4686,6129,
315,Standing,4686,6146,
315,Standing,4686,6158,
315,Standing,4686,6174,
315,Standing,4686,6187,
315,Standing,4686,6198,
315,Standing,4686,6214,
315,Standing,4686,6226,
315,Standing,4686,6243,
315,Standing,4686,6255,
315,Standing,4686,6267,
315,Standing,4686,6284,
315,Standing,4686,6295,
315,Standing,4686,6312,
315,Standing,4686,6327,
315,Standing,4686,6338,
315,Standing,4686,6355,
315,Standing,4686,6367,
315,Standing,4686,6379,
315,Standing,4686,6395,
315,Standing,4686,6408,
315,Standing,4686,6424,
315,Standing,4686,6436,
315,Standing,4686,6448,
315,Standing,4686,6464,
315,Standing,4686,6476,
315,Standing,4686,6489,
315,Standing,4686,6505,
315,Standing,4686,6517,
315,Standing,4686,6532,
315,Standing,4686,6545,
315,Standing,4686,6559,
315,Standing,4686,6574,
315,Standing,4686,6588,
315,Standing,4686,6605,
315,Standing,4686,6617,
315,Standing,4686,6629,
315,Standing,4686,6645,
315,Standing,4686,6658,
315,Standing,4686,6669,
315,Standing,4686,6686,
315,Standing,4686,6697,
315,Standing,4686,6714,
315,Standing,4686,6726,
315,Standing,4686,6738,
315,Standing,4686,6755,
315,Standing,4686,6767,
315,Standing,4686,6784,
315,Standing,4686,6796,
315,Standing,4686,6809,
315,Standing,4686,6823,
315,Standing,4686,6838,
315,Standing,4686,6852,
315,Standing,4686,6866,
315,Standing,4686,6879,
315,Standing,4686,6895,
315,Standing,4686,6907,
315,Standing,4686,6924,
315,Standing,4686,6936,
315,Standing,4686,6947,
315,Standing,4686,6965,
315,Standing,4686,6976,
315,Standing,4686,6990,
315,Standing,4686,7005,
315,Standing,4686,7017,
315,Standing,4686,7033,
315,Standing,4686,7046,
315,Standing,4686,7059,
315,Standing,4686,7073,
315,Standing,4686,7088,
315,Standing,4686,7102,
315,Standing,4686,7116,
315,Standing,4686,7129,
315,Standing,4686,7145,
315,Standing,4686,7157,
315,Standing,4686,7174,
315,Standing,4686,7186,
315,Standing,4686,7197,
315,Standing,4686,7215,
315,Standing,4686,7242,
315,Standing,4686,7255,
315,Standing,4686,7271,
315,Standing,4686,7283,
315,Standing,4686,7296,
315,Standing,4686,7312,
315,Standing,4686,7323,
315,Standing,4686,7337,
315,Standing,4686,7352,
315,Standing,4686,7366,
315,Standing,4686,7378,
315,Standing,4686,7395,
315,Standing,4686,7407,
315,Standing,4686,7424,
315,Standing,4686,7436,
315,Standing,4686,7447,
315,Standing,4686,7464,
315,Standing,4686,7476,
315,Standing,4686,7493,
315,Standing,4686,7504,
315,Standing,4686,7517,
315,Standing,4686,7533,
315,Standing,4686,7545,
315,Standing,4686,7562,
315,Standing,4686,7574,
315,Standing,4686,7585,
315,Standing,4686,7602,
315,Standing,4686,7616,
315,Standing,4686,7628,
315,Standing,4686,7645,
315,Standing,4686,7657,
315,Standing,4686,7673,
315,Standing,4686,7686,
315,Standing,4686,7697,
315,Standing,4686,7714,
315,Standing,4686,7726,
315,Standing,4686,7743,
315,Standing,4686,7754,
315,Standing,4686,7767,
315,Standing,4686,7783,
315,Standing,4686,7795,
315,Standing,4686,7812,
315,Standing,4686,7824,
315,Standing,4686,7835,
315,Standing,4686,7852,
315,Standing,4686,7864,
315,Standing,4686,7878,
315,Standing,4686,7895,
315,Standing,4686,7907,
315,Standing,4686,7923,
315,Standing,4686,7936,
315,Standing,4686,7947,
315,Standing,4686,7964,
315,Standing,4686,7975,
315,Standing,4686,7993,
315,Standing,4686,8004,
315,Standing,4686,8016,
315,Standing,4686,8033,
315,Standing,4686,8045,
315,Standing,4686,8061,
315,Standing,4686,8074,
315,Standing,4686,8085,
315,Standing,4686,8102,
315,Standing,4686,8114,
315,Standing,4686,8130,
315,Standing,4686,8144,
315,Standing,4686,8157,
315,Standing,4686,8173,
315,Standing,4686,8185,
315,Standing,4686,8197,
315,Standing,4686,8214,
315,Standing,4686,8225,
315,Standing,4686,8243,
315,Standing,4686,8254,
315,Standing,4686,8271,
315,Standing,4686,8283,
315,Standing,4686,8295,
315,Standing,4686,8311,
315,Standing,4686,8324,
315,Standing,4686,8335,
315,Standing,4686,8352,
315,Standing,4686,8364,
315,Standing,4686,8380,
315,Standing,4686,8392,
315,Standing,4686,8407,
315,Standing,4686,8423,
315,Standing,4686,8435,
315,Standing,4686,8452,
315,Standing,4686,8464,
315,Standing,4686,8475,
315,Standing,4686,8493,
315,Standing,4686,8504,
315,Standing,4686,8521,
315,Standing,4686,8532,
315,Standing,4686,8545,
315,Standing,4686,8561,
315,Standing,4686,8573,
315,Standing,4686,8590,
315,Standing,4686,8602,
315,Standing,4686,8613,
315,Standing,4686,8630,
315,Standing,4686,8642,
315,Standing,4686,8656,
315,Standing,4686,8671,
315,Standing,4686,8685,
315,Standing,4686,8697,
315,Standing,4686,8714,
315,Standing,4686,8725,
315,Standing,4686,8742,
315,Standing,4686,8754,
315,Standing,4686,8771,
315,Standing,4686,8782,
315,Standing,4686,8795,
315,Standing,4686,8811,
315,Standing,4686,8823,
315,Standing,4686,8840,
315,Standing,4686,8852,
315,Standing,4686,8863,
315,Standing,4686,8881,
315,Standing,4686,8892,
315,Standing,4686,8908,
315,Standing,4686,8921,
315,Standing,4686,8935,
315,Standing,4686,8949,
315,Standing,4686,8964,
315,Standing,4686,8975,
315,Standing,4686,8992,
315,Standing,4686,9004,
315,Standing,4686,9021,
315,Standing,4686,9032,
315,Standing,4686,9044,
315,Standing,4686,9061,
315,Standing,4686,9073,
315,Standing,4686,9090,
315,Standing,4686,9102,
315,Standing,4686,9113,
315,Standing,4686,9131,
315,Standing,4686,9142,
315,Standing,4686,9156,
315,Standing,4686,9170,
315,Standing,4686,9185,
315,Standing,4686,9199,
315,Standing,4686,9213,
315,Standing,4686,9228,
315,Standing,4686,9242,
315,Standing,4686,9253,
315,Standing,4686,9271,
315,Standing,4686,9282,
315,Standing,4686,9294,
315,Standing,4686,9311,
315,Standing,4686,9323,
315,Standing,4686,9339,
315,Standing,4686,9352,
315,Standing,4686,9363,
315,Standing,13243,13255,
315,Standing,13243,13267,
315,Standing,13243,13282,
315,Standing,13243,13294,
315,Standing,13243,13312,
315,Standing,13243,13324,
315,Standing,13243,13336,
315,Standing,13243,13353,
315,Standing,13243,13366,
315,Standing,13243,13378,
315,Standing,13243,13393,
315,Standing,13243,13406,
315,Standing,13243,13422,
315,Standing,13243,13435,
315,Standing,13243,13448,
315,Standing,13243,13464,
315,Standing,13243,13474,
315,Standing,13243,13492,
315,Standing,13243,13504,
315,Standing,13243,13516,
315,Standing,13243,13534,
315,Standing,13243,13546,
315,Standing,13243,13560,
315,Standing,13243,13573,
315,Standing,13243,13585,
315,Standing,13243,13602,
315,Standing,13243,13615,
315,Standing,13243,13627,
315,Standing,13243,13644,
315,Standing,13243,13657,
315,Standing,13243,13672,
315,Standing,13243,13684,
315,Standing,13243,13701,
315,Standing,13243,13714,
315,Standing,13243,13726,
315,Standing,13243,13741,
315,Standing,13243,13753,
315,Standing,13243,13765,
315,Standing,13243,13783,
315,Standing,13243,13795,
315,Standing,13243,13812,
315,Standing,13243,13825,
315,Standing,13243,13837,
315,Standing,13243,13851,
315,Standing,13243,13876,
315,Standing,13243,13893,
315,Standing,13243,13914,
315,Standing,13243,13935,
315,Standing,13243,13950,
315,Standing,13243,13963,
315,Standing,13243,13975,
315,Standing,13243,13992,
315,Standing,13243,14005,
315,Standing,13243,14017,
315,Standing,13243,14031,
315,Standing,13243,14044,
315,Standing,13243,14056,
315,Standing,13243,14073,
315,Standing,13243,14086,
315,Standing,13243,14103,
315,Standing,13243,14115,
315,Standing,13243,14128,
315,Standing,13243,14142,
315,Standing,13243,14154,
315,Standing,13243,14172,
315,Standing,13243,14184,
315,Standing,13243,14196,
315,Standing,13243,14214,
315,Standing,13243,14226,
315,Standing,13243,14238,
315,Standing,13243,14254,
315,Standing,13243,14266,
315,Standing,13243,14280,
315,Standing,13243,14296,
315,Standing,13243,14308,
315,Standing,13243,14322,
315,Standing,13243,14334,
315,Standing,13243,14347,
315,Standing,13243,14364,
315,Standing,13243,14376,
315,Standing,13243,14394,
315,Standing,13243,14406,
315,Standing,13243,14418,
315,Standing,13243,14433,
315,Standing,13243,14445,
315,Standing,13243,14462,
315,Standing,13243,14475,
315,Standing,13243,14487,
315,Standing,13243,14502,
315,Standing,13243,14515,
315,Standing,13243,14532,
315,Standing,13243,14544,
315,Standing,13243,14557,
315,Standing,13243,14574,
315,Standing,13243,14586,
315,Standing,13243,14601,
315,Standing,13243,14613,
315,Standing,13243,14625,
315,Standing,13243,14643,
315,Standing,13243,14655,
315,Standing,13243,14667,
315,Standing,13243,14685,
315,Standing,13243,14697,
