range,posture,start,end,
90,NormalBed,1087561,1087677,
90,NormalBed,1087561,1087754,
90,NormalBed,1087561,1087796,
90,NormalBed,1087561,1087838,
90,NormalBed,1087561,1087864,
90,NormalBed,1087561,1087893,
90,NormalBed,1087561,1087923,
90,NormalBed,1087561,1087951,
90,NormalBed,1087561,1087993,
90,NormalBed,1087561,1088020,
90,NormalBed,1087561,1088047,
90,NormalBed,1087561,1088075,
90,NormalBed,1087561,1088104,
90,NormalBed,1087561,1088144,
90,NormalBed,1087561,1088173,
90,NormalBed,1087561,1088201,
90,NormalBed,1087561,1088231,
90,NormalBed,1087561,1088270,
90,NormalBed,1087561,1088300,
90,NormalBed,1087561,1088328,
90,NormalBed,1087561,1088357,
90,NormalBed,1087561,1088394,
90,NormalBed,1087561,1088423,
90,NormalBed,1087561,1088452,
90,NormalBed,1087561,1088481,
90,NormalBed,1087561,1088521,
90,NormalBed,1087561,1088549,
90,NormalBed,1087561,1088578,
90,NormalBed,1087561,1088608,
90,NormalBed,1087561,1088645,
90,NormalBed,1087561,1088673,
90,NormalBed,1087561,1088700,
90,NormalBed,1087561,1088729,
90,NormalBed,1087561,1088757,
90,NormalBed,1087561,1088787,
90,NormalBed,1087561,1088816,
90,NormalBed,1087561,1088852,
90,NormalBed,1087561,1088884,
90,NormalBed,1087561,1088921,
90,NormalBed,1087561,1088955,
90,NormalBed,1087561,1088992,
90,NormalBed,1087561,1089021,
90,NormalBed,1087561,1089060,
90,NormalBed,1087561,1089102,
90,NormalBed,1087561,1089134,
90,NormalBed,1087561,1089171,
90,NormalBed,1087561,1089201,
90,NormalBed,1087561,1089229,
90,NormalBed,1087561,1089258,
90,NormalBed,1087561,1089288,
90,NormalBed,1087561,1089316,
90,NormalBed,1087561,1089340,
90,NormalBed,1087561,1089369,
90,NormalBed,1087561,1089398,
90,NormalBed,1087561,1089437,
90,NormalBed,1087561,1089467,
90,NormalBed,1087561,1089496,
90,NormalBed,1087561,1089524,
90,NormalBed,1087561,1089554,
90,NormalBed,1087561,1089577,
90,NormalBed,1087561,1089619,
90,NormalBed,1087561,1089646,
90,NormalBed,1087561,1089675,
90,NormalBed,1087561,1089703,
90,NormalBed,1087561,1089732,
90,NormalBed,1087561,1089775,
90,NormalBed,1087561,1089799,
90,NormalBed,1087561,1089827,
90,NormalBed,1087561,1089867,
90,NormalBed,1087561,1089896,
90,NormalBed,1087561,1089925,
90,NormalBed,1087561,1089968,
90,NormalBed,1087561,1089996,
90,NormalBed,1087561,1090020,
90,NormalBed,1087561,1090049,
90,NormalBed,1087561,1090078,
90,NormalBed,1087561,1090107,
90,NormalBed,1087561,1090134,
90,NormalBed,1087561,1090176,
90,NormalBed,1087561,1090204,
90,NormalBed,1087561,1090233,
90,NormalBed,1087561,1090257,
90,NormalBed,1087561,1090286,
90,NormalBed,1087561,1090315,
90,NormalBed,1087561,1090355,
90,NormalBed,1087561,1090383,
90,NormalBed,1087561,1090412,
90,NormalBed,1087561,1090442,
