Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Down,1,17.53169,-3.052424,-1.249762,-3.004395,0.1083524,-0.7835966,-0.3748225
Down,1,17.61033,-3.050179,-1.250544,-3.00107,0.1643245,-0.7648944,-0.3588198
Down,1,17.64525,-3.051398,-1.257099,-2.999439,0.23239,-0.751474,-0.3414966
Down,1,17.67363,-3.053066,-1.262846,-2.998656,0.2690692,-0.7391344,-0.3339648
Down,1,17.7002,-3.055117,-1.266405,-2.998852,0.3171355,-0.7052664,-0.3454843
Down,1,17.72804,-3.056462,-1.267486,-2.998787,0.4059006,-0.6573014,-0.360452
Down,1,17.74889,-3.052232,-1.267486,-2.99526,0.4833549,-0.6158028,-0.3700944
Down,1,17.77684,-3.052809,-1.268103,-2.99441,0.5315546,-0.5747126,-0.3906707
Down,1,17.80708,-3.056014,-1.269491,-2.99539,0.5650989,-0.5496522,-0.403483
Down,1,17.83676,-3.060942,-1.272724,-2.997024,0.6116581,-0.5263757,-0.403483
Down,1,17.86156,-3.066629,-1.275796,-2.998982,0.6711472,-0.4865827,-0.4130683
Down,1,17.89408,-3.070521,-1.277175,-2.999896,0.7509531,-0.4414621,-0.4087828
Down,1,17.91437,-3.077144,-1.276716,-3.002831,0.7880787,-0.4233615,-0.4078243
Down,1,17.94263,-3.08515,-1.276102,-3.007391,0.8163731,-0.4432315,-0.3663747
Down,1,17.97097,-3.091488,-1.275642,-3.011424,0.8277984,-0.4702222,-0.3238513
Down,1,17.99915,-3.098383,-1.276102,-3.015387,0.8488063,-0.4877876,-0.2859903
Down,1,18.02776,-3.106649,-1.277941,-3.020058,0.8688563,-0.5016313,-0.2564087
Down,1,18.06257,-3.116338,-1.279625,-3.024851,0.8638874,-0.530449,-0.2365626
Down,1,18.08335,-3.123241,-1.280542,-3.028149,0.8650193,-0.5602303,-0.2193969
Down,1,18.11147,-3.128314,-1.280847,-3.030153,0.867955,-0.5831623,-0.2065338
Down,1,18.1392,-3.131691,-1.281916,-3.033188,0.8749159,-0.6058724,-0.1938267
Down,1,18.16687,-3.133379,-1.283594,-3.034156,0.8972207,-0.6224399,-0.1780411
Down,1,18.19479,-3.142923,-1.286183,-3.039184,0.9054703,-0.640108,-0.1678588
Down,1,18.22952,-3.15188,-1.288008,-3.043818,0.9318824,-0.6416347,-0.1545051
Down,1,18.25044,-3.159697,-1.289982,-3.047418,0.9242921,-0.628073,-0.1570175
Down,1,18.27775,-3.166999,-1.291346,-3.050756,0.8996165,-0.6148488,-0.1631294
Down,1,18.30557,-3.167679,-1.292104,-3.048766,0.8824874,-0.5951191,-0.1678588
Down,1,18.33394,-3.173792,-1.29392,-3.051013,0.864793,-0.5626699,-0.1791368
Down,1,18.36185,-3.176566,-1.297544,-3.051013,0.8517979,-0.5248867,-0.2036718
Down,1,18.39686,-3.17823,-1.302211,-3.050884,0.8339216,-0.4706381,-0.2486604
Down,1,18.41851,-3.179585,-1.306412,-3.051205,0.825194,-0.4140146,-0.2934199
Down,1,18.44557,-3.181616,-1.309554,-3.052168,0.8318071,-0.364769,-0.3268584
Down,1,18.47295,-3.185429,-1.312688,-3.053899,0.8093922,-0.343781,-0.3544303
Down,1,18.5002,-3.190587,-1.314029,-3.056526,0.7999081,-0.3262592,-0.3779418
Down,1,18.52853,-3.197391,-1.315071,-3.059983,0.7760689,-0.3238513,-0.3961419
Down,1,18.56361,-3.204852,-1.315369,-3.063691,0.7574393,-0.3083766,-0.4210443
Down,1,18.58423,-3.213697,-1.316558,-3.067586,0.7362165,-0.3045456,-0.4405747
Down,1,18.6124,-3.221911,-1.319231,-3.071285,0.7116191,-0.2973941,-0.4622481
Down,1,18.63975,-3.23295,-1.32323,-3.075617,0.6960504,-0.2947506,-0.4764233
Down,1,18.66783,-3.255941,-1.333982,-3.08388,0.6921035,-0.2900664,-0.4881886
Down,1,18.69559,-3.288845,-1.346103,-3.094147,0.6887025,-0.2934199,-0.4929749
Down,1,18.73062,-3.318181,-1.352773,-3.102361,0.6540186,-0.3202056,-0.4817329
Down,1,18.75154,-3.34726,-1.359123,-3.110679,0.5921526,-0.3856296,-0.4498048
Down,1,18.77926,-3.364063,-1.355519,-3.115082,0.5392296,-0.4356619,-0.429328
Down,1,18.80657,-3.343632,-1.339399,-3.106397,0.4945601,-0.4821389,-0.4083038
Down,1,18.83464,-3.313044,-1.319379,-3.096234,0.4727124,-0.5166202,-0.3871488
Down,1,18.8624,-3.306715,-1.308059,-3.095665,0.4423477,-0.5370479,-0.373777
Down,1,18.8973,-3.278113,-1.288767,-3.088574,0.4256662,-0.5460806,-0.3615361
Down,1,18.91796,-3.261288,-1.275182,-3.083436,0.410693,-0.5496522,-0.3505445
Down,1,18.94553,-3.293485,-1.283747,-3.095792,0.3971285,-0.5532007,-0.3420692
Down,1,18.97433,-3.358063,-1.30761,-3.120607,0.393167,-0.5507192,-0.3333784
Down,1,19.00177,-3.433477,-1.337937,-3.147156,0.393167,-0.5424856,-0.3292442
Down,1,19.02994,-3.437922,-1.338668,-3.150016,0.3432113,-0.5500081,-0.3368816
Down,1,19.06525,-3.464415,-1.346975,-3.159697,0.2705197,-0.5668277,-0.3516591
Down,1,19.08587,-3.527255,-1.369308,-3.181062,0.2121421,-0.5885065,-0.3588198
Down,1,19.11323,-3.569796,-1.381119,-3.196717,0.1855749,-0.5931431,-0.3571801
Down,1,19.14127,-3.583428,-1.381119,-3.203569,0.165511,-0.5914913,-0.3560827
Down,1,19.16826,-3.558645,-1.365014,-3.201185,0.2036718,-0.5595313,-0.3494264
Down,1,19.19502,-3.564637,-1.35176,-3.215098,0.2438933,-0.5286014,-0.343781
Down,1,19.23053,-3.628874,-1.362,-3.249922,0.2755364,-0.5028,-0.3397734
Down,1,19.25173,-3.613192,-1.345812,-3.258405,0.3006659,-0.4821389,-0.3363003
Down,1,19.27947,-3.668638,-1.361425,-3.286702,0.3195939,-0.4660423,-0.3333784
Down,1,19.30704,-3.75322,-1.390579,-3.321189,0.3351346,-0.4528397,-0.3316129
Down,1,19.33541,-3.743765,-1.38395,-3.322662,0.3477423,-0.4427898,-0.3292442
Down,1,19.36355,-3.790287,-1.401234,-3.336422,0.3599087,-0.4352126,-0.3262592
Down,1,19.39871,-3.770034,-1.391705,-3.328079,0.3763854,-0.429328,-0.3226406
Down,1,19.41881,-3.714307,-1.36845,-3.308727,0.3971285,-0.4219727,-0.3183671
Down,1,19.44615,-3.746118,-1.381119,-3.317178,0.4149588,-0.4168407,-0.3134116
Down,1,19.47425,-3.719312,-1.373304,-3.309201,0.4379019,-0.4116447,-0.3064671
Down,1,19.50199,-3.705863,-1.369022,-3.300196,0.4639383,-0.3976209,-0.309643
Down,1,19.52982,-3.683073,-1.362,-3.289798,0.5000685,-0.3732531,-0.3226406
Down,1,19.56561,-3.712093,-1.374016,-3.296575,0.5308178,-0.3544303,-0.329838
Down,1,19.61312,-3.797513,-1.395777,-3.31706,0.5363187,-0.3522151,-0.3322025
Down,1,19.64093,-3.853055,-1.40667,-3.332018,0.5388666,-0.3571801,-0.3177519
Down,1,19.66961,-3.898225,-1.410698,-3.342636,0.5424856,-0.3615361,-0.3039024
Down,1,19.69718,-3.924309,-1.412777,-3.348429,0.5428462,-0.3658403,-0.2900664
Down,1,19.73174,-3.954037,-1.420513,-3.35748,0.5293413,-0.3727285,-0.2804634
Down,1,19.75326,-3.986787,-1.42985,-3.369413,0.5089886,-0.3835945,-0.2748253
Down,1,19.79062,-4.006826,-1.436404,-3.375973,0.4677188,-0.4020255,-0.2741124
Down,1,19.82142,-4.037014,-1.441301,-3.386395,0.3835945,-0.4392403,-0.2783625
Down,1,19.84873,-4.050719,-1.441436,-3.393038,0.3386196,-0.4693892,-0.272681
Down,1,19.88304,-4.067365,-1.444149,-3.403293,0.3722032,-0.4693892,-0.2525642
Down,1,19.90494,-4.083078,-1.446316,-3.412026,0.3810355,-0.4809199,-0.2422834
Down,1,19.93209,-4.097872,-1.446992,-3.420851,0.3871488,-0.4901886,-0.23239
Down,1,19.96041,-4.108706,-1.446451,-3.428398,0.3901695,-0.4957456,-0.2246844
Down,1,19.99006,-4.111136,-1.443743,-3.434218,0.3901695,-0.4988932,-0.2176059
Down,1,20.01832,-4.120558,-1.44035,-3.439914,0.3891652,-0.4981082,-0.2102893
