time,turnedAngle,pitchAngle,yawAngle
9,0,0,0
11967648,0,0,0
11967651,0,0,0
11967654,0,0,0
 ,0,0,0
11967646,0,0,0
11967648,0,0,0
11967651,0,0,0
11967654,0,0,0
11967656,0,0,0
11967648,0,0,0
11967651,0,0,0
11967654,0,0,0
11967656,0,0,0
11967660,0,0,0
11967663,0,0,0
11967665,0,0,0
11967668,0,0,0
11967671,0,0,0
11967673,0,0,0
11967676,0,0,0
11967679,0,0,0
11967681,0,0,0
11967684,0,0,0
11967686,0,0,0
11967689,0,0,0
11967692,0,0,0
11967694,0,0,0
11967697,0,0,0
11967700,0,0,0
11967703,0,0,0
11967706,0,0,0
11967709,0,0,0
11967711,0,0,0
11967714,0,0,0
11967717,0,0,0
11967719,0,0,0
11967722,0,0,0
11967725,0,0,0
11967727,0,0,0
11967730,0,0,0
11967733,0,0,0
11967735,0,0,0
11967738,0,0,0
11967741,0,0,0
11967744,0,0,0
11967747,0,0,0
11967750,0,0,0
11967752,0,0,0
11967755,0,0,0
11967758,0,0,0
11967760,0,0,0
11967763,0,0,0
11967766,0,0,0
11967768,0,0,0
11967771,0,0,0
11967773,0,0,0
11967776,0,0,0
11967779,0,0,0
11967781,0,0,0
11967784,0,0,0
11967788,0,0,0
11967790,0,0,0
11967793,0,0,0
11967796,0,0,0
11967798,0,0,0
11967801,0,0,0
11967804,0,0,0
11967806,0,0,0
11967809,0,0,0
11967812,0,0,0
11967814,0,0,0
11967817,0,0,0
11967820,0,0,0
11967822,0,0,0
11967825,0,0,0
11967828,0,0,0
11967831,0,0,0
11967834,0,0,0
11967837,0,0,0
11967839,0,0,0
11967842,0,0,0
11967845,0,0,0
11967847,0,0,0
11967850,0,0,0
11967853,0,0,0
11967855,0,0,0
11967858,0,0,0
11967860,0,0,0
11967863,0,0,0
11967866,0,0,0
11967868,0,0,0
11967872,0,0,0
11967875,0,0,0
11967877,0,0,0
11967880,0,0,0
11967883,0,0,0
11967885,0,0,0
11967888,0,0,0
11967891,0,0,0
11967893,0,0,0
11967896,0,0,0
11967899,0,0,0
11967901,0,0,0
11967904,0,0,0
11967907,0,0,0
11967909,0,0,0
11967912,0,0,0
11967916,0,0,0
11967918,0,0,0
11967921,0,0,0
11967924,0,0,0
11967926,0,0,0
11967929,0,0,0
11967932,0,0,0
11967934,0,0,0
11967937,0,0,0
11967940,0,0,0
11967942,0,0,0
11967945,0,0,0
11967947,0,0,0
11967950,0,0,0
11967953,0,0,0
11967955,0,0,0
11967959,0,0,0
11967962,0,0,0
11967964,0,0,0
11967967,0,0,0
11967970,0,0,0
11967972,0,0,0
11967975,0,0,0
11967978,0,0,0
11967980,0,0,0
11967983,0,0,0
11967986,0,0,0
11967988,0,0,0
11967991,0,0,0
11967994,0,0,0
11967996,0,0,0
11968000,0,0,0
11968003,0,0,0
11968005,0,0,0
11968008,0,0,0
11968011,0,0,0
11968013,0,0,0
11968016,0,0,0
11968019,0,0,0
11968021,0,0,0
11968024,0,0,0
11968027,0,0,0
11968029,0,0,0
11968032,0,0,0
11968034,0,0,0
11968037,0,0,0
11968040,0,0,0
11968043,0,0,0
11968046,0,0,0
11968049,0,0,0
11968051,0,0,0
11968054,0,0,0
11968057,0,0,0
11968059,0,0,0
11968062,0,0,0
11968065,0,0,0
11968067,0,0,0
11968070,0,0,0
11968073,0,0,0
11968075,0,0,0
11968078,0,0,0
11968081,0,0,0
11968083,0,0,0
11968087,0,0,0
11968090,0,0,0
11968092,0,0,0
11968095,0,0,0
11968098,0,0,0
11968100,0,0,0
11968103,0,0,0
11968106,0,0,0
11968108,0,0,0
11968111,0,0,0
11968114,0,0,0
11968116,0,0,0
11968119,0,0,0
11968121,0,0,0
11968124,0,0,0
11968128,0,0,0
11968130,0,0,0
11968133,0,0,0
11968136,0,0,0
11968138,0,0,0
11968141,0,0,0
11968144,0,0,0
11968146,0,0,0
11968149,0,0,0
11968152,0,0,0
11968154,0,0,0
11968157,0,0,0
11968160,0,0,0
11968162,0,0,0
11968165,0,0,0
11968168,0,0,0
11968171,0,0,0
11968174,0,0,0
11968177,0,0,0
11968179,0,0,0
11968182,0,0,0
11968185,0,0,0
11968187,0,0,0
11968190,0,0,0
11968193,0,0,0
11968195,0,0,0
11968198,0,0,0
11968201,0,0,0
11968203,0,0,0
11968206,0,0,0
11968208,0,0,0
11968211,0,0,0
11968215,0,0,0
11968217,0,0,0
11968220,0,0,0
11968223,0,0,0
11968225,0,0,0
11968228,0,0,0
11968231,0,0,0
11968233,0,0,0
11968236,0,0,0
11968239,0,0,0
11968241,0,0,0
11968244,0,0,0
11968247,0,0,0
11968249,0,0,0
11968252,0,0,0
11968256,0,0,0
11968258,0,0,0
11968261,0,0,0
11968264,0,0,0
11968266,0,0,0
11968269,0,0,0
11968272,0,0,0
11968274,0,0,0
11968277,0,0,0
11968280,0,0,0
11968282,0,0,0
11968285,0,0,0
11968288,0,0,0
11968290,0,0,0
11968293,0,0,0
11968295,0,0,0
11968299,0,0,0
11968302,0,0,0
11968304,0,0,0
11968307,0,0,0
11968310,0,0,0
11968312,0,0,0
11968315,0,0,0
11968318,0,0,0
11968320,0,0,0
11968323,0,0,0
11968326,0,0,0
11968328,0,0,0
11968331,0,0,0
11968334,0,0,0
11968336,0,0,0
11968339,0,0,0
11968343,0,0,0
11968345,0,0,0
11968348,0,0,0
11968351,0,0,0
11968353,0,0,0
11968356,0,0,0
11968359,0,0,0
11968361,0,0,0
11968364,0,0,0
11968367,0,0,0
11968369,0,0,0
11968372,0,0,0
11968375,0,0,0
11968377,0,0,0
11968380,0,0,0
11968382,0,0,0
11968386,0,0,0
11968389,0,0,0
11968391,0,0,0
11968394,0,0,0
11968397,0,0,0
11968399,0,0,0
11968402,0,0,0
11968405,0,0,0
11968407,0,0,0
11968410,0,0,0
11968413,0,0,0
11968415,0,0,0
11968418,0,0,0
11968421,0,0,0
11968423,0,0,0
11968427,0,0,0
11968430,0,0,0
11968432,0,0,0
11968435,0,0,0
11968438,0,0,0
11968440,0,0,0
11968443,0,0,0
11968446,0,0,0
11968448,0,0,0
11968451,0,0,0
11968454,0,0,0
11968456,0,0,0
11968459,0,0,0
11968462,0,0,0
11968464,0,0,0
11968467,0,0,0
11968470,0,0,0
11968473,0,0,0
11968476,0,0,0
11968478,0,0,0
11968481,0,0,0
11968484,0,0,0
11968486,0,0,0
11968489,0,0,0
11968492,0,0,0
11968494,0,0,0
11968497,0,0,0
11968500,0,0,0
11968502,0,0,0
11968505,0,0,0
11968508,0,0,0
11968510,0,0,0
11968514,0,0,0
11968517,0,0,0
11968519,0,0,0
11968522,0,0,0
11968525,0,0,0
11968527,0,0,0
11968530,0,0,0
11968533,0,0,0
11968535,0,0,0
11968538,0,0,0
11968541,0,0,0
11968543,0,0,0
11968546,0,0,0
11968549,0,0,0
11968551,0,0,0
11968555,0,0,0
11968557,0,0,0
11968560,0,0,0
11968563,0,0,0
11968565,0,0,0
11968568,0,0,0
