Direction,tCount,Time,HeadRotation,HeadPitch,HeadYaw,TrunkRotation,TrunkPitch,TrunkYaw,StartRotation
45,1,11.0486,(3.45* 43.34* 2.16),0.4481447,4.635189,(359.00* 18.02* 5.63),-0.8539124,-20.78058,(2.96* 38.70* 2.06)
45,1,11.08525,(3.42* 43.33* 2.16),0.4211072,4.619235,(359.01* 18.01* 5.62),-0.8562622,-20.78888,(2.96* 38.70* 2.06)
45,1,11.13222,(3.40* 43.28* 2.18),0.414589,4.569656,(359.03* 18.03* 5.58),-0.864563,-20.77573,(2.96* 38.70* 2.06)
45,1,11.16319,(3.40* 43.25* 2.18),0.4185966,4.547143,(359.04* 18.02* 5.55),-0.8783875,-20.77991,(2.96* 38.70* 2.06)
45,1,11.18635,(3.42* 43.25* 2.19),0.4401996,4.54425,(359.03* 18.02* 5.55),-0.8809814,-20.77719,(2.96* 38.70* 2.06)
45,1,11.21379,(3.43* 43.25* 2.19),0.4482393,4.538857,(359.03* 18.02* 5.56),-0.8721313,-20.78052,(2.96* 38.70* 2.06)
45,1,11.24306,(3.39* 43.24* 2.19),0.412017,4.5358,(359.46* 18.45* 5.47),-0.5920715,-20.34644,(2.96* 38.70* 2.06)
45,1,11.27094,(3.34* 43.23* 2.16),0.3582037,4.522019,(359.30* 18.26* 5.46),-0.7284241,-20.54056,(2.96* 38.70* 2.06)
45,1,11.29936,(3.32* 43.23* 2.16),0.3388815,4.523163,(359.07* 17.98* 5.38),-0.9585571,-20.823,(2.96* 38.70* 2.06)
45,1,11.32691,(3.21* 43.28* 2.19),0.2766334,4.57319,(359.06* 17.97* 5.27),-1.02948,-20.83224,(2.96* 38.70* 2.06)
45,1,11.355,(3.14* 43.34* 2.22),0.2329249,4.629734,(359.06* 18.00* 5.18),-1.089172,-20.80081,(2.96* 38.70* 2.06)
45,1,11.38348,(3.07* 43.44* 2.24),0.1950458,4.730471,(359.08* 18.05* 5.13),-1.100128,-20.75272,(2.96* 38.70* 2.06)
45,1,11.41114,(2.95* 43.52* 2.22),0.09227227,4.81054,(359.08* 18.09* 5.22),-1.054047,-20.7074,(2.96* 38.70* 2.06)
45,1,11.43881,(2.87* 43.63* 2.19),0.008581936,4.922629,(359.05* 18.13* 5.18),-1.094543,-20.67181,(2.96* 38.70* 2.06)
45,1,11.46707,(2.74* 43.71* 2.23),-0.06646729,4.999288,(359.00* 18.16* 5.16),-1.152802,-20.64261,(2.96* 38.70* 2.06)
45,1,11.4951,(2.48* 43.84* 2.24),-0.2643433,5.134837,(358.97* 18.18* 5.13),-1.195435,-20.62668,(2.96* 38.70* 2.06)
45,1,11.52244,(2.22* 43.99* 2.23),-0.4727173,5.276513,(358.94* 18.20* 5.10),-1.236389,-20.60086,(2.96* 38.70* 2.06)
45,1,11.5503,(1.78* 44.23* 2.20),-0.8320007,5.515331,(358.91* 18.25* 5.04),-1.298462,-20.55179,(2.96* 38.70* 2.06)
