time,turnedAngle,pitchAngle,yawAngle
,0,0,0
9245617,0,0,0
9245620,0,0,0
9245623,0,0,0
9245625,0,0,0
9245628,0,0,0
9245630,0,0,0
9245633,0,0,0
9245635,0,0,0
9245638,0,0,0
9245641,0,0,0
9245643,0,0,0
9245646,0,0,0
9245648,0,0,0
9245651,0,0,0
9245654,0,0,0
9245657,0,0,0
9245660,0,0,0
9245662,0,0,0
9245665,0,0,0
9245667,0,0,0
9245670,0,0,0
9245672,0,0,0
9245675,0,0,0
9245678,0,0,0
9245680,0,0,0
9245683,0,0,0
9245685,0,0,0
9245688,0,0,0
9245690,0,0,0
9245693,0,0,0
9245697,0,0,0
9245699,0,0,0
9245702,0,0,0
9245704,0,0,0
9245707,0,0,0
9245709,0,0,0
9245712,0,0,0
9245715,0,0,0
9245717,0,0,0
9245720,0,0,0
9245722,0,0,0
9245725,0,0,0
9245727,0,0,0
9245730,0,0,0
9245733,0,0,0
9245735,0,0,0
9245739,0,0,0
9245741,0,0,0
9245744,0,0,0
9245746,0,0,0
9245749,0,0,0
9245752,0,0,0
9245754,0,0,0
9245757,0,0,0
9245759,0,0,0
9245762,0,0,0
9245765,0,0,0
9245767,0,0,0
9245770,0,0,0
9245772,0,0,0
9245775,0,0,0
9245777,0,0,0
9245780,0,0,0
9245784,0,0,0
9245786,0,0,0
9245789,0,0,0
9245791,0,0,0
9245794,0,0,0
9245796,0,0,0
9245799,0,0,0
9245802,0,0,0
9245804,0,0,0
9245807,0,0,0
9245809,0,0,0
9245812,0,0,0
9245814,0,0,0
9245817,0,0,0
9245820,0,0,0
9245822,0,0,0
9245826,0,0,0
9245828,0,0,0
9245831,0,0,0
9245833,0,0,0
9245836,0,0,0
9245839,0,0,0
9245841,0,0,0
9245844,0,0,0
9245846,0,0,0
9245849,0,0,0
9245851,0,0,0
9245854,0,0,0
9245857,0,0,0
9245859,0,0,0
9245862,0,0,0
9245864,0,0,0
9245868,0,0,0
9245870,0,0,0
9245873,0,0,0
9245876,0,0,0
9245878,0,0,0
9245881,0,0,0
9245883,0,0,0
9245886,0,0,0
9245888,0,0,0
9245891,0,0,0
9245894,0,0,0
9245896,0,0,0
9245899,0,0,0
9245901,0,0,0
9245904,0,0,0
9245906,0,0,0
9245910,0,0,0
9245913,0,0,0
9245915,0,0,0
9245918,0,0,0
9245920,0,0,0
9245923,0,0,0
9245925,0,0,0
9245928,0,0,0
9245931,0,0,0
9245933,0,0,0
9245936,0,0,0
9245938,0,0,0
9245941,0,0,0
9245943,0,0,0
9245946,0,0,0
9245949,0,0,0
9245952,0,0,0
9245955,0,0,0
9245957,0,0,0
9245960,0,0,0
9245962,0,0,0
9245965,0,0,0
9245968,0,0,0
9245970,0,0,0
9245973,0,0,0
9245975,0,0,0
9245978,0,0,0
9245981,0,0,0
9245983,0,0,0
9245986,0,0,0
9245988,0,0,0
