Direction,tCount,Time,HeadRotation,HeadPitch,HeadYaw,TrunkRotation,TrunkPitch,TrunkYaw,StartRotation
0,1,7.70389,(353.82* 0.09* 1.05),-0.09039307,-0.1756897,(357.31* 359.50* 0.57),3.394684,-0.8091736,(353.91* 0.23* 1.33)
0,1,7.752105,(353.87* 359.95* 1.11),-0.04653931,-0.3025208,(357.31* 359.47* 0.60),3.39909,-0.8407898,(353.91* 0.23* 1.33)
0,1,7.774776,(353.89* 359.82* 1.15),-0.01889038,-0.427948,(357.33* 359.49* 0.63),3.414147,-0.8210144,(353.91* 0.23* 1.33)
0,1,7.801876,(353.88* 359.81* 1.16),-0.03198242,-0.4362793,(357.33* 359.48* 0.63),3.413378,-0.8223572,(353.91* 0.23* 1.33)
0,1,7.826101,(353.87* 359.85* 1.18),-0.04223633,-0.3983459,(357.34* 359.53* 0.62),3.42266,-0.7746582,(353.91* 0.23* 1.33)
0,1,7.855037,(353.79* 359.95* 1.18),-0.12323,-0.3022156,(357.37* 359.60* 0.59),3.452373,-0.7119446,(353.91* 0.23* 1.33)
0,1,7.884067,(353.76* 0.06* 1.14),-0.1526794,-0.1923523,(357.38* 359.66* 0.62),3.467317,-0.6483154,(353.91* 0.23* 1.33)
0,1,7.914505,(353.75* 0.20* 1.11),-0.1620483,-0.05392456,(357.39* 359.71* 0.68),3.478654,-0.5883179,(353.91* 0.23* 1.33)
0,1,7.940675,(353.79* 0.31* 1.08),-0.1263123,0.05363741,(357.41* 359.78* 0.63),3.498321,-0.5239258,(353.91* 0.23* 1.33)
0,1,7.968843,(353.85* 0.46* 1.04),-0.06716919,0.2015107,(357.41* 359.82* 0.62),3.493333,-0.4888916,(353.91* 0.23* 1.33)
0,1,7.996626,(353.85* 0.60* 1.02),-0.06515503,0.3306325,(357.40* 359.86* 0.63),3.488588,-0.4465332,(353.91* 0.23* 1.33)
0,1,8.024556,(353.92* 0.73* 1.04),0.004470213,0.465409,(357.52* 359.80* 0.48),3.603104,-0.5232849,(353.91* 0.23* 1.33)
0,1,8.052671,(354.01* 0.91* 1.03),0.09529866,0.6490757,(357.63* 359.76* 0.38),3.709172,-0.5787659,(353.91* 0.23* 1.33)
0,1,8.080729,(353.98* 1.20* 1.02),0.06904457,0.9358678,(357.64* 359.88* 0.34),3.727681,-0.4611511,(353.91* 0.23* 1.33)
0,1,8.108132,(353.94* 1.56* 1.03),0.02783406,1.293688,(357.67* 0.06* 0.33),3.748833,-0.2819824,(353.91* 0.23* 1.33)
0,1,8.136502,(353.96* 2.01* 1.01),0.05052655,1.744446,(357.68* 0.22* 0.40),3.759473,-0.1099243,(353.91* 0.23* 1.33)
0,1,8.164465,(354.01* 2.52* 0.98),0.09160419,2.251225,(357.69* 0.47* 0.44),3.772078,0.1415234,(353.91* 0.23* 1.33)
0,1,8.191561,(354.03* 3.10* 0.92),0.1135173,2.822557,(357.70* 0.68* 0.44),3.780428,0.3515701,(353.91* 0.23* 1.33)
0,1,8.220229,(353.96* 3.76* 0.93),0.04775274,3.484492,(357.71* 1.04* 0.49),3.797719,0.7169639,(353.91* 0.23* 1.33)
0,1,8.247343,(353.98* 4.49* 0.93),0.06638443,4.213959,(357.69* 1.52* 0.37),3.770873,1.183327,(353.91* 0.23* 1.33)
0,1,8.280854,(354.05* 5.40* 0.86),0.132863,5.119727,(357.71* 2.30* 0.43),3.798011,1.971674,(353.91* 0.23* 1.33)
0,1,8.308475,(354.01* 6.26* 0.85),0.09607311,5.979953,(357.64* 2.86* 0.52),3.726508,2.545189,(353.91* 0.23* 1.33)
0,1,8.336612,(353.93* 7.27* 0.73),0.01849841,6.978413,(357.61* 3.40* 0.43),3.694138,3.075253,(353.91* 0.23* 1.33)
0,1,8.359323,(353.96* 8.28* 0.65),0.04770243,7.980001,(357.62* 3.73* 0.37),3.703371,3.397964,(353.91* 0.23* 1.33)
0,1,8.401201,(354.08* 10.17* 0.66),0.1634435,9.871142,(357.64* 4.76* 0.49),3.726909,4.441053,(353.91* 0.23* 1.33)
0,1,8.428144,(354.08* 11.47* 0.68),0.1646604,11.17235,(357.64* 5.51* 0.54),3.72275,5.189484,(353.91* 0.23* 1.33)
0,1,8.460518,(354.05* 12.93* 0.67),0.1385278,12.62547,(357.61* 6.42* 0.50),3.69037,6.095428,(353.91* 0.23* 1.33)
0,1,8.483929,(354.11* 14.37* 0.74),0.1980204,14.07456,(357.48* 7.23* 0.98),3.564988,6.959233,(353.91* 0.23* 1.33)
0,1,8.511086,(354.11* 15.92* 0.78),0.1938632,15.63248,(357.52* 8.03* 0.74),3.607489,7.735211,(353.91* 0.23* 1.33)
0,1,8.539424,(354.06* 17.46* 0.88),0.1492645,17.18505,(357.19* 8.55* 0.81),3.274575,8.265021,(353.91* 0.23* 1.33)
0,1,8.567376,(354.11* 19.07* 0.88),0.1927714,18.79318,(357.05* 9.32* 0.69),3.138231,9.01521,(353.91* 0.23* 1.33)
0,1,8.59539,(354.18* 20.77* 0.90),0.2677529,20.48796,(356.93* 9.99* 0.79),3.011625,9.698114,(353.91* 0.23* 1.33)
0,1,8.62328,(354.22* 22.45* 0.95),0.3041067,22.176,(357.15* 11.16* 1.10),3.237901,10.90651,(353.91* 0.23* 1.33)
0,1,8.65099,(354.23* 24.22* 0.99),0.3140102,23.9521,(357.45* 12.37* 1.32),3.541503,12.13246,(353.91* 0.23* 1.33)
0,1,8.679156,(354.23* 25.94* 1.00),0.3213602,25.66993,(359.00* 13.49* 2.66),5.087454,13.39793,(353.91* 0.23* 1.33)
0,1,8.72093,(354.28* 28.54* 1.00),0.3706939,28.27021,(357.35* 14.36* 1.25),3.436878,14.11798,(353.91* 0.23* 1.33)
0,1,8.766744,(354.39* 31.16* 0.95),0.4719375,30.8905,(357.28* 16.01* 1.34),3.369121,15.77419,(353.91* 0.23* 1.33)
