Direction,tCount,Time,HeadRotation,HeadPitch,HeadYaw,TrunkRotation,TrunkPitch,TrunkYaw,StartRotation
225,1,12.42833,(272.64* 112.85* 11.59),4.121099,0.01141634,(359.20* 90.82* 268.85),-54.16858,-169.2445,(275.87* 151.17* 333.18)
225,1,12.45517,(272.65* 112.77* 11.65),4.122627,-6.27697E-05,(359.20* 90.83* 268.85),-54.17578,-169.2324,(275.87* 151.17* 333.18)
225,1,12.48284,(272.65* 112.96* 11.47),4.112346,0.001469768,(359.20* 90.83* 268.85),-54.17078,-169.2427,(275.87* 151.17* 333.18)
225,1,12.51099,(272.65* 113.18* 11.25),4.102718,0.003829508,(359.20* 90.83* 268.85),-54.17017,-169.2362,(275.87* 151.17* 333.18)
225,1,12.53832,(272.65* 113.19* 11.24),4.103885,0.002686937,(359.19* 90.84* 268.84),-54.16498,-169.2178,(275.87* 151.17* 333.18)
225,1,12.566,(272.62* 112.93* 11.49),4.125933,0.004288823,(359.18* 90.85* 268.86),-54.18207,-169.1931,(275.87* 151.17* 333.18)
225,1,12.5935,(272.64* 113.08* 11.35),4.113124,0.006028755,(359.19* 90.85* 268.86),-54.18341,-169.1986,(275.87* 151.17* 333.18)
225,1,12.62197,(272.64* 113.58* 10.84),4.091933,0.003286191,(359.20* 90.84* 268.86),-54.18433,-169.2272,(275.87* 151.17* 333.18)
225,1,12.64933,(272.61* 113.43* 11.00),4.108574,0.01028322,(359.20* 90.84* 268.87),-54.18994,-169.2178,(275.87* 151.17* 333.18)
225,1,12.6775,(272.60* 113.27* 11.16),4.118442,0.004660763,(359.20* 90.84* 268.87),-54.18796,-169.2224,(275.87* 151.17* 333.18)
225,1,12.70509,(272.59* 113.30* 11.12),4.12193,0.002392921,(359.20* 90.84* 268.86),-54.18466,-169.2302,(275.87* 151.17* 333.18)
225,1,12.73312,(272.61* 113.70* 10.72),4.095483,0.004250968,(359.21* 90.84* 268.86),-54.17932,-169.2444,(275.87* 151.17* 333.18)
225,1,12.76092,(272.62* 113.84* 10.58),4.087216,0.004446593,(359.22* 90.84* 268.85),-54.17773,-169.2476,(275.87* 151.17* 333.18)
225,1,12.78853,(272.62* 113.62* 10.79),4.095947,-0.002089498,(359.21* 90.85* 268.87),-54.19199,-169.2274,(275.87* 151.17* 333.18)
225,1,12.81617,(272.62* 113.70* 10.72),4.09129,0.0004803679,(359.21* 90.84* 268.88),-54.19949,-169.2339,(275.87* 151.17* 333.18)
225,1,12.84456,(272.62* 113.71* 10.71),4.092872,0.0004282875,(359.22* 90.84* 268.88),-54.20499,-169.2486,(275.87* 151.17* 333.18)
225,1,12.87164,(272.62* 113.59* 10.83),4.096912,-0.003185428,(359.22* 90.85* 268.89),-54.21875,-169.2358,(275.87* 151.17* 333.18)
225,1,12.89959,(272.60* 113.33* 11.09),4.117861,0.009056103,(359.22* 90.84* 268.90),-54.22162,-169.237,(275.87* 151.17* 333.18)
225,1,12.92712,(272.58* 113.44* 10.99),4.120043,0.01354547,(359.22* 90.85* 268.90),-54.22385,-169.2333,(275.87* 151.17* 333.18)
225,1,12.95519,(272.57* 113.44* 10.98),4.123594,0.008722153,(359.22* 90.84* 268.91),-54.23276,-169.2451,(275.87* 151.17* 333.18)
225,1,12.9862,(272.58* 113.51* 10.91),4.116441,0.006429598,(359.23* 90.84* 268.92),-54.24854,-169.2531,(275.87* 151.17* 333.18)
225,1,13.01222,(272.59* 113.61* 10.82),4.108218,0.01078255,(359.23* 90.85* 268.93),-54.25882,-169.2468,(275.87* 151.17* 333.18)
