Direction,tCount,Time,HeadRotation,HeadPitch,HeadYaw,TrunkRotation,TrunkPitch,TrunkYaw,StartRotation
0,1,9.028203,(270.62* 282.45* 79.60),5.600381,0.2317927,(359.03* 92.22* 257.63),-14.08496,-3.66217,(275.48* 183.19* 178.68)
0,1,9.063976,(270.65* 279.83* 82.23),5.577801,0.2365365,(359.00* 92.23* 257.64),-14.07272,-3.66449,(275.48* 183.19* 178.68)
0,1,9.110301,(270.62* 271.49* 90.58),5.481958,0.2515574,(359.02* 92.20* 257.76),-13.96335,-3.683655,(275.48* 183.19* 178.68)
0,1,9.140377,(270.51* 261.45* 100.59),5.391052,0.2052106,(359.02* 92.18* 257.87),-13.85461,-3.701721,(275.48* 183.19* 178.68)
0,1,9.164483,(270.52* 263.99* 98.06),5.41234,0.2200791,(359.01* 92.17* 257.89),-13.82932,-3.708893,(275.48* 183.19* 178.68)
0,1,9.192056,(270.53* 264.79* 97.26),5.418431,0.2177076,(359.00* 92.18* 257.86),-13.85617,-3.704315,(275.48* 183.19* 178.68)
0,1,9.220816,(270.57* 264.77* 97.25),5.414512,0.1920741,(358.98* 92.18* 257.84),-13.87134,-3.70755,(275.48* 183.19* 178.68)
0,1,9.249335,(270.58* 263.52* 98.51),5.40136,0.2052556,(358.97* 92.18* 257.83),-13.88336,-3.708679,(275.48* 183.19* 178.68)
0,1,9.277805,(270.56* 261.18* 100.86),5.381276,0.2049473,(358.97* 92.19* 257.85),-13.86523,-3.701904,(275.48* 183.19* 178.68)
0,1,9.305975,(270.55* 258.51* 103.54),5.356705,0.2163637,(358.98* 92.19* 257.92),-13.79898,-3.693512,(275.48* 183.19* 178.68)
0,1,9.333539,(270.52* 254.94* 107.10),5.330611,0.2066136,(358.99* 92.18* 257.98),-13.73438,-3.702454,(275.48* 183.19* 178.68)
0,1,9.361822,(270.49* 242.52* 119.56),5.238536,0.2357871,(359.01* 92.17* 258.06),-13.6618,-3.699341,(275.48* 183.19* 178.68)
0,1,9.389371,(270.53* 228.10* 134.07),5.115533,0.3160106,(359.02* 92.13* 258.16),-13.56143,-3.732849,(275.48* 183.19* 178.68)
0,1,9.417613,(270.62* 206.78* 155.37),4.909552,0.2961741,(359.03* 92.10* 258.30),-13.422,-3.750549,(275.48* 183.19* 178.68)
0,1,9.445373,(270.72* 189.69* 172.47),4.755904,0.2888307,(359.08* 92.05* 258.49),-13.24347,-3.783447,(275.48* 183.19* 178.68)
0,1,9.473283,(270.93* 167.14* 195.02),4.564373,0.258749,(359.09* 92.05* 258.65),-13.08426,-3.782013,(275.48* 183.19* 178.68)
0,1,9.501189,(271.30* 146.98* 215.02),4.381854,0.05926222,(359.09* 92.04* 258.79),-12.94333,-3.78479,(275.48* 183.19* 178.68)
0,1,9.528958,(271.87* 141.27* 220.67),4.006637,-0.04190063,(359.13* 92.00* 258.97),-12.77167,-3.809601,(275.48* 183.19* 178.68)
0,1,9.557188,(272.44* 134.10* 227.88),3.7679,-0.04464722,(359.16* 91.99* 259.07),-12.66925,-3.801453,(275.48* 183.19* 178.68)
0,1,9.584434,(272.90* 126.66* 235.30),3.735989,-0.1133118,(359.26* 91.96* 259.61),-12.14063,-3.799377,(275.48* 183.19* 178.68)
0,1,9.612032,(273.35* 121.42* 240.63),3.722267,-0.0637207,(359.34* 91.93* 259.93),-11.83292,-3.800903,(275.48* 183.19* 178.68)
0,1,9.640119,(273.75* 116.40* 245.62),3.802427,-0.1383362,(359.41* 91.91* 260.02),-11.74677,-3.80069,(275.48* 183.19* 178.68)
0,1,9.667852,(274.37* 111.45* 250.75),3.879735,-0.0184021,(359.48* 91.87* 259.94),-11.83203,-3.825562,(275.48* 183.19* 178.68)
0,1,9.69579,(274.90* 111.98* 250.24),3.644361,-0.02191162,(359.61* 91.79* 259.97),-11.81927,-3.875641,(275.48* 183.19* 178.68)
0,1,9.723805,(275.47* 107.17* 254.90),3.850622,-0.2381287,(359.75* 91.70* 260.25),-11.55246,-3.929352,(275.48* 183.19* 178.68)
0,1,9.751397,(275.99* 102.49* 259.66),4.173631,-0.2272644,(359.87* 91.63* 260.55),-11.26547,-3.971222,(275.48* 183.19* 178.68)
0,1,9.779314,(276.60* 104.10* 258.17),3.872722,-0.1367798,(359.99* 91.54* 260.73),-11.10468,-4.038239,(275.48* 183.19* 178.68)
