Direction,tCount,Time,HeadRotation,HeadPitch,HeadYaw,TrunkRotation,TrunkPitch,TrunkYaw,StartRotation
90,1,5.869414,(283.93* 266.04* 184.87),0.02662044,-0.02862549,(357.07* 90.98* 266.90),-84.29517,-135.9106,(281.31* 265.03* 185.93)
90,1,5.904228,(283.92* 266.02* 184.88),0.02534861,-0.03683472,(357.05* 90.98* 266.87),-84.26755,-135.94,(281.31* 265.03* 185.93)
90,1,5.949327,(283.91* 266.16* 184.76),0.05466277,-0.01504517,(357.05* 91.00* 266.87),-84.25681,-135.9308,(281.31* 265.03* 185.93)
90,1,5.974783,(283.92* 266.25* 184.66),0.07891644,-0.02780151,(357.04* 91.01* 266.83),-84.22693,-136.1497,(281.31* 265.03* 185.93)
90,1,6.003575,(283.94* 266.25* 184.64),0.08135058,-0.03631592,(357.03* 91.02* 266.80),-84.19754,-136.2216,(281.31* 265.03* 185.93)
90,1,6.032276,(283.91* 266.14* 184.78),0.04983497,-0.01635742,(357.10* 90.18* 264.67),-82.53366,-148.6777,(281.31* 265.03* 185.93)
90,1,6.061526,(283.89* 265.97* 184.92),0.0195128,-0.04763794,(357.09* 89.30* 262.64),-80.73715,-156.0413,(281.31* 265.03* 185.93)
90,1,6.08902,(283.95* 265.94* 184.95),0.007861485,-0.05752563,(357.02* 90.93* 266.50),-83.96674,-138.1993,(281.31* 265.03* 185.93)
90,1,6.117372,(284.03* 266.06* 184.83),0.03079718,-0.04214478,(357.08* 89.35* 262.61),-80.70438,-156.0034,(281.31* 265.03* 185.93)
90,1,6.145319,(284.08* 266.10* 184.79),0.03639961,-0.04507446,(357.07* 89.43* 262.68),-80.76535,-155.7002,(281.31* 265.03* 185.93)
90,1,6.173396,(284.20* 266.23* 184.66),0.06041538,-0.04388428,(357.07* 90.16* 264.41),-82.29416,-149.5033,(281.31* 265.03* 185.93)
90,1,6.201755,(284.32* 266.23* 184.65),0.05479676,-0.04870605,(357.11* 89.40* 262.44),-80.55984,-156.5582,(281.31* 265.03* 185.93)
90,1,6.229321,(284.40* 266.24* 184.63),0.05382366,-0.05395508,(357.08* 89.35* 262.43),-80.54028,-156.5054,(281.31* 265.03* 185.93)
90,1,6.257205,(284.50* 266.42* 184.46),0.09147842,-0.04241943,(357.09* 89.65* 263.11),-81.1564,-154.395,(281.31* 265.03* 185.93)
90,1,6.284981,(284.66* 266.67* 184.22),0.1422105,-0.03216553,(357.07* 89.73* 263.26),-81.28201,-153.7848,(281.31* 265.03* 185.93)
90,1,6.312879,(284.95* 266.89* 184.00),0.1822609,-0.02560425,(357.09* 89.27* 262.09),-80.22632,-157.4573,(281.31* 265.03* 185.93)
90,1,6.340957,(285.27* 267.02* 183.87),0.199557,-0.01644897,(357.10* 89.29* 262.15),-80.29187,-157.3482,(281.31* 265.03* 185.93)
90,1,6.368363,(285.72* 267.02* 183.86),0.178656,-0.02590942,(357.14* 89.24* 262.11),-80.26587,-157.6912,(281.31* 265.03* 185.93)
90,1,6.396529,(286.16* 267.08* 183.76),0.1832317,-0.05905151,(357.13* 90.06* 264.24),-82.16971,-150.6098,(281.31* 265.03* 185.93)
90,1,6.423963,(286.67* 267.13* 183.66),0.1853771,-0.1019897,(357.11* 90.84* 266.35),-83.91144,-139.8308,(281.31* 265.03* 185.93)
90,1,6.451693,(287.13* 267.18* 183.60),0.1806508,-0.1022644,(357.14* 90.87* 266.50),-84.04724,-139.1688,(281.31* 265.03* 185.93)
90,1,6.479687,(287.47* 267.28* 183.55),0.1810458,-0.05075073,(357.26* 89.25* 262.52),-80.69098,-157.3259,(281.31* 265.03* 185.93)
90,1,6.50755,(287.70* 267.58* 183.30),0.243958,0.01367036,(357.31* 89.14* 262.33),-80.53546,-158.233,(281.31* 265.03* 185.93)
90,1,6.53551,(287.73* 267.86* 183.08),0.3107651,0.08002615,(357.34* 89.86* 264.16),-82.20572,-152.4473,(281.31* 265.03* 185.93)
90,1,6.563129,(287.61* 268.01* 182.95),0.35373,0.1078709,(357.39* 88.96* 261.97),-80.23462,-159.6243,(281.31* 265.03* 185.93)
90,1,6.591057,(287.62* 267.90* 183.06),0.3215311,0.1049042,(357.39* 88.91* 261.85),-80.12549,-159.9467,(281.31* 265.03* 185.93)
90,1,6.619179,(287.85* 267.73* 183.22),0.2636311,0.08615206,(357.40* 88.92* 261.81),-80.08871,-160.0589,(281.31* 265.03* 185.93)
90,1,6.647425,(288.15* 267.51* 183.30),0.2255206,-0.05331421,(357.41* 88.82* 261.69),-79.97946,-160.4942,(281.31* 265.03* 185.93)
90,1,6.674335,(288.57* 267.36* 183.38),0.1834755,-0.1305847,(357.43* 88.89* 261.83),-80.11243,-160.2177,(281.31* 265.03* 185.93)
90,1,6.702015,(288.81* 267.30* 183.51),0.1295811,-0.06497192,(357.45* 88.91* 261.84),-80.13544,-160.2532,(281.31* 265.03* 185.93)
90,1,6.729828,(289.29* 267.32* 183.49),0.1146082,-0.06442261,(357.46* 88.82* 261.70),-80.0098,-160.7075,(281.31* 265.03* 185.93)
90,1,6.758144,(290.37* 267.53* 183.15),0.1839338,-0.1712952,(357.46* 88.89* 261.70),-80.00336,-160.6547,(281.31* 265.03* 185.93)
90,1,6.78551,(290.91* 267.60* 183.10),0.1785293,-0.1387939,(357.50* 88.91* 261.79),-80.10266,-160.634,(281.31* 265.03* 185.93)
90,1,6.815188,(291.23* 267.57* 183.17),0.1426471,-0.105957,(357.48* 90.26* 265.15),-83.14301,-149.2136,(281.31* 265.03* 185.93)
90,1,6.841275,(291.67* 267.56* 183.21),0.1113389,-0.08734131,(357.51* 88.95* 261.98),-80.28851,-160.2968,(281.31* 265.03* 185.93)
90,1,6.868484,(291.94* 267.58* 183.20),0.1014501,-0.06762695,(357.56* 89.73* 264.23),-82.36368,-153.7637,(281.31* 265.03* 185.93)
90,1,6.896552,(292.32* 267.64* 183.08),0.1341103,-0.1256409,(357.61* 89.12* 262.78),-81.06653,-158.8864,(281.31* 265.03* 185.93)
90,1,6.924291,(292.69* 267.78* 182.95),0.1680727,-0.1033936,(357.65* 88.78* 262.01),-80.36777,-161.1512,(281.31* 265.03* 185.93)
90,1,6.952234,(293.18* 267.81* 182.93),0.1561186,-0.08306885,(357.57* 90.17* 265.10),-83.13922,-150.1706,(281.31* 265.03* 185.93)
90,1,6.98028,(293.87* 268.14* 182.58),0.2748487,-0.07559204,(357.54* 90.62* 265.99),-83.87915,-145.3736,(281.31* 265.03* 185.93)
90,1,7.007865,(294.18* 268.29* 182.48),0.3067811,-0.01504517,(357.57* 90.63* 266.46),-84.28311,-142.9436,(281.31* 265.03* 185.93)
90,1,7.035837,(294.60* 268.53* 182.27),0.3815835,0.03089235,(357.58* 90.61* 266.72),-84.49789,-141.384,(281.31* 265.03* 185.93)
90,1,7.063571,(295.03* 268.82* 182.03),0.4685025,0.1178779,(357.59* 90.59* 266.76),-84.5289,-141.241,(281.31* 265.03* 185.93)
