Direction,tCount,Time,HeadRotation,HeadPitch,HeadYaw,TrunkRotation,TrunkPitch,TrunkYaw,StartRotation
90,1,4.995635,(0.81* 359.81* 1.87),-0.1004028,-0.2459106,(2.47* 356.88* 359.04),1.557001,-3.130768,(0.91* 0.05* 1.86)
90,1,5.038076,(0.86* 359.83* 1.85),-0.04681396,-0.2242432,(2.44* 356.86* 359.01),1.529251,-3.149475,(0.91* 0.05* 1.86)
90,1,5.058858,(0.88* 359.83* 1.85),-0.02325439,-0.2252808,(2.44* 356.84* 359.00),1.52757,-3.162994,(0.91* 0.05* 1.86)
90,1,5.083241,(0.87* 359.81* 1.85),-0.03396606,-0.2445984,(2.43* 356.83* 358.97),1.52361,-3.171875,(0.91* 0.05* 1.86)
90,1,5.108776,(0.87* 359.79* 1.84),-0.0324707,-0.259613,(2.42* 356.82* 358.95),1.513607,-3.184509,(0.91* 0.05* 1.86)
90,1,5.136315,(0.89* 359.78* 1.87),-0.01727295,-0.2695923,(2.43* 356.83* 358.90),1.516537,-3.170319,(0.91* 0.05* 1.86)
90,1,5.165132,(0.88* 359.80* 1.86),-0.03030396,-0.2515259,(2.42* 356.85* 358.88),1.516013,-3.154358,(0.91* 0.05* 1.86)
90,1,5.193849,(0.75* 359.84* 1.75),-0.1547852,-0.20755,(2.42* 356.84* 358.84),1.514143,-3.162476,(0.91* 0.05* 1.86)
90,1,5.223202,(0.70* 359.85* 1.80),-0.2106934,-0.1971741,(2.40* 356.83* 358.78),1.493894,-3.17572,(0.91* 0.05* 1.86)
90,1,5.250757,(0.63* 359.87* 1.83),-0.2792053,-0.1780396,(2.40* 356.83* 358.72),1.492053,-3.172363,(0.91* 0.05* 1.86)
90,1,5.279949,(0.36* 359.85* 1.86),-0.5459595,-0.2042542,(2.39* 356.85* 358.68),1.483509,-3.153687,(0.91* 0.05* 1.86)
90,1,5.306407,(0.05* 359.82* 1.87),-0.8607178,-0.234436,(2.37* 356.84* 358.66),1.465389,-3.160431,(0.91* 0.05* 1.86)
90,1,5.334186,(359.90* 359.76* 1.85),-1.003601,-0.2936401,(2.38* 356.84* 358.62),1.47156,-3.155426,(0.91* 0.05* 1.86)
90,1,5.362627,(359.66* 359.75* 1.82),-1.243073,-0.2996826,(2.41* 356.86* 358.60),1.498922,-3.135834,(0.91* 0.05* 1.86)
90,1,5.390312,(359.31* 359.74* 1.81),-1.59903,-0.3057861,(1.68* 356.07* 358.03),0.7691737,-3.920807,(0.91* 0.05* 1.86)
90,1,5.418313,(358.96* 359.78* 1.75),-1.948944,-0.2707825,(1.43* 355.80* 357.83),0.5207211,-4.190063,(0.91* 0.05* 1.86)
90,1,5.446088,(358.68* 359.82* 1.75),-2.22757,-0.2275085,(1.49* 355.84* 357.81),0.5776601,-4.144592,(0.91* 0.05* 1.86)
90,1,5.473758,(358.15* 359.88* 1.75),-2.757813,-0.1700134,(1.49* 355.84* 357.75),0.5797842,-4.147552,(0.91* 0.05* 1.86)
90,1,5.502098,(357.63* 359.90* 1.71),-3.276001,-0.1523438,(1.50* 355.82* 357.69),0.5889202,-4.167511,(0.91* 0.05* 1.86)
90,1,5.529728,(357.15* 359.90* 1.61),-3.762085,-0.1510925,(1.53* 355.83* 357.63),0.6261408,-4.15097,(0.91* 0.05* 1.86)
90,1,5.557922,(356.46* 359.87* 1.51),-4.448029,-0.1739502,(1.54* 355.80* 357.55),0.6285509,-4.181976,(0.91* 0.05* 1.86)
90,1,5.585485,(355.85* 359.87* 1.46),-5.059265,-0.1767578,(1.52* 355.76* 357.52),0.6124315,-4.223083,(0.91* 0.05* 1.86)
90,1,5.612957,(355.04* 359.89* 1.41),-5.865692,-0.1547852,(2.23* 356.56* 358.17),1.319112,-3.436188,(0.91* 0.05* 1.86)
90,1,5.641025,(354.11* 359.87* 1.40),-6.792755,-0.1694336,(2.42* 356.80* 358.31),1.515382,-3.197998,(0.91* 0.05* 1.86)
90,1,5.668585,(353.43* 359.84* 1.40),-7.481293,-0.2036133,(2.43* 356.79* 358.31),1.525551,-3.200623,(0.91* 0.05* 1.86)
90,1,5.697264,(352.52* 359.77* 1.43),-8.390015,-0.2747803,(2.39* 356.75* 358.25),1.477024,-3.24585,(0.91* 0.05* 1.86)
90,1,5.725247,(351.62* 359.65* 1.36),-9.286133,-0.3909912,(2.39* 356.74* 358.26),1.47647,-3.24942,(0.91* 0.05* 1.86)
90,1,5.752044,(350.93* 359.57* 1.31),-9.976257,-0.4694519,(2.39* 356.75* 358.29),1.485021,-3.241302,(0.91* 0.05* 1.86)
90,1,5.780474,(350.10* 359.41* 1.26),-10.80627,-0.6342773,(2.40* 356.76* 358.30),1.491168,-3.230896,(0.91* 0.05* 1.86)
90,1,5.807612,(349.34* 359.36* 1.18),-11.56671,-0.6784973,(2.61* 355.99* 355.65),1.706347,-3.960541,(0.91* 0.05* 1.86)
90,1,5.835472,(348.65* 359.26* 1.23),-12.25397,-0.7823486,(3.25* 355.72* 353.40),2.346922,-4.201447,(0.91* 0.05* 1.86)
90,1,5.864048,(347.85* 359.16* 1.23),-13.05463,-0.8782043,(3.27* 355.70* 353.28),2.362468,-4.215851,(0.91* 0.05* 1.86)
90,1,5.891128,(347.03* 359.08* 1.19),-13.87537,-0.9626465,(3.28* 355.67* 353.16),2.373296,-4.24411,(0.91* 0.05* 1.86)
90,1,5.919566,(346.40* 359.01* 1.14),-14.50778,-1.028503,(4.23* 357.13* 354.17),3.327735,-2.802643,(0.91* 0.05* 1.86)
90,1,5.9472,(345.63* 358.89* 1.15),-15.28091,-1.155579,(4.24* 357.13* 354.21),3.336762,-2.79483,(0.91* 0.05* 1.86)
90,1,5.974786,(344.86* 358.78* 1.13),-16.05142,-1.259277,(4.24* 357.11* 354.22),3.335559,-2.820038,(0.91* 0.05* 1.86)
90,1,6.002935,(344.01* 358.71* 1.10),-16.90012,-1.326447,(4.27* 357.13* 354.17),3.363338,-2.800568,(0.91* 0.05* 1.86)
90,1,6.030387,(343.21* 358.69* 1.07),-17.69696,-1.350311,(4.14* 357.03* 354.10),3.231805,-2.901794,(0.91* 0.05* 1.86)
90,1,6.05856,(342.41* 358.62* 1.04),-18.49893,-1.420074,(3.44* 356.04* 353.58),2.532063,-3.882111,(0.91* 0.05* 1.86)
90,1,6.086445,(341.55* 358.74* 0.93),-19.3602,-1.29538,(3.22* 355.70* 353.35),2.313046,-4.214661,(0.91* 0.05* 1.86)
90,1,6.114133,(340.60* 358.73* 0.59),-20.30627,-1.300262,(4.17* 357.11* 354.08),3.268448,-2.819672,(0.91* 0.05* 1.86)
90,1,6.141787,(339.67* 358.82* 0.29),-21.23624,-1.20816,(4.25* 357.27* 354.23),3.344662,-2.660339,(0.91* 0.05* 1.86)
90,1,6.169345,(338.67* 359.00* 0.10),-22.2395,-1.020081,(4.20* 357.24* 354.22),3.291945,-2.689758,(0.91* 0.05* 1.86)
90,1,6.197501,(337.55* 359.28* 0.01),-23.35974,-0.7434387,(4.14* 357.28* 354.30),3.236687,-2.654785,(0.91* 0.05* 1.86)
90,1,6.225327,(336.61* 359.61* 359.86),-24.29846,-0.4121094,(3.42* 356.18* 353.65),2.518544,-3.740814,(0.91* 0.05* 1.86)
90,1,6.254263,(335.52* 0.00* 359.69),-25.39142,-0.01333618,(3.24* 355.90* 353.43),2.336257,-4.016144,(0.91* 0.05* 1.86)
90,1,6.280412,(334.34* 0.37* 359.60),-26.57288,0.348924,(3.98* 357.20* 354.34),3.072893,-2.731964,(0.91* 0.05* 1.86)
90,1,6.307685,(333.31* 0.58* 359.52),-27.59583,0.5620229,(4.11* 357.36* 354.26),3.204475,-2.574799,(0.91* 0.05* 1.86)
90,1,6.335856,(332.21* 0.82* 359.47),-28.70197,0.8088849,(4.13* 357.36* 354.16),3.22026,-2.566101,(0.91* 0.05* 1.86)
90,1,6.364117,(331.21* 0.95* 359.44),-29.69553,0.9332725,(3.27* 356.07* 353.32),2.360783,-3.848755,(0.91* 0.05* 1.86)
90,1,6.391619,(330.37* 1.04* 359.40),-30.54065,1.024907,(3.71* 356.83* 353.76),2.809591,-3.096405,(0.91* 0.05* 1.86)
90,1,6.419805,(329.50* 1.09* 359.31),-31.41165,1.082253,(4.11* 357.48* 354.18),3.20514,-2.447968,(0.91* 0.05* 1.86)
90,1,6.447288,(328.71* 1.09* 359.29),-32.19479,1.076962,(4.26* 357.65* 354.11),3.349551,-2.276764,(0.91* 0.05* 1.86)
90,1,6.475243,(327.97* 1.07* 359.20),-32.93625,1.062472,(3.73* 356.98* 353.69),2.826092,-2.942474,(0.91* 0.05* 1.86)
