time,turnedAngle,pitchAngle,yawAngle
 335,0,0,0
509656,0,0,0
509659,0,0,0
509661,0,0,0
509664,0,0,0
509666,0,0,0
509669,0,0,0
509671,0,0,0
509674,0,0,0
509676,0,0,0
509679,0,0,0
509681,0,0,0
509684,0,0,0
509686,0,0,0
509689,0,0,0
509691,0,0,0
509694,0,0,0
509697,0,0,0
509700,0,0,0
509702,0,0,0
509705,0,0,0
509707,0,0,0
509710,0,0,0
509712,0,0,0
509715,0,0,0
509717,0,0,0
509720,0,0,0
509722,0,0,0
509725,0,0,0
509727,0,0,0
509730,0,0,0
509732,0,0,0
509735,0,0,0
509737,0,0,0
509741,0,0,0
509743,0,0,0
509746,0,0,0
509748,0,0,0
509751,0,0,0
509753,0,0,0
509756,0,0,0
509758,0,0,0
509760,0,0,0
509763,0,0,0
509765,0,0,0
509768,0,0,0
509770,0,0,0
509773,0,0,0
509775,0,0,0
509778,0,0,0
509780,0,0,0
509784,0,0,0
509786,0,0,0
509789,0,0,0
509791,0,0,0
509794,0,0,0
509796,0,0,0
509799,0,0,0
509801,0,0,0
509804,0,0,0
509806,0,0,0
509809,0,0,0
509811,0,0,0
509814,0,0,0
509816,0,0,0
509819,0,0,0
509821,0,0,0
509825,0,0,0
509827,0,0,0
509830,0,0,0
509832,0,0,0
509835,0,0,0
509837,0,0,0
509840,0,0,0
509842,0,0,0
509845,0,0,0
509847,0,0,0
509850,0,0,0
509852,0,0,0
509855,0,0,0
509857,0,0,0
509860,0,0,0
509862,0,0,0
509865,0,0,0
509868,0,0,0
509871,0,0,0
509873,0,0,0
509876,0,0,0
509878,0,0,0
509881,0,0,0
509883,0,0,0
509886,0,0,0
509888,0,0,0
509890,0,0,0
509893,0,0,0
509895,0,0,0
509898,0,0,0
509900,0,0,0
509903,0,0,0
509905,0,0,0
509908,0,0,0
509911,0,0,0
509914,0,0,0
509916,0,0,0
509919,0,0,0
509921,0,0,0
509924,0,0,0
509926,0,0,0
509929,0,0,0
509931,0,0,0
509934,0,0,0
509936,0,0,0
509939,0,0,0
509941,0,0,0
509944,0,0,0
509946,0,0,0
509949,0,0,0
509952,0,0,0
509955,0,0,0
509957,0,0,0
509960,0,0,0
509962,0,0,0
509965,0,0,0
509967,0,0,0
509970,0,0,0
509972,0,0,0
509975,0,0,0
509977,0,0,0
509980,0,0,0
509982,0,0,0
509985,0,0,0
509987,0,0,0
509990,0,0,0
509992,0,0,0
509996,0,0,0
509998,0,0,0
510001,0,0,0
510003,0,0,0
510006,0,0,0
510008,0,0,0
510011,0,0,0
510013,0,0,0
510016,0,0,0
510018,0,0,0
510020,0,0,0
510023,0,0,0
510025,0,0,0
510028,0,0,0
510030,0,0,0
510033,0,0,0
510035,0,0,0
510039,0,0,0
510041,0,0,0
510044,0,0,0
510046,0,0,0
510049,0,0,0
510051,0,0,0
510054,0,0,0
510056,0,0,0
510059,0,0,0
510061,0,0,0
510064,0,0,0
510066,0,0,0
510069,0,0,0
510071,0,0,0
510074,0,0,0
510076,0,0,0
510080,0,0,0
510082,0,0,0
510085,0,0,0
510087,0,0,0
510090,0,0,0
510092,0,0,0
510095,0,0,0
510097,0,0,0
510100,0,0,0
510102,0,0,0
510105,0,0,0
510107,0,0,0
510110,0,0,0
510112,0,0,0
510115,0,0,0
510117,0,0,0
510120,0,0,0
510123,0,0,0
510126,0,0,0
510128,0,0,0
510131,0,0,0
510133,0,0,0
