Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Left,1,5.239626,1.923764,-0.57743,-0.6578966,0.183454,0.191797,0.1046783
Left,1,5.305507,1.924476,-0.5784457,-0.6570037,0.1802258,0.1948336,0.1046783
Left,1,5.334642,1.920812,-0.5801346,-0.6558113,0.1813082,0.199792,0.1065312
Left,1,5.364047,1.916221,-0.5818186,-0.6540186,0.1813082,0.2074791,0.1046783
Left,1,5.390969,1.917344,-0.5828267,-0.6537194,0.1802258,0.2093567,0.1027921
Left,1,5.420899,1.917855,-0.5824909,-0.6537194,0.1823843,0.2065338,0.1046783
Left,1,5.454377,1.924374,-0.5828267,-0.6546168,0.1866263,0.2007689,0.1046783
Left,1,5.487622,1.934113,-0.583833,-0.6555129,0.1845175,0.199792,0.1065312
Left,1,5.516445,1.946016,-0.5828267,-0.6573014,0.1813082,0.2007689,0.1083524
Left,1,5.544009,1.958247,-0.5794597,-0.659382,0.1813082,0.2036718,0.1101434
Left,1,5.572623,1.968315,-0.577091,-0.6608641,0.1813082,0.2055842,0.1101434
Left,1,5.600043,1.975561,-0.5777687,-0.6623429,0.183454,0.2046302,0.1083524
Left,1,5.628258,1.973975,-0.5804718,-0.6626383,0.1866263,0.2017412,0.1101434
Left,1,5.656321,1.96752,-0.5831623,-0.661456,0.1928145,0.1968319,0.1101434
Left,1,5.684434,1.958447,-0.5861744,-0.659382,0.1958353,0.1938267,0.1101434
Left,1,5.712202,1.946921,-0.5868416,-0.6581939,0.2017412,0.1928145,0.1101434
Left,1,5.740007,1.937045,-0.5878411,-0.6573014,0.2074791,0.1897456,0.1119058
Left,1,5.768082,1.932189,-0.5865081,-0.6561096,0.2139789,0.1866263,0.1153499
Left,1,5.795711,1.93067,-0.5851721,-0.6555129,0.2176059,0.1823843,0.1186941
Left,1,5.823685,1.931176,-0.5834977,-0.6558113,0.2211734,0.1780411,0.1203313
Left,1,5.851767,1.941183,-0.5814822,-0.6578966,0.2264194,0.1724585,0.1235407
Left,1,5.879166,1.953745,-0.5808088,-0.6599753,0.2315465,0.1678588,0.1251145
Left,1,5.906929,1.962241,-0.5784457,-0.6611602,0.2365626,0.1619255,0.1282043
Left,1,5.934731,1.963637,-0.575053,-0.6620474,0.2414744,0.1557664,0.1297215
