Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Up,1,2.286272,0,0,0,0,0,0
Up,1,2.355024,0,0,0,0,0,0
Up,1,2.396414,0,0,0,0,0,0
Up,1,2.43888,0,0,0,0,0,0
Up,1,2.47834,0,0,0,0,0,0
Up,1,2.507298,0,0,0,0,0,0
Up,1,2.535724,0,0,0,0,0,0
Up,1,2.563957,0,0,0,0,0,0
Up,1,2.592202,0,0,0,0,0,0
Up,1,2.630908,0,0,0,0,0,0
Up,1,2.659161,0,0,0,0,0,0
Up,1,2.687345,0,0,0,0,0,0
Up,1,2.716368,0,0,0,0,0,0
Up,1,2.745472,0,0,0,0,0,0
Up,1,2.785104,0,0,0,0,0,0
Up,1,2.813768,0,0,0,0,0,0
Up,1,2.841942,0,0,0,0,0,0
Up,1,2.870704,0,0,0,0,0,0
Up,1,2.910385,0,0,0,0,0,0
Up,1,2.939101,0,0,0,0,0,0
Up,1,2.967357,0,0,0,0,0,0
Up,1,2.995818,0,0,0,0,0,0
Up,1,3.034453,0,0,0,0,0,0
Up,1,3.064146,0,0,0,0,0,0
Up,1,3.093289,0,0,0,0,0,0
Up,1,3.124906,0,0,0,0,0,0
Up,1,3.161106,0.8809339,0.02797646,-0.2690692,0.1678588,-0.272681,-0.01978234
Up,1,3.189645,1.622327,-0.05595291,-0.3599087,0.3071049,-0.2954137,0
Up,1,3.21754,2.270468,-0.1282043,-0.4480613,0.4224361,-0.3183671,0.02797646
Up,1,3.245494,2.871535,-0.2121421,-0.5517841,0.5241405,-0.3432113,0.04423466
Up,1,3.284883,3.449349,-0.2960753,-0.6543178,0.6100564,-0.3700944,0.05595291
Up,1,3.313585,3.975473,-0.3810355,-0.7571809,0.6824232,-0.3941611,0.06852804
Up,1,3.342134,4.430316,-0.4685547,-0.8478836,0.7491269,-0.4210443,0.07132626
Up,1,3.370242,4.843834,-0.5377761,-0.9333511,0.8052719,-0.4454334,0.07912937
Up,1,3.398781,5.287353,-0.6084505,-1.031545,0.8522572,-0.4685547,0.08622923
Up,1,3.426754,5.755238,-0.6711472,-1.1366,0.8902143,-0.4909863,0.09278741
Up,1,3.457313,6.231745,-0.7391344,-1.242223,0.9221727,-0.5128186,0.09691329
Up,1,3.495103,6.709346,-0.7972127,-1.36616,0.9419076,-0.5337587,0.09891172
Up,1,3.525998,7.205084,-0.8568369,-1.504932,0.9530601,-0.5556712,0.09891172
Up,1,3.564566,7.711466,-0.917919,-1.65493,0.9561348,-0.5767518,0.09891172
Up,1,3.594371,8.232753,-0.9659084,-1.790457,0.9565441,-0.5974163,0.09278741
Up,1,3.63339,8.870506,-0.9958329,-1.952843,0.9487386,-0.6277614,0.08392937
Up,1,3.669261,9.498294,-1.034765,-2.117478,0.9435682,-0.6611602,0.06852804
Up,1,3.71026,10.15426,-1.057769,-2.303928,0.9289381,-0.6847132,0.05595291
Up,1,3.745484,10.87936,-1.072832,-2.492301,0.9115012,-0.7107937,0.04423466
Up,1,3.775121,11.60582,-1.056473,-2.669978,0.8904341,-0.7383398,0.03956468
Up,1,3.813225,12.2051,-1.051461,-2.819598,0.8586619,-0.7687222,0.02797646
Up,1,3.841979,12.87898,-1.002882,-2.978284,0.8247196,-0.796476,0
Up,1,3.870126,13.55203,-0.9429458,-3.116652,0.7850935,-0.8209146,0
Up,1,3.898539,14.18052,-0.8818219,-3.241176,0.7488656,-0.8497278,0
Up,1,3.926403,14.77184,-0.8325126,-3.369762,0.7157319,-0.8796002,-0.01978234
Up,1,3.954365,15.34592,-0.7838463,-3.470795,0.6763749,-0.9076288,-0.03426402
