Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Left,1,2.425638,0,0,0,0,0,0
Left,1,2.495694,0,0,0,0,0,0
Left,1,2.525734,0,0,0,0,0,0
Left,1,2.553989,0,0,0,0,0,0
Left,1,2.580193,0,0,0,0,0,0
Left,1,2.609076,0,0,0,0,0,0
Left,1,2.63663,0,0,0,0,0,0
Left,1,2.665534,0,0,0,0,0,0
Left,1,2.692963,0,0,0,0,0,0
Left,1,2.72019,0,0,0,0,0,0
Left,1,2.748117,0,0,0,0,0,0
Left,1,2.776055,0,0,0,0,0,0
Left,1,2.804238,0,0,0,0,0,0
Left,1,2.831628,0,0,0,0,0,0
Left,1,2.859654,0,0,0,0,0,0
Left,1,2.887733,0,0,0,0,0,0
Left,1,2.915631,0,0,0,0,0,0
Left,1,2.943058,0,0,0,0,0,0
Left,1,2.972152,0,0,0,0,0,0
Left,1,2.998832,0.1136409,0.01978234,0,0.05233916,-0.1203313,0.03426402
Left,1,3.025996,0.2065338,0.09487279,0,0.1027921,-0.1136409,0.04845664
Left,1,3.054067,0.272681,0.174713,0,0.1440177,-0.1065312,0.0656106
Left,1,3.082011,0.332791,0.2533378,0,0.1735894,-0.1027921,0.07912937
Left,1,3.109824,0.3774237,0.3202056,0,0.199792,-0.1027921,0.08846933
Left,1,3.138259,0.4059006,0.3748225,0,0.2211734,-0.1046783,0.09487279
Left,1,3.165862,0.4256662,0.4182466,0,0.2365626,-0.1046783,0.1027921
Left,1,3.1938,0.4436728,0.4498048,0,0.2470816,-0.1065312,0.1083524
Left,1,3.221282,0.4579955,0.4756011,0,0.2601963,-0.1046783,0.1136409
Left,1,3.249774,0.4731261,0.4953507,0,0.2762456,-0.1046783,0.1186941
Left,1,3.277422,0.4853748,0.5093729,0,0.2907402,-0.1027921,0.1235407
Left,1,3.305355,0.4973219,0.5211454,0,0.302612,-0.1027921,0.1297215
