Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Right,1,6.279743,0.5791218,0,0,0.410693,0.2176059,0
Right,1,6.356819,0.5757331,0,0,0.339197,0.1978235,0
Right,1,6.394186,0.5753932,0,0,0.2859903,0.174713,0.02797646
Right,1,6.423625,0.5733491,0,0,0.2046302,0.1582588,0.02797646
Right,1,6.450875,0.5719823,0,0,0.1341704,0.14537,0.03426402
Right,1,6.477665,0.5716401,0,0,0.06852804,0.132704,0.03956468
Right,1,6.504621,0.5767518,0,0,0.01978234,0.1170339,0.03956468
Right,1,6.532382,0.569239,0,0,-0.02797646,0.1065312,0.05233916
Right,1,6.560115,0.5609285,-0.02797646,0,-0.0656106,0.09278741,0.06255726
Right,1,6.58806,0.5549665,-0.03426402,-0.01978234,-0.07132626,0.07401875,0.07912937
Right,1,6.616342,0.5539077,-0.04423466,-0.03956468,-0.06852804,0.05934703,0.1008706
Right,1,6.643686,0.5740312,-0.05595291,-0.0656106,0.08156469,0.03956468,0.1235407
Right,1,6.672045,0.6296288,-0.05595291,-0.09891172,0.1170339,0.01978234,0.1467098
Right,1,6.700119,0.6815624,-0.05934703,-0.1282043,0.1690205,0,0.1643245
Right,1,6.72753,0.7241574,-0.05934703,-0.1519511,0.2264194,0,0.1813082
Right,1,6.75541,0.7540734,-0.06852804,-0.1769387,0.2755364,-0.03956468,0.1928145
Right,1,6.783927,0.7679582,-0.08846933,-0.1978235,0.3146578,-0.0656106,0.2007689
Right,1,6.811559,0.7595032,-0.09891172,-0.2185032,0.3631561,-0.09891172,0.2102893
Right,1,6.839542,0.7252374,-0.09065409,-0.2398483,0.4374548,-0.1266688,0.2255535
Right,1,6.86721,0.6714388,-0.09065409,-0.2705197,0.5485832,-0.1235407,0.2306999
Right,1,6.894664,0.5831623,-0.1101434,-0.3386196,0.7343537,-0.1119058,0.2430897
Right,1,6.923043,0.4727124,-0.1607126,-0.3830841,0.9123595,-0.09891172,0.2639296
Right,1,6.950495,-0.4685547,-0.2390311,-0.4361108,1.026792,-0.09691329,0.2927522
Right,1,6.978215,-0.6039315,-0.3566318,-0.4985009,1.127785,-0.09891172,0.3226406
Right,1,7.005663,-0.8201992,-0.5109072,-0.5460806,1.224932,-0.08622923,0.3527702
Right,1,7.034302,-1.078471,-0.7072059,-0.6084505,1.303713,-0.07661668,0.3876539
Right,1,7.063687,-1.354075,-0.9526493,-0.6746368,1.371164,-0.07661668,0.4288719
Right,1,7.090564,-1.666361,-1.244426,-0.7748073,1.429166,-0.1027921,0.4677188
Right,1,7.118037,-2.068668,-1.615436,-0.9373261,1.474323,-0.165511,0.5143426
Right,1,7.145187,-2.516684,-2.053856,-1.126917,1.501547,-0.276953,0.5668277
Right,1,7.172175,-3.05313,-2.600153,-1.434223,1.49724,-0.4419051,0.6233823
Right,1,7.200241,-3.64223,-3.250223,-1.790129,1.481209,-0.6189722,0.6775311
Right,1,7.228356,-4.261632,-4.042008,-2.232042,1.476313,-0.7908052,0.7300779
Right,1,7.255714,-4.880219,-5.115271,-2.73058,1.483585,-0.9360726,0.7753122
Right,1,7.283424,-5.479976,-6.464445,-3.223065,1.47565,-1.069543,0.8072135
Right,1,7.31152,-6.077025,-8.106585,-3.728409,1.447398,-1.204635,0.8325126
Right,1,7.339167,-6.666828,-10.09839,-4.200672,1.398298,-1.342901,0.8534044
Right,1,7.367701,-7.277289,-12.38611,-4.604407,1.335155,-1.47724,0.8686311
Right,1,7.395093,-7.937016,-14.92567,-4.915857,1.26393,-1.609125,0.8729007
Right,1,7.422994,-8.636109,-17.66152,-5.047137,1.216275,-1.7381,0.8666012
Right,1,7.451637,-9.387556,-20.46362,-5.010906,1.200078,-1.862671,0.85638
Right,1,7.478535,-10.23931,-23.52816,-4.900849,1.177195,-1.970204,0.8395343
Right,1,7.507663,-11.09027,-26.11529,-4.448494,1.154366,-2.054428,0.81781
Right,1,7.534409,-11.97381,-28.42828,-3.820237,1.141067,-2.120434,0.8003972
Right,1,7.561717,-12.8286,-30.52133,-3.058895,1.136083,-2.160211,0.7888232
Right,1,7.590127,-13.57444,-32.43061,-2.170154,1.14261,-2.195885,0.7870849
Right,1,7.617095,-14.18819,-34.24275,-1.294676,1.154705,-2.232568,0.7999081
Right,1,7.64547,-14.62058,-35.97141,-0.3976209,1.171028,-2.273742,0.8187665
Right,1,7.673345,-14.92245,-37.95486,0.501241,1.180846,-2.328602,0.8529457
Right,1,7.70098,-14.98136,-39.98618,1.330604,1.159441,-2.403303,0.9009206
Right,1,7.729362,-14.89967,-42.1351,2.194905,1.1366,-2.508426,0.9644893
Right,1,7.756501,-14.62531,-44.5,2.967617,1.120299,-2.63886,1.02125
Right,1,7.784798,-14.16246,-46.98654,3.632325,1.115047,-2.801769,1.078108
Right,1,7.812831,-13.31438,-49.47845,3.865638,1.121696,-2.985637,1.126396
Right,1,7.839622,-12.67996,-51.71708,4.411531,1.140896,-3.153246,1.165501
Right,1,7.874463,-12.08013,-53.77521,5.012704,1.160284,-3.298119,1.193702
Right,1,7.916488,-11.76085,-55.5327,6.087887,1.163484,-3.412084,1.19714
Right,1,7.952338,-11.72918,-56.9866,7.502265,1.155891,-3.497992,1.191076
Right,1,7.979619,-11.88048,-58.22238,8.885708,1.14944,-3.562769,1.185147
Right,1,8.006586,-12.15163,-59.3765,10.30634,1.142096,-3.613192,1.17869
Right,2,10.50553,3.093767,-0.7659171,2.023134,1.726238,-2.845651,-0.3286494
Right,2,10.53294,3.099141,-0.7795909,2.014506,1.710636,-2.838005,-0.3256589
Right,2,10.56051,3.100909,-0.7898148,2.008473,1.694313,-2.834968,-0.3238513
Right,2,10.58892,3.099204,-0.798929,2.005743,1.674913,-2.829093,-0.3238513
Right,2,10.61642,3.0944,-0.8045425,2.002325,1.663776,-2.818417,-0.3238513
Right,2,10.64413,3.090285,-0.8076981,1.999195,1.656231,-2.805469,-0.3220336
Right,2,10.67253,3.094779,-0.8076981,1.99704,1.648295,-2.794773,-0.3183671
Right,2,10.70051,3.100909,-0.8081825,1.994883,1.639128,-2.785653,-0.3146578
Right,2,10.72807,3.104569,-0.8086666,1.994196,1.626303,-2.77742,-0.309643
Right,2,10.75561,3.106523,-0.8093922,1.994392,1.611069,-2.771352,-0.3032579
Right,2,10.78383,3.110805,-0.8115651,1.993018,1.594709,-2.763217,-0.2973941
Right,2,10.81164,3.110491,-0.8122882,1.992527,1.572466,-2.756976,-0.2920831
Right,2,10.839,3.110491,-0.8127698,1.993313,1.553056,-2.751361,-0.2873554
Right,2,10.86695,3.112567,-0.8127698,1.992429,1.533911,-2.74709,-0.2825486
Right,2,10.89475,3.112881,-0.8120472,1.989972,1.511679,-2.738168,-0.2790645
Right,2,10.92269,3.119415,-0.8108415,1.988988,1.488721,-2.725988,-0.2755364
Right,2,10.95119,3.130003,-0.8120472,1.986231,1.462596,-2.710939,-0.2733977
Right,2,10.97818,3.138061,-0.8146936,1.978629,1.441844,-2.693191,-0.2697954
Right,2,11.00594,3.151445,-0.8182884,1.967818,1.433268,-2.662269,-0.2486604
Right,2,11.03418,3.171447,-0.8175707,1.968912,1.41153,-2.614791,-0.2211734
Right,2,11.06127,3.109924,-0.8332174,1.967122,1.397318,-2.521036,-0.2027088
Right,2,11.08944,2.959757,-0.8751395,1.962241,1.349587,-2.351186,-0.1897456
Right,2,11.11728,2.792952,-0.9468806,1.937954,1.322934,-2.184716,-0.1758294
Right,2,11.14482,2.586491,-1.076655,1.891654,1.408477,-2.049373,-0.1312212
Right,2,11.17286,2.290124,-1.251795,1.839411,1.463933,-1.888963,-0.07661668
Right,2,11.2002,1.963338,-1.478697,1.76536,1.437766,-1.745964,-0.02797646
Right,2,11.2286,1.691885,-1.776521,1.681792,1.380835,-1.658592,-0.01978234
Right,2,11.25631,-1.573709,-2.138631,1.595814,1.316112,-1.596549,0.02797646
Right,2,11.28384,-1.629909,-2.54722,1.462863,1.239542,-1.574704,0.07401875
Right,2,11.31192,-1.934012,-2.998656,1.295129,1.172698,-1.591147,0.1356209
Right,2,11.33968,-2.400043,-3.515133,1.040046,1.138148,-1.642705,0.2193969
Right,2,11.36778,-2.996958,-4.082839,0.7532945,1.123613,-1.691076,0.2927522
Right,2,11.39601,-3.68743,-4.688429,0.4673002,1.11995,-1.728164,0.3454843
Right,2,11.42414,-4.318062,-5.380482,0.1412742,1.099139,-1.762586,0.3815487
Right,2,11.4522,-4.920796,-6.15428,-0.2289973,1.059063,-1.809808,0.4059006
Right,2,11.47927,-5.390125,-7.024901,-0.5560232,0.9544962,-1.865086,0.4063823
