Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Up,1,9.262157,0.892629,0.04845664,-0.199792,0.3876539,0.01978234,-0.02797646
Up,1,9.330064,0.8888945,0.04423466,-0.1978235,0.4247459,0.01978234,-0.02797646
Up,1,9.367109,0.8943809,0.04845664,-0.2017412,0.4784724,0,-0.03426402
Up,1,9.399479,0.9041728,0.03956468,-0.2027088,0.5241405,-0.01978234,-0.03426402
Up,1,9.427908,0.9082754,0.04423466,-0.2046302,0.5675176,-0.03956468,-0.03426402
Up,1,9.467231,0.916212,0.03956468,-0.2074791,0.6090934,-0.06255726,-0.03956468
Up,1,9.496948,0.923233,0.04423466,-0.2093567,0.6489125,-0.08156469,-0.03426402
Up,1,9.527549,0.9297802,0.05233916,-0.2130625,0.6824232,-0.1008706,-0.02797646
Up,1,9.565842,0.9221727,0.05233916,-0.2121421,0.7179157,-0.1170339,-0.02797646
Up,1,9.594412,0.9082754,0.05233916,-0.2093567,0.7488656,-0.132704,-0.02797646
Up,1,9.622948,0.8980926,0.05233916,-0.20842,0.7735435,-0.1426525,-0.01978234
Up,1,9.65182,0.8941622,0.05595291,-0.20842,0.7981939,-0.1480375,-0.01978234
Up,1,9.680128,0.9000514,0.05595291,-0.2112177,0.8228193,-0.1532334,-0.01978234
Up,1,9.726122,0.913217,0.05934703,-0.2148914,0.8416294,-0.1545051,-0.02797646
Up,1,9.766061,0.9306217,0.05233916,-0.2176059,0.8522572,-0.1545051,-0.01978234
Up,1,9.802431,0.9454328,0.04845664,-0.2185032,0.8570652,-0.1607126,-0.01978234
Up,1,9.831105,0.9565441,0.05233916,-0.2211734,0.8600281,-0.166689,-0.02797646
Up,1,9.861417,0.963068,0.05233916,-0.2220564,0.8625273,-0.1713202,-0.03426402
Up,1,9.899698,0.9640834,0.05233916,-0.2220564,0.8656976,-0.1713202,-0.02797646
Up,1,9.928348,0.9663135,0.05595291,-0.2220564,0.8695317,-0.1701742,-0.03426402
Up,1,9.957129,0.9705567,0.05934703,-0.2220564,0.8666012,-0.165511,-0.03956468
Up,1,9.985214,0.9799869,0.05934703,-0.2211734,0.857978,-0.1607126,-0.04423466
Up,1,10.02485,0.9972074,0.05934703,-0.220287,0.8494976,-0.1532334,-0.04845664
Up,1,10.05332,1.018756,0.05934703,-0.2193969,0.8439512,-0.1467098,-0.05233916
Up,1,10.0817,1.042302,0.05934703,-0.2185032,0.8420942,-0.1384764,-0.05595291
Up,1,10.11014,1.065511,0.05934703,-0.2130625,0.842791,-0.1312212,-0.05595291
Up,1,10.13867,1.092532,0.05934703,-0.2130625,0.8451096,-0.1235407,-0.05595291
Up,1,10.17893,1.106238,0.05934703,-0.20842,0.8490367,-0.1153499,-0.06255726
Up,1,10.2073,1.116099,0.05595291,-0.2036718,0.8543211,-0.1065312,-0.0656106
Up,1,10.23573,1.131942,0.05934703,-0.2007689,0.8604831,-0.09487279,-0.0656106
Up,1,10.27602,1.160958,0.06255726,-0.1968319,0.8697567,-0.09278741,-0.07132626
