range,posture,start,end,
90,ActuatedBed,9542757,9542867,
90,ActuatedBed,9542757,9542941,
90,ActuatedBed,9542757,9542971,
90,ActuatedBed,9542757,9543000,
90,ActuatedBed,9542757,9543028,
90,ActuatedBed,9542757,9543045,
90,ActuatedBed,9542757,9543057,
90,ActuatedBed,9542757,9543073,
90,ActuatedBed,9542757,9543087,
90,ActuatedBed,9542757,9543102,
90,ActuatedBed,9542757,9543132,
90,ActuatedBed,9542757,9543142,
90,ActuatedBed,9542757,9543155,
90,ActuatedBed,9542757,9543171,
90,ActuatedBed,9542757,9543184,
90,ActuatedBed,9542757,9543197,
90,ActuatedBed,9542757,9543213,
90,ActuatedBed,9542757,9543224,
90,ActuatedBed,9542757,9543242,
90,ActuatedBed,9542757,9543252,
90,ActuatedBed,9542757,9543281,
90,ActuatedBed,9542757,9543294,
90,ActuatedBed,9542757,9543311,
90,ActuatedBed,9542757,9543323,
90,ActuatedBed,9542757,9543334,
90,ActuatedBed,9542757,9543353,
90,ActuatedBed,9542757,9543363,
90,ActuatedBed,9542757,9543382,
90,ActuatedBed,9542757,9543392,
90,ActuatedBed,9542757,9543408,
90,ActuatedBed,9542757,9543434,
90,ActuatedBed,9542757,9543450,
90,ActuatedBed,9542757,9543463,
90,ActuatedBed,9542757,9543479,
90,ActuatedBed,9542757,9543489,
90,ActuatedBed,9542757,9543502,
90,ActuatedBed,9542757,9543519,
90,ActuatedBed,9542757,9543532,
90,ActuatedBed,9542757,9543547,
90,ActuatedBed,9542757,9543561,
90,ActuatedBed,9542757,9543589,
90,ActuatedBed,9542757,9543601,
90,ActuatedBed,9542757,9543619,
90,ActuatedBed,9542757,9543629,
90,ActuatedBed,9542757,9543643,
90,ActuatedBed,9542757,9543658,
90,ActuatedBed,9542757,9543671,
90,ActuatedBed,9542757,9543687,
90,ActuatedBed,9542757,9543700,
90,ActuatedBed,9542757,9543711,
90,ActuatedBed,9542757,9543740,
90,ActuatedBed,9542757,9543753,
90,ActuatedBed,9542757,9543769,
90,ActuatedBed,9542757,9543782,
90,ActuatedBed,9542757,9543795,
90,ActuatedBed,9542757,9543811,
90,ActuatedBed,9542757,9543822,
90,ActuatedBed,9542757,9543840,
90,ActuatedBed,9542757,9543851,
90,ActuatedBed,9542757,9543866,
90,ActuatedBed,9542757,9543892,
90,ActuatedBed,9542757,9543909,
90,ActuatedBed,9542757,9543922,
90,ActuatedBed,9542757,9543934,
90,ActuatedBed,9542757,9543951,
90,ActuatedBed,9542757,9543961,
90,ActuatedBed,9542757,9543977,
90,ActuatedBed,9542757,9543990,
90,ActuatedBed,9542757,9544003,
90,ActuatedBed,9542757,9544033,
90,ActuatedBed,9542757,9544061,
90,ActuatedBed,9542757,9544072,
90,ActuatedBed,9542757,9544088,
90,ActuatedBed,9542757,9544100,
90,ActuatedBed,9542757,9544117,
90,ActuatedBed,9542757,9544130,
90,ActuatedBed,9542757,9544145,
90,ActuatedBed,9542757,9544159,
90,ActuatedBed,9542757,9544175,
90,ActuatedBed,9542757,9544199,
90,ActuatedBed,9542757,9544212,
90,ActuatedBed,9542757,9544227,
90,ActuatedBed,9542757,9544241,
90,ActuatedBed,9542757,9544254,
90,ActuatedBed,9542757,9544269,
