time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.4330685, 0, 0, 0, 0, 0, 0
0.436363, 0.1235407, -0.08156469, -0.09691329, 0.09691329, -0.1928145, -0.05233916
0.4403023, 0.2220564, -0.08156469, -0.08156469, 0.1724585, -0.1938267, -0.02797646
0.4437622, 0.3045456, -0.08622923, -0.0656106, 0.23239, -0.1938267, 0
0.4469979, 0.3706227, -0.08622923, -0.05595291, 0.2797648, -0.1938267, 0
0.4500229, 0.4238235, -0.08846933, -0.04423466, 0.3183671, -0.1938267, 0.01978234
0.4540187, 0.4635163, -0.08846933, -0.03426402, 0.3477423, -0.1928145, 0.02797646
0.4570298, 0.4957456, -0.09065409, -0.02797646, 0.3706227, -0.1938267, 0.03956468
0.4604203, 0.5192646, -0.09278741, -0.02797646, 0.3886621, -0.1928145, 0.03956468
0.4633198, 0.5385033, -0.09487279, -0.01978234, 0.4029978, -0.1938267, 0.04845664
0.4670507, 0.5539077, -0.09487279, -0.01978234, 0.414487, -0.1938267, 0.05233916
0.4702007, 0.5668277, -0.09691329, -0.01978234, 0.4219727, -0.191797, 0.05595291
0.4732443, 0.5767518, -0.09691329, 0, 0.4284154, -0.1907741, 0.05595291
0.4765521, 0.5845029, -0.09891172, -0.01978234, 0.4334104, -0.191797, 0.05934703
0.4799941, 0.5908293, -0.09891172, 0, 0.4365593, -0.1907741, 0.05934703
0.4835605, 0.5954478, -0.09891172, 0, 0.4392403, -0.191797, 0.06255726
0.4868361, 0.6013339, -0.09891172, 0, 0.4392403, -0.1928145, 0.05934703
0.4906379, 0.6058724, -0.09891172, 0, 0.4392403, -0.1928145, 0.06255726
0.4940426, 0.583833, -0.1008706, -0.01978234, 0.4374548, -0.1928145, 0.06255726
0.4970772, 0.5650989, -0.1046783, 0, 0.4356619, -0.191797, 0.06255726
0.5001255, 0.5500081, -0.1065312, -0.02797646, 0.4338616, -0.1907741, 0.06255726
0.503289, 0.5503638, -0.1065312, -0.01978234, 0.4316007, -0.1907741, 0.06255726
0.5072192, 0.5503638, -0.1083524, -0.01978234, 0.429328, -0.1907741, 0.06255726
