time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.4516574,0, 0, 0, 0
0.4551353,0.1203313, 0.1046783, -0.05934703, 0.04423466
0.4587932,0.1958353, 0.1887116, -0.05233916, 0.04845664
0.4622829,0.2586879, 0.2548778, -0.04423466, 0.05233916
0.4655725,0.3102743, 0.3083766, -0.03426402, 0.05934703
0.4687877,0.3527702, 0.3516591, -0.02797646, 0.05934703
0.471977,0.386643, 0.3856296, -0.02797646, 0.0656106
0.4755421,0.4140146, 0.4135417, -0.01978234, 0.0656106
0.4788538,0.4361108, 0.4356619, -0.01978234, 0.0656106
0.4822175,0.4541341, 0.453703, -0.01978234, 0.0656106
0.485631,0.4685547, 0.4685547, 0, 0.06852804
0.488812,0.4796977, 0.4796977, 0, 0.06852804
0.491676,0.4893896, 0.4889896, -0.01978234, 0.07132626
0.495208,0.4969283, 0.4965344, -0.01978234, 0.07132626
0.4984349,0.5024107, 0.5024107, 0, 0.07401875
0.5016506,0.5074486, 0.5074486, 0, 0.07132626
0.5049117,0.5089886, 0.5089886, 0, 0.07401875
0.5082325,0.5105241, 0.5105241, 0, 0.07401875
0.5122687,0.5128186, 0.5128186, 0, 0.07401875
0.5154436,0.5147229, 0.5147229, 0, 0.07401875
0.5186702,0.5154827, 0.5154827, 0, 0.07661668
0.5216729,0.5158621, 0.5158621, 0, 0.07661668
0.5252998,0.5162413, 0.5162413, 0, 0.07661668
0.5297978,0.5166202, 0.5166202, 0, 0.07661668
0.5328329,0.5173771, 0.5173771, 0, 0.07661668
0.5358644,0.5192646, 0.5192646, 0, 0.07661668
0.5393916,0.5211454, 0.5211454, 0, 0.07401875
0.5426137,0.5226451, 0.5226451, 0, 0.07661668
0.5458311,0.5256317, 0.5252593, -0.01978234, 0.07661668
0.548732,0.5267473, 0.5267473, 0, 0.07401875
0.5522756,0.5274898, 0.5274898, 0, 0.07661668
0.5557587,0.5278606, 0.5278606, 0, 0.07401875
0.5596597,0.5278606, 0.5278606, 0, 0.07401875
0.5628048,0.5278606, 0.5278606, 0, 0.07661668
0.5662166,0.5274898, 0.5271187, -0.01978234, 0.07132626
0.5694043,0.5252593, 0.5252593, 0, 0.07401875
0.5726254,0.5233933, 0.5233933, 0, 0.07401875
0.5753995,0.5222706, 0.5222706, 0, 0.07401875
0.578704,0.5222706, 0.5222706, 0, 0.07661668
0.581624,0.5222706, 0.5222706, 0, 0.07661668
0.5848486,0.5222706, 0.5222706, 0, 0.07661668
0.5880012,0.5230194, 0.5230194, 0, 0.07401875
0.5913848,0.5237671, 0.5233933, -0.01978234, 0.07401875
0.5946628,0.5252593, 0.5248867, -0.01978234, 0.07661668
0.5975108,0.5263757, 0.5260038, -0.01978234, 0.07661668
0.6006535,0.5267473, 0.5267473, 0, 0.07912937
0.6050201,0.5278606, 0.5274898, -0.01978234, 0.07661668
0.6091695,0.5278606, 0.5278606, 0, 0.07912937
0.6135299,0.5274898, 0.5274898, 0, 0.07912937
0.6180468,0.5274898, 0.5271187, -0.01978234, 0.07661668
0.6221634,0.5226451, 0.5222706, -0.01978234, 0.07912937
0.6250992,0.5188877, 0.5188877, 0, 0.08156469
0.6283153,0.5151029, 0.5147229, -0.01978234, 0.08156469
0.6316079,0.5112901, 0.5112901, 0, 0.08156469
0.6352819,0.5089886, 0.508604, -0.01978234, 0.08156469
0.6388734,0.5082192, 0.5078341, -0.01978234, 0.08392937
0.6417043,0.5078341, 0.5078341, 0, 0.08392937
0.64557,0.5047422, 0.5047422, 0, 0.08392937
0.6486488,0.5016313, 0.5016313, 0, 0.08392937
0.6522669,0.4977152, 0.4973219, -0.01978234, 0.08156469
0.655439,0.4937682, 0.4937682, 0, 0.08392937
0.6593209,0.4909863, 0.4909863, 0, 0.08392937
0.6624945,0.4885893, 0.4885893, 0, 0.07912937
0.6658803,0.4869847, 0.4865827, -0.01978234, 0.08156469
0.6690082,0.4849715, 0.4849715, 0, 0.08392937
0.6726083,0.4833549, 0.4833549, 0, 0.08156469
0.6757613,0.4821389, 0.4821389, 0, 0.08156469
0.6789435,0.4821389, 0.4821389, 0, 0.08156469
0.6820303,0.4821389, 0.4821389, 0, 0.07912937
0.6855607,0.4825446, 0.4821389, -0.01978234, 0.07912937
0.68867,0.4809199, 0.4809199, 0, 0.08156469
0.6915561,0.4796977, 0.4796977, 0, 0.08156469
0.6946993,0.4784724, 0.4784724, 0, 0.08156469
0.6984445,0.4776538, 0.477244, -0.01978234, 0.07912937
0.7014455,0.4764233, 0.4764233, 0, 0.07912937
0.7046303,0.4743652, 0.4743652, 0, 0.07912937
0.7075562,0.4727124, 0.4727124, 0, 0.07661668
0.7109842,0.4727124, 0.4722982, -0.01978234, 0.07661668
0.7140895,0.4718838, 0.4718838, 0, 0.07912937
0.7170272,0.4714689, 0.4714689, 0, 0.07661668
0.7198637,0.4718838, 0.4714689, -0.01978234, 0.08156469
0.7228679,0.4718838, 0.4714689, -0.01978234, 0.08156469
0.7265854,0.4718838, 0.4714689, -0.01978234, 0.07912937
0.730036,0.4714689, 0.4710537, -0.01978234, 0.07912937
0.732988,0.4706381, 0.4706381, 0, 0.08156469
0.7360218,0.4706381, 0.4706381, 0, 0.07912937
0.7394979,0.4710537, 0.4706381, -0.01978234, 0.07912937
0.7428786,0.4698059, 0.4693892, -0.01978234, 0.07912937
0.746247,0.4693892, 0.4685547, -0.02797646, 0.08156469
0.7489995,0.4668813, 0.466462, -0.01978234, 0.07661668
0.7529005,0.4656223, 0.4652019, -0.01978234, 0.08156469
0.7558644,0.4656223, 0.464781, -0.02797646, 0.08156469
0.7589616,0.464781, 0.4639383, -0.02797646, 0.08156469
0.7618842,0.463094, 0.4626713, -0.01978234, 0.08156469
0.7654531,0.4622481, 0.4618246, -0.01978234, 0.07912937
0.7685366,0.4614008, 0.4609765, -0.01978234, 0.08156469
0.7716119,0.4643598, 0.4639383, -0.01978234, 0.07912937
0.774754,0.4673002, 0.4668813, -0.01978234, 0.07912937
0.7782799,0.4714689, 0.4710537, -0.01978234, 0.07912937
0.7813344,0.4739525, 0.4735395, -0.01978234, 0.07401875
0.7843719,0.4768338, 0.4768338, 0, 0.07661668
0.7873618,0.4756011, 0.4751895, -0.01978234, 0.07401875
0.7907494,0.4747775, 0.4743652, -0.01978234, 0.07661668
0.7940882,0.4722982, 0.4718838, -0.01978234, 0.07912937
0.7971799,0.4710537, 0.4702222, -0.02797646, 0.07661668
0.8001527,0.4685547, 0.468137, -0.01978234, 0.07401875
0.8033572,0.4668813, 0.466462, -0.01978234, 0.07912937
0.8067993,0.4656223, 0.4652019, -0.01978234, 0.07661668
0.8100677,0.4639383, 0.4635163, -0.01978234, 0.07661668
0.8130989,0.4626713, 0.4618246, -0.02797646, 0.07661668
0.816186,0.4614008, 0.4605518, -0.02797646, 0.07912937
0.8202069,0.4601268, 0.4592754, -0.02797646, 0.07661668
0.8239799,0.4592754, 0.4592754, 0, 0.07912937
0.8271007,0.4609765, 0.4601268, -0.02797646, 0.08156469
0.8304772,0.4618246, 0.4609765, -0.02797646, 0.07912937
0.8346946,0.4614008, 0.4605518, -0.02797646, 0.07661668
0.8379675,0.463094, 0.4622481, -0.02797646, 0.07912937
0.8409047,0.463094, 0.4626713, -0.01978234, 0.08156469
0.8438394,0.463094, 0.4622481, -0.02797646, 0.08156469
0.8479326,0.4626713, 0.4622481, -0.01978234, 0.08156469
0.8510349,0.463094, 0.4626713, -0.01978234, 0.08156469
0.8542617,0.4622481, 0.4622481, 0, 0.07912937
0.8574241,0.4639383, 0.463094, -0.02797646, 0.08392937
0.8611097,0.4626713, 0.4622481, -0.01978234, 0.08392937
0.8642784,0.4618246, 0.4614008, -0.01978234, 0.07912937
0.8681494,0.4614008, 0.4609765, -0.01978234, 0.08156469
0.8715421,0.4609765, 0.4605518, -0.01978234, 0.07912937
0.8748514,0.4614008, 0.4605518, -0.02797646, 0.08156469
0.8779741,0.4626713, 0.4622481, -0.01978234, 0.08392937
0.8810361,0.4643598, 0.4635163, -0.02797646, 0.08392937
0.8848433,0.4652019, 0.4643598, -0.02797646, 0.08156469
0.8949939,0.4652019, 0.464781, -0.01978234, 0.08156469
0.8986582,0.4635163, 0.463094, -0.01978234, 0.07912937
0.9018877,0.463094, 0.4626713, -0.01978234, 0.08156469
0.904829,0.463094, 0.4622481, -0.02797646, 0.08156469
0.9080814,0.4626713, 0.4618246, -0.02797646, 0.08156469
0.9113169,0.463094, 0.4622481, -0.02797646, 0.08156469
0.9147701,0.4639383, 0.4626713, -0.03426402, 0.08156469
