time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.4924641,0, 0, 0, 0
0.4957635,0.1219466, 0.1101434, 0.05233916, 0.08622923
0.4997952,0.2046302, 0.1958353, 0.05934703, 0.08622923
0.503548,0.268341, 0.2601963, 0.0656106, 0.08846933
0.5074589,0.3165179, 0.309643, 0.0656106, 0.09065409
0.5111514,0.3544303, 0.3471792, 0.07132626, 0.09065409
0.5153532,0.3841043, 0.3774237, 0.07132626, 0.09278741
0.518894,0.4116447, 0.4049353, 0.07401875, 0.09278741
0.5223087,0.4320539, 0.4252063, 0.07661668, 0.09278741
0.5257491,0.4502396, 0.4436728, 0.07661668, 0.09278741
0.529763,0.4635163, 0.4571402, 0.07661668, 0.09487279
0.5335329,0.4764233, 0.4698059, 0.07912937, 0.09691329
0.5377678,0.4857778, 0.4792896, 0.07912937, 0.09691329
0.5416302,0.4905876, 0.4845679, 0.07661668, 0.09891172
0.5456369,0.4977152, 0.4913847, 0.07912937, 0.1008706
0.5494161,0.501241, 0.4949555, 0.07912937, 0.1008706
0.5533865,0.5147229, 0.509757, 0.07132626, 0.09278741
0.5569063,0.5252593, 0.5207698, 0.06852804, 0.08846933
0.5604747,0.5297108, 0.5256317, 0.0656106, 0.08622923
0.5636906,0.5337587, 0.5293413, 0.06852804, 0.08622923
0.567499,0.5352231, 0.5308178, 0.06852804, 0.08846933
0.5706133,0.5355885, 0.5311863, 0.06852804, 0.08846933
0.5736528,0.5355885, 0.5311863, 0.06852804, 0.09065409
0.5777498,0.5370479, 0.5322903, 0.07132626, 0.08846933
0.5811967,0.5374122, 0.533025, 0.06852804, 0.09065409
0.5846037,0.5377761, 0.533025, 0.07132626, 0.09065409
0.5877731,0.5374122, 0.5326577, 0.07132626, 0.09065409
0.5913454,0.5377761, 0.5326577, 0.07401875, 0.09278741
0.5950619,0.5370479, 0.5315546, 0.07661668, 0.09278741
0.5982732,0.5355885, 0.53008, 0.07661668, 0.09487279
0.6017192,0.5359538, 0.530449, 0.07661668, 0.09487279
0.6046969,0.5355885, 0.53008, 0.07661668, 0.09487279
0.6087604,0.5355885, 0.53008, 0.07661668, 0.09487279
0.6120134,0.5355885, 0.53008, 0.07661668, 0.09691329
0.6151475,0.5355885, 0.5297108, 0.07912937, 0.09487279
0.6183326,0.5319225, 0.5263757, 0.07661668, 0.09691329
0.6217231,0.5289715, 0.5233933, 0.07661668, 0.09691329
0.6252171,0.5308178, 0.5245137, 0.08156469, 0.09691329
0.6282313,0.5308178, 0.5248867, 0.07912937, 0.09691329
0.631135,0.5322903, 0.5256317, 0.08392937, 0.09691329
0.6346924,0.5297108, 0.5237671, 0.07912937, 0.09691329
0.6377223,0.5278606, 0.5218958, 0.07912937, 0.09691329
0.640903,0.5274898, 0.5211454, 0.08156469, 0.09891172
0.6440052,0.5263757, 0.5200178, 0.08156469, 0.1008706
0.6473745,0.5252593, 0.5188877, 0.08156469, 0.09891172
0.6507789,0.5237671, 0.5177552, 0.07912937, 0.1008706
0.6538185,0.5230194, 0.5166202, 0.08156469, 0.09891172
0.6580323,0.5218958, 0.5154827, 0.08156469, 0.1008706
0.6616287,0.5226451, 0.5162413, 0.08156469, 0.1027921
0.664857,0.5230194, 0.5166202, 0.08156469, 0.1008706
0.6685185,0.5260038, 0.5200178, 0.07912937, 0.1027921
0.6720771,0.5278606, 0.5218958, 0.07912937, 0.1008706
0.6764087,0.5297108, 0.5233933, 0.08156469, 0.1027921
0.679529,0.53008, 0.5241405, 0.07912937, 0.1027921
0.68269,0.5308178, 0.5245137, 0.08156469, 0.1046783
0.6867587,0.5311863, 0.5248867, 0.08156469, 0.1046783
0.6907371,0.530449, 0.5245137, 0.07912937, 0.1046783
