time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.4496591,0, 0, 0, 0
0.4536287,0.1791368, 0.1493534, -0.09891172, 0
0.4578565,0.3045456, 0.2960753, -0.07132626, 0.02797646
0.4608956,0.4168407, 0.414487, -0.04423466, 0.04845664
0.4640642,0.518133, 0.5177552, -0.01978234, 0.0656106
0.4678504,0.6019843, 0.6019843, 0, 0.07912937
0.4709876,0.6388841, 0.6388841, 0, 0.08392937
0.4743259,0.6688108, 0.6688108, 0, 0.08846933
0.4775109,0.6929511, 0.6929511, 0, 0.09065409
0.4814172,0.7343537, 0.7343537, 0, 0.09891172
0.484346,0.7684676, 0.7682129, 0.01978234, 0.1046783
0.4875856,0.7677034, 0.7677034, 0, 0.1027921
0.4908459,0.7671934, 0.7671934, 0, 0.1027921
0.494554,0.7671934, 0.7671934, 0, 0.1027921
0.4976763,0.7903101, 0.7903101, 0, 0.1065312
0.5008359,0.8096339, 0.8096339, 0, 0.1101434
0.5037865,0.826142, 0.826142, 0, 0.1136409
0.5078884,0.8511084, 0.8508785, 0.01978234, 0.1186941
0.5110737,0.8724523, 0.8720036, 0.02797646, 0.1219466
0.5144318,0.8937243, 0.8930672, 0.03426402, 0.1251145
0.517316,0.9119305, 0.9110718, 0.03956468, 0.1297215
0.5210151,0.9285166, 0.9276733, 0.03956468, 0.132704
0.5243201,0.9429458, 0.9419076, 0.04423466, 0.1356209
0.5275901,0.9553158, 0.9544962, 0.03956468, 0.1384764
0.5310015,0.9261956, 0.9259842, 0.01978234, 0.1341704
0.5347948,0.9028733, 0.9028733, 0, 0.1297215
0.5378581,0.9026566, 0.9026566, 0, 0.132704
0.5414964,0.9028733, 0.9028733, 0, 0.1341704
0.5449389,0.9037398, 0.9035233, -0.01978234, 0.1370561
0.5484507,0.9127884, 0.912574, -0.01978234, 0.1398823
0.5514889,0.9204736, 0.920261, -0.01978234, 0.1440177
0.5545893,0.9316724, 0.9312522, -0.02797646, 0.1480375
0.5577421,0.9410763, 0.9406604, -0.02797646, 0.1506579
0.56151,0.9487386, 0.9481196, -0.03426402, 0.1532334
0.5649194,0.9583834, 0.9575664, -0.03956468, 0.1570175
0.5680383,0.966516, 0.9655032, -0.04423466, 0.1594904
0.5717737,0.9729732, 0.9713628, -0.05595291, 0.1619255
0.5755167,0.9785881, 0.9763861, -0.0656106, 0.1643245
0.5789475,0.9829774, 0.9805858, -0.06852804, 0.1643245
0.5823863,0.9881397, 0.9847674, -0.08156469, 0.1678588
0.5857107,0.9920924, 0.9883377, -0.08622923, 0.1690205
0.5889689,0.9968149, 0.9916978, -0.1008706, 0.1713202
0.5920829,1.000733, 0.9942597, -0.1136409, 0.1735894
0.5951749,1.004247, 0.9968149, -0.1219466, 0.1780411
0.5990003,1.009882, 1.000733, -0.1356209, 0.1813082
