time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.5380532,0, 0, 0, 0
0.5431051,0.1557664, 0.1153499, -0.1046783, -0.07401875
0.5469007,0.2373883, 0.2093567, -0.1119058, -0.04423466
0.5507231,0.3083766, 0.2853053, -0.1170339, -0.01978234
0.5543075,0.3626169, 0.3477423, -0.1027921, 0
0.5588637,0.4078243, 0.3981127, -0.08846933, 0
0.563608,0.4493696, 0.4387946, -0.09691329, 0.01978234
0.567481,0.4829499, 0.4710537, -0.1065312, 0.03426402
0.5718146,0.5055169, 0.4973219, -0.09065409, 0.04423466
0.5750366,0.5252593, 0.5188877, -0.08156469, 0.04845664
0.5789457,0.5105241, 0.5051297, -0.07401875, 0.05595291
0.5851342,0.5105241, 0.5062904, -0.0656106, 0.04845664
0.5899769,0.5101407, 0.5066768, -0.05934703, 0.03956468
0.5944381,0.5200178, 0.5147229, -0.07401875, 0.04845664
0.5982295,0.5278606, 0.5211454, -0.08392937, 0.05233916
0.6028758,0.5374122, 0.5322903, -0.07401875, 0.05595291
0.6076345,0.5453635, 0.5414024, -0.0656106, 0.05595291
0.6124728,0.5549665, 0.5496522, -0.07661668, 0.06255726
0.6154715,0.5630175, 0.556375, -0.08622923, 0.0656106
0.619002,0.5695826, 0.5616257, -0.09487279, 0.07132626
0.6224858,0.5753932, 0.5695826, -0.08156469, 0.06852804
0.6267046,0.5814822, 0.5747126, -0.08846933, 0.07401875
0.6300274,0.587175, 0.5794597, -0.09487279, 0.07401875
0.6334456,0.5911604, 0.5828267, -0.09891172, 0.07661668
0.6373422,0.5911604, 0.5855064, -0.08156469, 0.07401875
0.6413542,0.591822, 0.5878411, -0.06852804, 0.07132626
0.6450498,0.5934729, 0.5881739, -0.07912937, 0.07401875
0.6486945,0.5944612, 0.5885065, -0.08392937, 0.07661668
0.6529128,0.5928131, 0.5885065, -0.07132626, 0.07401875
0.6559289,0.591822, 0.5888388, -0.05934703, 0.07132626
0.6591491,0.5914913, 0.5891711, -0.05233916, 0.06852804
0.6625537,0.5938025, 0.590498, -0.06255726, 0.07132626
0.6664649,0.5954478, 0.5911604, -0.07132626, 0.07401875
0.6702609,0.5928131, 0.5898349, -0.05934703, 0.07132626
0.6739482,0.5914913, 0.5891711, -0.05233916, 0.06852804
0.6781388,0.5934729, 0.5901666, -0.06255726, 0.07132626
0.6826351,0.5951191, 0.590498, -0.07401875, 0.07401875
0.6862154,0.5934729, 0.5898349, -0.0656106, 0.06852804
0.6901461,0.5914913, 0.5891711, -0.05233916, 0.06852804
0.6942182,0.5901666, 0.5868416, -0.06255726, 0.06852804
0.6974318,0.5891711, 0.5845029, -0.07401875, 0.07132626
0.7008831,0.5881739, 0.5828267, -0.07912937, 0.07132626
0.7051517,0.5834977, 0.5794597, -0.06852804, 0.0656106
0.7092648,0.5797972, 0.5767518, -0.05934703, 0.0656106
0.7125108,0.5797972, 0.5757331, -0.06852804, 0.0656106
0.7160548,0.5797972, 0.5747126, -0.07661668, 0.06852804
0.7203581,0.5797972, 0.5760729, -0.0656106, 0.06255726
0.7242899,0.5801346, 0.57743, -0.05595291, 0.05934703
0.7414475,0.5831623, 0.5811456, -0.04845664, 0.06255726
0.7471321,0.5868416, 0.583833, -0.05934703, 0.06255726
0.7535152,0.589503, 0.587175, -0.05233916, 0.06255726
0.757775,0.5914913, 0.5898349, -0.04423466, 0.06255726
0.7617096,0.5961047, 0.5934729, -0.05595291, 0.0656106
0.7655084,0.6003569, 0.5964329, -0.06852804, 0.06852804
0.7703201,0.6026341, 0.5997046, -0.05934703, 0.0656106
0.7744337,0.6045791, 0.6026341, -0.04845664, 0.06255726
0.7779713,0.608772, 0.6058724, -0.05934703, 0.0656106
0.7822527,0.6116581, 0.6081289, -0.0656106, 0.07132626
0.7872077,0.614212, 0.6113381, -0.05934703, 0.0656106
0.790652,0.6161205, 0.6138933, -0.05233916, 0.0656106
0.7951092,0.651921, 0.6510199, -0.03426402, 0.09278741
0.8001916,0.6838553, 0.6835691, -0.01978234, 0.1153499
0.8043554,0.747558, 0.7472962, 0.01978234, 0.1341704
0.8089277,0.8033255, 0.8016186, 0.05233916, 0.1493534
0.8141928,0.8451096, 0.8423266, 0.06852804, 0.174713
0.8183964,0.8961296, 0.8904341, 0.1008706, 0.1887116
0.8225074,0.9412843, 0.9323022, 0.1297215, 0.199792
0.8265206,0.9636774, 0.953881, 0.1370561, 0.2211734
0.8301359,0.9841712, 0.9739782, 0.1412742, 0.2390311
0.8343175,1.004247, 0.9930781, 0.1493534, 0.2548778
0.8391503,1.034387, 1.0201, 0.1713202, 0.2564087
0.8429653,1.062016, 1.044552, 0.191797, 0.2586879
0.8474485,1.067346, 1.050343, 0.1897456, 0.2697954
0.8517502,1.081913, 1.062936, 0.2017412, 0.268341
0.8559444,1.097001, 1.07611, 0.2130625, 0.2676108
0.860309,1.089483, 1.070823, 0.2007689, 0.2762456
0.8648203,1.085705, 1.068445, 0.1928145, 0.2859903
0.8687259,1.084983, 1.068811, 0.1866263, 0.2934199
0.8735223,1.106591, 1.08372, 0.2238118, 0.3109043
0.8779294,1.103758, 1.08137, 0.2211734, 0.324455
0.8815272,1.103226, 1.081189, 0.2193969, 0.3357179
0.8849012,1.110827, 1.087146, 0.2281412, 0.3268584
0.8882068,1.118726, 1.093606, 0.235734, 0.3202056
0.8921425,1.127091, 1.100562, 0.2430897, 0.315279
0.8956529,1.132115, 1.101984, 0.2594432, 0.3533245
0.8992532,1.139351, 1.105707, 0.2748253, 0.386643
0.9032818,1.084803, 1.054248, 0.2556444, 0.3636945
0.9068759,1.040423, 1.012398, 0.2398483, 0.3449174
0.9104193,1.039293, 1.009688, 0.2462884, 0.3758652
0.9136396,1.040234, 1.009106, 0.2525642, 0.4015385
0.9173555,1.042677, 1.010075, 0.2586879, 0.4252063
