time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.4328674,0, 0, 0, 0
0.4372377,0.1493534, 0.09278741, 0.1170339, 0.2036718
0.4421438,0.2139789, 0.166689, 0.1341704, 0.1780411
0.4459279,0.2697954, 0.2246844, 0.1493534, 0.1582588
0.449699,0.315899, 0.2712421, 0.1619255, 0.1412742
0.4532554,0.3527702, 0.3083766, 0.1713202, 0.1282043
0.4572973,0.3810355, 0.3363003, 0.1791368, 0.1170339
0.461244,0.4039677, 0.3588198, 0.1855749, 0.1101434
0.4648108,0.4210443, 0.3758652, 0.1897456, 0.1027921
0.4688405,0.4352126, 0.3896677, 0.1938267, 0.09891172
0.4730179,0.4454334, 0.3995845, 0.1968319, 0.09487279
0.4764208,0.4532716, 0.4073442, 0.1988102, 0.09065409
0.4805079,0.4592754, 0.4130683, 0.2007689, 0.09065409
0.4844744,0.4643598, 0.4177785, 0.2027088, 0.09065409
0.4880889,0.4689721, 0.4219727, 0.2046302, 0.08846933
0.4919803,0.4735395, 0.4265846, 0.2055842, 0.08846933
0.4966254,0.477244, 0.4302385, 0.2065338, 0.08622923
0.500602,0.4805128, 0.4343124, 0.2055842, 0.08622923
0.5047714,0.4865827, 0.4405747, 0.2065338, 0.08622923
0.5088096,0.4909863, 0.4454334, 0.2065338, 0.08392937
0.5131942,0.4953507, 0.4502396, 0.2065338, 0.08622923
0.5172889,0.4988932, 0.4541341, 0.2065338, 0.08392937
0.5216023,0.5024107, 0.4575681, 0.2074791, 0.08392937
0.5254651,0.5066768, 0.4618246, 0.20842, 0.08392937
0.5291346,0.509757, 0.464781, 0.2093567, 0.08392937
0.5327957,0.5166202, 0.4718838, 0.2102893, 0.08156469
0.5379705,0.5218958, 0.477244, 0.2112177, 0.07912937
0.5414712,0.5289715, 0.4841639, 0.2130625, 0.07912937
0.5451435,0.5348573, 0.4897892, 0.2148914, 0.07661668
0.5494895,0.5424856, 0.4969283, 0.2176059, 0.07401875
0.5534353,0.5482264, 0.5020211, 0.220287, 0.07401875
0.556865,0.5535544, 0.5066768, 0.2229358, 0.07401875
0.5604565,0.5574291, 0.5101407, 0.2246844, 0.07132626
0.5647656,0.5612772, 0.5128186, 0.2281412, 0.07132626
0.5684729,0.564406, 0.5154827, 0.2298502, 0.07132626
0.5719969,0.5671728, 0.5177552, 0.2315465, 0.06852804
0.5759769,0.5706123, 0.5203939, 0.234068, 0.07132626
0.5801106,0.5719823, 0.5215207, 0.2349025, 0.06852804
0.583924,0.575053, 0.5241405, 0.2365626, 0.07132626
0.5871827,0.577091, 0.5256317, 0.2382111, 0.06852804
0.5910814,0.5794597, 0.5274898, 0.2398483, 0.06852804
0.5944448,0.5811456, 0.5286014, 0.2414744, 0.06852804
0.5977462,0.5821548, 0.5293413, 0.2422834, 0.0656106
0.6012426,0.5831623, 0.53008, 0.2430897, 0.06852804
0.6048857,0.5841681, 0.5308178, 0.2438933, 0.0656106
0.6088671,0.5865081, 0.5326577, 0.2454926, 0.06852804
0.6123675,0.5868416, 0.5326577, 0.2462884, 0.0656106
0.616065,0.5868416, 0.533025, 0.2454926, 0.0656106
0.6194526,0.587175, 0.533025, 0.2462884, 0.0656106
0.6233018,0.587175, 0.5326577, 0.2470816, 0.06255726
0.6266931,0.587175, 0.5326577, 0.2470816, 0.06255726
0.6311821,0.5881739, 0.533392, 0.2478722, 0.06255726
0.6344684,0.5891711, 0.5348573, 0.2470816, 0.06255726
0.6382466,0.5888388, 0.5344914, 0.2470816, 0.06255726
0.641753,0.5888388, 0.5341251, 0.2478722, 0.05934703
0.6457046,0.5885065, 0.5341251, 0.2470816, 0.06255726
0.6490745,0.589503, 0.5348573, 0.2478722, 0.06255726
0.6524424,0.590498, 0.5359538, 0.2478722, 0.05934703
0.6571073,0.5908293, 0.5363187, 0.2478722, 0.05934703
0.6613765,0.5928131, 0.5385033, 0.2478722, 0.05934703
0.6649664,0.5938025, 0.5395923, 0.2478722, 0.05934703
0.6683021,0.5944612, 0.5403171, 0.2478722, 0.05934703
0.6724165,0.5970887, 0.5432066, 0.2478722, 0.05934703
0.6768652,0.598725, 0.5453635, 0.2470816, 0.05934703
0.6804238,0.5997046, 0.5464389, 0.2470816, 0.05934703
0.6847177,0.6003569, 0.5471546, 0.2470816, 0.05934703
0.68816,0.6023093, 0.5489398, 0.2478722, 0.05595291
0.6917679,0.6045791, 0.5514293, 0.2478722, 0.05934703
0.6952736,0.6055493, 0.5517841, 0.249446, 0.05934703
0.6992991,0.6055493, 0.5517841, 0.249446, 0.05595291
0.702776,0.6055493, 0.5517841, 0.249446, 0.05595291
0.7066571,0.6049027, 0.5510744, 0.249446, 0.05595291
0.7106275,0.6055493, 0.5510744, 0.25101, 0.05595291
0.7142311,0.607807, 0.5532007, 0.2517883, 0.05934703
0.7175614,0.6097356, 0.555319, 0.2517883, 0.05595291
0.7213824,0.6116581, 0.5567266, 0.2533378, 0.05233916
0.724997,0.6129363, 0.5581307, 0.2533378, 0.05595291
