time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.478656,0, 0, 0, 0
0.4821151,0.1398823, 0.1356209, -0.03426402, 0
0.4858354,0.2525642, 0.2462884, -0.05595291, 0.01978234
0.489275,0.3420692, 0.3345502, -0.07132626, 0.02797646
0.49248,0.4140146, 0.4054182, -0.08392937, 0.03956468
0.4953415,0.4702222, 0.4609765, -0.09278741, 0.05233916
0.4985907,0.5154827, 0.5055169, -0.1008706, 0.05934703
0.5018385,0.5532007, 0.5421248, -0.1101434, 0.0656106
0.5050224,0.5824909, 0.5709552, -0.1153499, 0.06852804
0.5084142,0.6065179, 0.5944612, -0.1203313, 0.06852804
0.5116721,0.6268256, 0.6145305, -0.1235407, 0.07132626
0.515451,0.6434618, 0.6308707, -0.1266688, 0.07661668
0.5183432,0.6587883, 0.64589, -0.1297215, 0.07401875
0.521646,0.6714388, 0.6581939, -0.132704, 0.07661668
0.5250839,0.680988, 0.6676395, -0.1341704, 0.07661668
0.5286705,0.6869956, 0.6731851, -0.1370561, 0.07661668
0.5321801,0.6918207, 0.6775311, -0.1398823, 0.07661668
0.5353091,0.6960504, 0.6812752, -0.1426525, 0.07661668
0.5395137,0.6991359, 0.6841414, -0.1440177, 0.07661668
0.5426692,0.7019292, 0.6867107, -0.14537, 0.07661668
0.5460851,0.6940797, 0.6786853, -0.14537, 0.08156469
0.5491715,0.6872803, 0.6720214, -0.1440177, 0.08392937
0.5521723,0.6783969, 0.6626383, -0.14537, 0.09065409
0.5557125,0.6702721, 0.6546168, -0.1440177, 0.09691329
0.5587415,0.6641131, 0.6480073, -0.14537, 0.09891172
0.5622367,0.6641131, 0.6477052, -0.1467098, 0.1027921
0.5651555,0.6644077, 0.6474031, -0.1493534, 0.1065312
0.5688721,0.6623429, 0.6437659, -0.1557664, 0.1083524
0.5728965,0.6599753, 0.6404136, -0.1594904, 0.1101434
0.5768868,0.6573014, 0.6364292, -0.1643245, 0.1119058
0.581401,0.6549156, 0.6330382, -0.1678588, 0.1153499
0.5848899,0.6498165, 0.6277614, -0.1678588, 0.1153499
0.587854,0.64589, 0.6230683, -0.1701742, 0.1186941
0.5907836,0.6416347, 0.618656, -0.1701742, 0.1203313
0.5940573,0.635814, 0.612617, -0.1701742, 0.1219466
0.5974277,0.6308707, 0.6074851, -0.1701742, 0.1219466
0.6004517,0.6268256, 0.6029587, -0.1713202, 0.1235407
0.6034502,0.628073, 0.6039315, -0.1724585, 0.1235407
0.6064362,0.6299395, 0.6045791, -0.1769387, 0.1235407
0.6093912,0.6311808, 0.605226, -0.1791368, 0.1235407
0.6124454,0.6355062, 0.608772, -0.1823843, 0.1235407
0.6153149,0.6379647, 0.6110179, -0.183454, 0.1235407
