time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.4217762,0, 0, 0, 0
0.4252393,0.2139789, 0.2130625, -0.01978234, -0.1170339
0.4294427,0.2776587, 0.2755364, -0.03426402, -0.1643245
0.4330437,0.324455, 0.3208161, -0.04845664, -0.2017412
0.4370179,0.3626169, 0.3577275, -0.05934703, -0.2332305
0.440363,0.392669, 0.386643, -0.06852804, -0.2609472
0.4439365,0.4059006, 0.3995845, -0.07132626, -0.276953
0.4479722,0.4159008, 0.4087828, -0.07661668, -0.2920831
0.4523818,0.3916712, 0.3820612, -0.08622923, -0.2967354
0.4564632,0.3722032, 0.3593647, -0.09691329, -0.3006659
0.4609121,0.3466151, 0.329838, -0.1065312, -0.2993615
0.4649174,0.3250574, 0.3045456, -0.1136409, -0.2993615
0.469359,0.3183671, 0.2920831, -0.1266688, -0.2927522
0.4732728,0.311533, 0.2797648, -0.1370561, -0.2880355
0.4771905,0.3351346, 0.3000144, -0.1493534, -0.2564087
0.4805889,0.3593647, 0.3220336, -0.1594904, -0.2315465
0.4841797,0.4279585, 0.3800071, -0.1968319, -0.1690205
0.4876734,0.4937682, 0.4383485, -0.2272819, -0.1153499
0.4912984,0.5821548, 0.5248867, -0.2517883, -0.06255726
0.4946244,0.6587883, 0.5990517, -0.2741124, -0.01978234
0.498578,0.7255072, 0.6635236, -0.2934199, 0.01978234
0.5024633,0.7840959, 0.7184606, -0.3140353, 0.05233916
0.5060905,0.8346253, 0.7659171, -0.3316129, 0.08156469
0.5095632,0.8740209, 0.8025945, -0.3460502, 0.1083524
0.5129804,0.9084908, 0.8346253, -0.3588198, 0.1312212
0.5170297,0.9371173, 0.8618464, -0.3679734, 0.1493534
0.5203771,0.9624583, 0.8860281, -0.3758652, 0.165511
0.5235255,0.9857605, 0.9078444, -0.3841043, 0.1802258
0.5271555,1.003857, 0.9261956, -0.3871488, 0.191797
0.5309073,1.021058, 0.9433607, -0.3906707, 0.2017412
0.5343255,1.034008, 0.957975, -0.3891652, 0.2093567
0.5376127,1.046798, 0.9717657, -0.3891652, 0.2167048
0.5415648,1.058324, 0.9859589, -0.3846134, 0.2211734
0.5452374,1.069726, 0.9991678, -0.3820612, 0.2255535
0.5494316,1.078653, 1.011044, -0.3758652, 0.2281412
0.5527445,1.087865, 1.022016, -0.3727285, 0.23239
0.5570188,1.097357, 1.032872, -0.3706227, 0.2365626
0.5606041,1.104644, 1.042677, -0.364769, 0.2382111
0.5637939,1.112236, 1.052019, -0.3609945, 0.2406627
0.5675056,1.117326, 1.059618, -0.3544303, 0.2414744
0.5710237,1.122742, 1.066795, -0.3499859, 0.2430897
0.5746166,1.125875, 1.072284, -0.3432113, 0.2430897
0.5780155,1.129346, 1.077563, -0.3380413, 0.2430897
0.5817408,1.134187, 1.08354, -0.3351346, 0.2454926
0.5851244,1.135222, 1.086065, -0.3304307, 0.2454926
0.5887708,1.137288, 1.089303, -0.3268584, 0.2462884
0.5921703,1.139695, 1.093248, -0.3220336, 0.2454926
0.5959876,1.142781, 1.097357, -0.3189811, 0.2454926
0.5992601,1.14603, 1.101451, -0.3165179, 0.2462884
0.6027081,1.148759, 1.105353, -0.3127867, 0.2462884
0.6064674,1.151991, 1.109241, -0.3109043, 0.2478722
0.6106376,1.155044, 1.113291, -0.3077414, 0.2462884
0.6138811,1.158765, 1.117501, -0.3064671, 0.2470816
0.6172865,1.161464, 1.120649, -0.3051875, 0.2462884
0.6210427,1.164829, 1.12431, -0.3045456, 0.2454926
0.6245091,1.163484, 1.122916, -0.3045456, 0.2454926
0.6278446,1.163316, 1.122742, -0.3045456, 0.2446942
0.6309829,1.163652, 1.123091, -0.3045456, 0.2454926
0.6347993,1.163484, 1.122568, -0.3058279, 0.2446942
0.638751,1.164325, 1.122916, -0.3077414, 0.2438933
0.6420471,1.162811, 1.120823, -0.309643, 0.2438933
0.6452559,1.162306, 1.119775, -0.311533, 0.2438933
0.649054,1.162811, 1.1196, -0.3140353, 0.2438933
0.6528684,1.16079, 1.11645, -0.3177519, 0.2438933
0.6562373,1.159272, 1.114169, -0.3202056, 0.2438933
