time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.4633623,0, 0, 0, 0
0.4671281,0.1101434, 0.09691329, -0.05233916, 0
0.4718268,0.1813082, 0.1758294, -0.04423466, 0
0.4753275,0.2422834, 0.2373883, -0.04845664, 0
0.4792399,0.2907402, 0.2873554, -0.04423466, 0
0.4833302,0.329838, 0.3268584, -0.04423466, 0
0.488106,0.3615361, 0.3588198, -0.04423466, 0
0.4916256,0.3851218, 0.3830841, -0.03956468, 0
0.4952603,0.4044518, 0.4025119, -0.03956468, 0
0.4991894,0.4191812, 0.4173099, -0.03956468, 0
0.5034748,0.4338616, 0.4316007, -0.04423466, 0.01978234
0.5072277,0.4441136, 0.4419051, -0.04423466, 0.01978234
0.5111578,0.4519747, 0.4502396, -0.03956468, 0
0.5146922,0.4588492, 0.4571402, -0.03956468, 0
0.5184959,0.464781, 0.4626713, -0.04423466, 0.01978234
0.5220386,0.4689721, 0.4668813, -0.04423466, 0.01978234
0.5267086,0.4727124, 0.4706381, -0.04423466, 0.01978234
0.5303201,0.4747775, 0.4727124, -0.04423466, 0.01978234
0.5343966,0.4776538, 0.4756011, -0.04423466, 0.01978234
0.5391901,0.4792896, 0.4776538, -0.03956468, 0.01978234
0.5428458,0.4821389, 0.4805128, -0.03956468, 0.02797646
0.5463775,0.4841639, 0.4825446, -0.03956468, 0.01978234
0.5501506,0.4845679, 0.4829499, -0.03956468, 0.01978234
0.5543,0.4845679, 0.4833549, -0.03426402, 0.01978234
0.5580579,0.4845679, 0.4833549, -0.03426402, 0.01978234
0.5616021,0.4873863, 0.4861804, -0.03426402, 0.01978234
0.565422,0.4889896, 0.4877876, -0.03426402, 0.01978234
0.5691421,0.4901886, 0.4893896, -0.02797646, 0.02797646
0.5725446,0.4909863, 0.4901886, -0.02797646, 0.01978234
0.5763757,0.4909863, 0.4901886, -0.02797646, 0.02797646
0.5806651,0.4893896, 0.4889896, -0.01978234, 0.01978234
0.5845276,0.4897892, 0.4889896, -0.02797646, 0.02797646
0.5879376,0.4905876, 0.4893896, -0.03426402, 0.01978234
0.5919295,0.4901886, 0.4897892, -0.01978234, 0.02797646
0.5954264,0.4909863, 0.4897892, -0.03426402, 0.01978234
0.5984818,0.4913847, 0.4901886, -0.03426402, 0.03426402
0.6016155,0.4929749, 0.4913847, -0.03956468, 0.02797646
0.6049229,0.4941643, 0.4929749, -0.03426402, 0.02797646
0.6080474,0.4945601, 0.4937682, -0.02797646, 0.02797646
0.6113227,0.4957456, 0.4945601, -0.03426402, 0.01978234
0.6147938,0.4961402, 0.4945601, -0.03956468, 0.01978234
0.6182283,0.4961402, 0.4953507, -0.02797646, 0.02797646
