time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.5041526,0, 0, 0, 0
0.507551,0.1532334, 0.1153499, -0.1008706, -0.06852804
0.5120592,0.2289973, 0.20842, -0.09487279, -0.06255726
0.5161831,0.2960753, 0.2818553, -0.09065409, -0.05934703
0.5201239,0.3544303, 0.3432113, -0.08846933, -0.05595291
0.5234569,0.4020255, 0.3921704, -0.08846933, -0.04845664
0.5269683,0.4383485, 0.4297835, -0.08622923, -0.04423466
0.5304843,0.4685547, 0.4605518, -0.08622923, -0.04423466
0.5340407,0.4953507, 0.4877876, -0.08622923, -0.04423466
0.5379394,0.5169988, 0.509757, -0.08622923, -0.03956468
0.541504,0.5337587, 0.5271187, -0.08392937, -0.03426402
0.5448907,0.5496522, 0.5428462, -0.08622923, -0.03426402
0.5484168,0.5619739, 0.5549665, -0.08846933, -0.03426402
0.5517722,0.5716401, 0.5650989, -0.08622923, -0.03426402
0.5555345,0.5797972, 0.5730078, -0.08846933, -0.03426402
0.559157,0.5881739, 0.5814822, -0.08846933, -0.03426402
0.562466,0.5947903, 0.5881739, -0.08846933, -0.02797646
0.5659532,0.6003569, 0.5938025, -0.08846933, -0.02797646
0.5698582,0.6045791, 0.5977437, -0.09065409, -0.02797646
0.5732592,0.6074851, 0.6006827, -0.09065409, -0.02797646
0.5765849,0.6252628, 0.6135744, -0.1203313, -0.03426402
0.5803963,0.6410245, 0.6246366, -0.1440177, -0.03426402
0.5843184,0.6471007, 0.6296288, -0.1493534, -0.02797646
0.5881445,0.651921, 0.6339648, -0.1519511, -0.03426402
0.5914137,0.6570037, 0.6379647, -0.1570175, -0.02797646
0.5956424,0.6746368, 0.6501176, -0.1802258, -0.03426402
0.5990581,0.6901216, 0.6602717, -0.2007689, -0.03426402
0.6026913,0.7107937, 0.6740565, -0.2255535, -0.03426402
0.6060217,0.7295417, 0.6861406, -0.2478722, -0.03426402
0.610509,0.804056, 0.749388, -0.2914124, -0.05595291
0.6137261,0.8670527, 0.8028382, -0.3274564, -0.06852804
0.6173342,0.9213235, 0.8485757, -0.3588198, -0.08156469
0.6213278,0.9348176, 0.8575217, -0.3722032, -0.08392937
0.6250519,0.948326, 0.8666012, -0.3851218, -0.08392937
