time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.3931655,0, 0, 0, 0
0.3968043,0.1557664, 0.1136409, -0.1065312, -0.03956468
0.401089,0.2272819, 0.2036718, -0.1008706, -0.02797646
0.4041639,0.2947506, 0.2783625, -0.09691329, 0
0.4075062,0.3516591, 0.3386196, -0.09487279, 0
0.4103514,0.3971285, 0.3861367, -0.09278741, 0
0.4131043,0.4347627, 0.4247459, -0.09278741, 0.01978234
0.4162376,0.464781, 0.4554249, -0.09278741, 0.01978234
0.4198954,0.4861804, 0.4776538, -0.09065409, 0.01978234
0.422984,0.5035778, 0.4953507, -0.09065409, 0.02797646
0.4261264,0.5177552, 0.509757, -0.09065409, 0.02797646
0.4294514,0.530449, 0.5226451, -0.09065409, 0.02797646
0.4325706,0.5406791, 0.533025, -0.09065409, 0.03426402
0.43583,0.5485832, 0.5406791, -0.09278741, 0.03426402
0.438971,0.5524929, 0.5446455, -0.09278741, 0.03426402
0.4418729,0.555319, 0.5475121, -0.09278741, 0.03426402
0.4452285,0.5609285, 0.5532007, -0.09278741, 0.03426402
0.4480872,0.5654452, 0.5574291, -0.09487279, 0.03956468
0.4507724,0.569239, 0.5612772, -0.09487279, 0.04423466
0.4538733,0.5733491, 0.5654452, -0.09487279, 0.03956468
0.456658,0.5767518, 0.5688952, -0.09487279, 0.04423466
0.4607753,0.5797972, 0.5716401, -0.09691329, 0.04423466
0.4636883,0.5794597, 0.5712977, -0.09691329, 0.04423466
0.4667963,0.5787839, 0.5706123, -0.09691329, 0.04423466
0.4697712,0.5811456, 0.5726661, -0.09891172, 0.04845664
0.4727115,0.5828267, 0.5740312, -0.1008706, 0.04423466
0.4756719,0.5845029, 0.5757331, -0.1008706, 0.05233916
0.4782798,0.583833, 0.575053, -0.1008706, 0.04423466
0.481929,0.5845029, 0.575053, -0.1046783, 0.04845664
0.4850256,0.583833, 0.5747126, -0.1027921, 0.04423466
0.4880672,0.5848376, 0.5757331, -0.1027921, 0.04845664
0.4906923,0.5861744, 0.5767518, -0.1046783, 0.04845664
0.4932955,0.587175, 0.5777687, -0.1046783, 0.04845664
0.4964704,0.5865081, 0.577091, -0.1046783, 0.04845664
0.4998181,0.5868416, 0.577091, -0.1065312, 0.05233916
0.5033021,0.5865081, 0.577091, -0.1046783, 0.04845664
0.5062811,0.5865081, 0.577091, -0.1046783, 0.05233916
0.5094706,0.5865081, 0.577091, -0.1046783, 0.05595291
0.5129229,0.5828267, 0.5733491, -0.1046783, 0.04845664
0.5160563,0.5797972, 0.5706123, -0.1027921, 0.05595291
0.5191281,0.57743, 0.5678623, -0.1046783, 0.05233916
0.5220061,0.577091, 0.5678623, -0.1027921, 0.04845664
